areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00132925,81.6,15.2,3.2
E00132926,95.2,3.7,1
E00132927,76.7,16.2,7.1
E00132928,81.7,13.3,5
E00132929,78.5,15.7,5.8
E00132930,90.3,6.3,3.4
E00132931,80.9,13,6
E00132932,88.6,8.6,2.9
E00132992,83.8,12.1,4.2
E00132993,75.9,17.9,6.2
E00132994,84.9,11.7,3.4
E00132995,84.9,10.6,4.6
E00133002,80.2,16.3,3.5
E00133003,77.8,16.8,5.4
E00133005,80.3,15.9,3.8
E00133006,77.6,14.9,7.5
E00133007,85.2,11.2,3.6
E00133008,75,19.6,5.4
E00133009,84.5,12.8,2.7
E00133010,67.9,27.1,5
E00133011,84.1,12.5,3.5
E00133012,74.1,19.5,6.5
E00133013,96.7,2,1.3
E00133014,97.2,2.5,0.3
E00133016,87.1,9.9,3
E00133018,92.9,4.8,2.3
E00133019,75.8,15.5,8.7
E00133021,74.2,20.8,4.9
E00133071,81.6,13,5.4
E00133072,79.3,15.9,4.9
E00133073,81.6,13.3,5.1
E00133076,77.6,13.3,9.1
E00133077,78.8,17.2,4
E00133078,69.6,21.1,9.3
E00133079,81.6,14.6,3.7
E00133080,72,20.3,7.7
E00133081,70.9,20.2,9
E00133082,74.5,17.9,7.6
E00133083,80.4,15.1,4.5
E00133149,80.4,15.1,4.4
E00133150,86.1,10.1,3.8
E00133151,82.6,10.4,6.9
E00133152,81,10.8,8.2
E00133153,79,14.7,6.3
E00133154,81.2,16.2,2.6
E00133156,84.3,11.6,4.1
E00133157,81.4,10.7,7.8
E00133158,71.2,23,5.8
E00133159,73.7,16.4,9.9
E00133160,82.5,13.3,4.2
E00133161,81.4,14.5,4.1
E00133162,82.3,14.1,3.6
E00133163,73.6,17.6,8.8
E00133164,81.1,15.4,3.5
E00133165,82.1,12.7,5.1
E00133166,69.8,23.1,7.1
E00133167,78,15.6,6.4
E00133168,78.2,14.8,6.9
E00133169,78.1,16.3,5.6
E00133170,80.7,13.7,5.6
E00133171,80.6,12.1,7.3
E00133172,80.5,14.8,4.7
E00133173,71.1,22.2,6.7
E00133174,83.9,11.9,4.3
E00133187,79.7,18.1,2.2
E00133188,87.3,7.9,4.9
E00133189,77.3,17.7,5
E00133190,76.5,15.4,8.1
E00133191,87.3,9.7,3
E00133192,80.5,13.4,6.1
E00133193,85.5,11.4,3.1
E00133194,78.9,12.7,8.4
E00133195,65,24.9,10
E00133196,80.8,15,4.2
E00133197,72.2,22.7,5.1
E00133198,82,12.7,5.3
E00133199,86,7.9,6.1
E00133202,73.6,17.9,8.5
E00133203,76.8,17.9,5.3
E00133204,75.4,17.4,7.2
E00133205,87,9.8,3.2
E00133206,82.5,14,3.5
E00133207,83.4,14.2,2.4
E00133208,88.9,8.4,2.7
E00133209,84.3,12.7,3
E00133210,80.3,15.8,3.9
E00133211,80.8,14.5,4.7
E00133212,69.1,18.8,12.1
E00133213,85.2,10.5,4.3
E00133214,80,13.6,6.4
E00133215,64.3,23.3,12.4
E00133216,68.3,21.2,10.6
E00133217,74.4,17.7,7.9
E00133218,77.4,17.6,5
E00133219,89.1,8.1,2.8
E00133220,82,13.6,4.3
E00133223,85.7,9.6,4.7
E00133224,79.2,17,3.8
E00133225,88.5,8.2,3.3
E00133226,84.1,13.3,2.7
E00133227,66.3,19.4,14.3
E00133228,76.9,16.8,6.3
E00133229,79.9,16,4.1
E00133230,72.5,16.8,10.7
E00133231,79.8,13.5,6.7
E00133232,77.8,14.9,7.3
E00133235,76.5,17.4,6.1
E00133538,85,13,2
E00133539,79,13.4,7.6
E00133540,84.2,13,2.8
E00133541,73.9,17.2,8.9
E00133542,83,11.9,5.1
E00133543,80.5,14.5,5
E00133544,88.3,10,1.7
E00133547,79.7,15.9,4.5
E00133548,76.1,18.7,5.2
E00133549,75.2,18.2,6.6
E00133550,80.5,16.6,3
E00133551,84.9,12.4,2.7
E00133552,78.2,17.1,4.8
E00133555,81.5,12.5,5.9
E00133556,83.3,13.4,3.3
E00133557,85.5,11.2,3.3
E00133620,83.2,13,3.8
E00133622,79.3,14.2,6.5
E00133625,73.4,18,8.5
E00133636,76.9,17.4,5.7
E00133637,84.9,13.4,1.7
E00133638,78.9,19,2.2
E00133639,89,10.1,0.9
E00133640,74.8,17.6,7.7
E00133641,84.8,11.9,3.3
E00133642,83.8,11.4,4.8
E00133643,83.1,10.9,6
E00133644,76.1,16.8,7.1
E00133645,82.4,12.7,4.9
E00133646,72.9,19.7,7.4
E00133647,77.7,17.6,4.7
E00133648,87.5,9.5,3
E00133649,84.1,13,2.9
E00133650,83.6,15.7,0.7
E00133682,70.1,25.4,4.5
E00133683,82.5,15.9,1.6
E00133684,82.8,16,1.2
E00133686,79.7,15.6,4.7
E00133687,84.6,12.2,3.1
E00133688,74.6,17.9,7.6
E00133689,79.7,14.9,5.3
E00133690,86.3,10.6,3.1
E00133691,72.6,19.4,8
E00133692,86.5,11,2.5
E00133693,80.1,13.6,6.3
E00133694,79.7,17.9,2.4
E00133695,86,13,1
E00133698,85.4,12.5,2.1
E00133699,85.5,8.4,6.1
E00133700,84.5,11.5,4.1
E00133701,80.9,15.8,3.3
E00133702,79.2,16,4.8
E00133703,83.7,11.7,4.6
E00133704,88.8,8.5,2.7
E00133705,87.9,10,2.1
E00133706,58.9,26.8,14.2
E00133707,79.9,14.5,5.5
E00133708,66.2,19.4,14.4
E00133709,79.6,13.3,7
E00133710,75,16.7,8.3
E00133711,79.6,13.1,7.3
E00133712,76,16.4,7.5
E00133713,84.8,12.5,2.8
E00133714,79.4,15,5.6
E00133715,75.3,13.7,11
E00133716,77.6,13.4,9
E00133717,54.3,23.1,22.6
E00133718,84.2,10.8,5
E00133719,79.6,15.9,4.5
E00133720,71.7,21.5,6.8
E00133721,76.3,16.3,7.4
E00133722,71.5,20,8.5
E00133723,64.8,23.1,12.1
E00133724,77,15.2,7.8
E00133725,81,16.3,2.7
E00133726,73.2,19.3,7.5
E00133727,84.1,11.8,4
E00133728,85.5,10.3,4.1
E00133729,73.2,17.7,9
E00133730,86.1,10,3.9
E00133731,86.7,10.5,2.9
E00133732,81.9,14.8,3.2
E00133733,73.5,17.9,8.6
E00133750,84.5,11.4,4.1
E00133758,78.2,15.4,6.4
E00133759,84.1,12.6,3.2
E00133763,79.7,14.5,5.8
E00133764,87.1,10.2,2.7
E00133765,81.6,14.6,3.7
E00133794,76.8,15,8.2
E00133795,87.2,9.6,3.3
E00133796,77.3,16.4,6.3
E00133797,77.3,17.5,5.2
E00133798,66.2,21.1,12.7
E00133799,73.4,17,9.6
E00133800,81.7,12.7,5.6
E00133810,79.9,12,8.1
E00133811,82.5,13,4.5
E00133812,80.9,14.9,4.2
E00133813,80.4,14.6,5
E00133824,79.1,14.4,6.5
E00133825,70.3,24,5.6
E00133858,73.6,18.2,8.2
E00133859,83.8,11.5,4.8
E00133860,73.2,16.5,10.3
E00133861,71.4,18.3,10.4
E00133862,75.6,18.5,5.9
E00133863,69.7,22.4,7.9
E00133864,85.2,11.2,3.5
E00133865,85.9,11.1,3
E00133866,68.6,19.6,11.8
E00133867,80.9,12.2,7
E00133868,70.9,18.5,10.6
E00133869,89.2,8.7,2.2
