areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00132925,100,0,0
E00132926,99.1,0.9,0
E00132927,100,0,0
E00132928,99.7,0,0.3
E00132929,100,0,0
E00132930,100,0,0
E00132931,99.3,0.7,0
E00132932,99.1,0.4,0.5
E00132992,100,0,0
E00132993,99.3,0.4,0.4
E00132994,100,0,0
E00132995,98.7,0.9,0.4
E00133002,99.7,0.3,0
E00133003,97.8,0.9,1.2
E00133005,99.7,0.3,0
E00133006,99.6,0.4,0
E00133007,98,1.8,0.2
E00133008,99.7,0.3,0
E00133009,100,0,0
E00133010,99,0.3,0.7
E00133011,99.3,0.7,0
E00133012,99.2,0.8,0
E00133013,95.1,4.9,0
E00133014,99,1,0
E00133016,97.8,2.2,0
E00133018,100,0,0
E00133019,96.5,1.9,1.5
E00133021,100,0,0
E00133071,95,2.9,2
E00133072,100,0,0
E00133073,92,6.5,1.6
E00133076,97.1,2.9,0
E00133077,98.2,1.5,0.4
E00133078,99.3,0,0.7
E00133079,99.3,0.7,0
E00133080,100,0,0
E00133081,98.7,1.3,0
E00133082,99.3,0,0.7
E00133083,99.4,0.3,0.3
E00133149,98.6,0.9,0.5
E00133150,99.4,0.6,0
E00133151,97.8,2.2,0
E00133152,99.5,0.5,0
E00133153,98.5,1.5,0
E00133154,99,0.7,0.3
E00133156,98.9,1.1,0
E00133157,98.4,1.6,0
E00133158,100,0,0
E00133159,98,0.7,1.3
E00133160,97.8,2,0.3
E00133161,99.4,0.6,0
E00133162,99.5,0.5,0
E00133163,98.1,1.9,0
E00133164,98.4,0.4,1.2
E00133165,98.3,1.7,0
E00133166,98.4,0.6,0.9
E00133167,96.2,3.2,0.6
E00133168,97.1,2.2,0.7
E00133169,100,0,0
E00133170,98,1.4,0.6
E00133171,100,0,0
E00133172,97.9,2.1,0
E00133173,100,0,0
E00133174,98.9,1.1,0
E00133187,97.1,1.9,1
E00133188,92.7,6.9,0.4
E00133189,89.6,7.1,3.3
E00133190,95,4.5,0.5
E00133191,90.5,6.5,3
E00133192,89.8,7.6,2.6
E00133193,96.8,1.6,1.6
E00133194,90.7,5.2,4
E00133195,93.7,5.6,0.7
E00133196,98.4,1.6,0
E00133197,97.6,2,0.4
E00133198,97.4,2.4,0.2
E00133199,91.2,6.2,2.6
E00133202,88.8,7.6,3.6
E00133203,98.2,1.2,0.6
E00133204,91.4,5.5,3.1
E00133205,96.3,3.7,0
E00133206,99,1,0
E00133207,95.8,3.5,0.7
E00133208,96,2.8,1.2
E00133209,98.2,1.8,0
E00133210,97.7,1,1.3
E00133211,96.6,2.5,0.9
E00133212,98.6,1.1,0.4
E00133213,98.4,1.4,0.2
E00133214,93.8,4,2.2
E00133215,96.5,2.9,0.6
E00133216,94.7,4.8,0.5
E00133217,91.5,8,0.5
E00133218,95.3,4.3,0.4
E00133219,99.7,0.3,0
E00133220,98.7,1,0.3
E00133223,98.6,1.4,0
E00133224,99.3,0.7,0
E00133225,98.1,1.7,0.2
E00133226,93.7,4.7,1.6
E00133227,97.1,1.2,1.8
E00133228,85.2,7,7.8
E00133229,99,1,0
E00133230,95.7,2.6,1.7
E00133231,95.7,3.7,0.7
E00133232,99.3,0.7,0
E00133235,94.5,3.2,2.3
E00133538,100,0,0
E00133539,98.1,1.1,0.8
E00133540,99,1,0
E00133541,98.8,0.6,0.6
E00133542,99.1,0.9,0
E00133543,99.1,0.6,0.3
E00133544,96.8,2.8,0.4
E00133547,97.2,2.8,0
E00133548,96.1,3.6,0.3
E00133549,95.2,4.8,0
E00133550,97.6,1.7,0.7
E00133551,97.3,2.7,0
E00133552,95.1,4.9,0
E00133555,99,1,0
E00133556,96.5,3.5,0
E00133557,99.1,0.9,0
E00133620,94.4,4.7,0.9
E00133622,84.1,12,3.9
E00133625,89,8.7,2.3
E00133636,90.7,8,1.3
E00133637,76.5,20,3.5
E00133638,95.6,4.4,0
E00133639,82.1,11.1,6.8
E00133640,97.2,2.8,0
E00133641,99.1,0.9,0
E00133642,99.5,0.5,0
E00133643,99,0.3,0.7
E00133644,99.6,0,0.4
E00133645,99.2,0.8,0
E00133646,99.7,0.3,0
E00133647,98.6,1.4,0
E00133648,91.3,8,0.7
E00133649,99,1,0
E00133650,100,0,0
E00133682,96.1,3,0.9
