areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00045662,66.9,16.9,3.2,12.9
E00045663,94.8,0.7,2,2.6
E00045664,93.8,0.7,0,5.5
E00045665,86.7,3.2,1.9,8.2
E00045666,93.5,0,0,6.5
E00045667,84.4,4.5,1.2,9.9
E00045668,83.1,7,1.5,8.5
E00045670,79.7,8.1,2,10.1
E00045671,74.8,14.5,4.6,6.1
E00045672,90.9,4.1,0.8,4.1
E00045673,86.9,5.7,0.8,6.6
E00045674,93.8,3.1,1.5,1.5
E00045675,93.3,4.8,1,1
E00045676,97,1.5,0.7,0.7
E00045677,91.2,4.8,0,4
E00045678,84.6,3.8,0.8,10.8
E00045679,89.8,4.2,0.8,5.1
E00045680,92,3.7,1.9,2.5
E00045681,71.3,7.3,2.2,19.1
E00045682,82.5,1.8,3.5,12.3
E00045683,92.5,2.5,0.8,4.2
E00045684,97.1,2.9,0,0
E00045685,97.4,0.9,0.9,0.9
E00045686,96.3,0,0,3.7
E00045687,74.3,5,0.9,19.7
E00045688,84.7,5.9,2.5,6.8
E00045689,99.1,0.9,0,0
E00045690,87.3,5.6,1.4,5.6
E00045691,88.6,6.1,2.6,2.6
E00045692,91.3,2.2,3.3,3.3
E00045693,90.5,3.4,3.4,2.6
E00045694,77.9,7.9,2.9,11.4
E00045695,88.4,3.9,3.1,4.7
E00045696,78.8,9.3,0,11.9
E00045697,92.7,1.8,0,5.5
E00045698,77.8,11.1,1.6,9.5
E00045699,86.7,9.4,0,3.9
E00045700,63.6,7.3,3.6,25.5
E00045701,87.5,4.5,3.6,4.5
E00045702,95.2,2.8,0.7,1.4
E00045703,91.2,6.9,0,2
E00045705,77.5,11.6,0,10.9
E00045706,79.9,5.9,4.1,10.1
E00045708,77.3,14.1,0.8,7.8
E00045710,77.9,17.2,0.8,4.1
E00045711,76.9,13.2,5,5
E00045712,71.9,12.5,4.7,10.9
E00045713,81.9,13,1.4,3.6
E00045716,85.2,4.9,5.5,4.4
E00045718,84.7,3.5,5.6,6.3
E00045719,84.4,5,3.5,7.1
E00045720,78.3,4.3,1.2,16.1
E00045721,97,1.5,0,1.5
E00045722,94.8,2.1,1,2.1
E00045724,97.2,2.8,0,0
E00045726,63.1,4.6,21.5,10.8
E00045727,93.3,0.7,2.2,3.7
E00045728,85.3,3.7,1.5,9.6
E00045729,85.4,5.6,5.1,4
E00045731,86,2.5,0,11.6
E00045732,94.1,0,1.7,4.2
E00045734,81.8,7.4,0,10.8
E00045735,66.9,4.6,16.9,11.5
E00045736,90.9,3,0.8,5.3
E00045737,91.2,2.9,2.2,3.6
E00045739,87.2,3.2,0,9.6
E00045740,81.3,4.5,0,14.3
E00045741,75,1.5,3,20.5
E00045742,83.8,7.4,2.2,6.6
E00045743,93.3,4.5,1.5,0.7
E00045744,92.3,2.2,2.2,3.3
E00045745,83.8,3.4,2.7,10.1
E00046051,86.6,5.6,1.4,6.3
E00046052,73.5,17.7,0,8.8
E00046053,79.2,9,2.8,9
E00046056,82.7,9,1.5,6.8
E00046057,71.8,21.4,3.1,3.8
E00046058,88.5,7.7,1.9,1.9
E00046059,89.5,5.9,2,2.6
E00046060,74.8,8.1,4.5,12.6
E00046061,75,16.4,2.3,6.3
E00046062,80.6,6.2,4.7,8.5
E00046063,75,13,4.6,7.4
E00046064,87.8,5,3.6,3.6
E00046065,84.7,8.1,0,7.3
E00046066,84.2,11.4,3.5,0.9
E00046067,87.1,5,5,2.9
E00046068,90.2,4.1,2.4,3.3
E00046069,82.7,10.7,0.7,6
E00046070,80.5,8.9,6.5,4.1
E00046071,81.1,9.8,2.8,6.3
E00046073,83.5,12.6,1,2.9
E00046074,80.9,6.4,8.5,4.3
E00046075,80.9,7.8,5.2,6.1
E00046080,74.8,12.2,5.2,7.8
E00046082,78.3,0.7,2.2,18.8
E00046083,81.9,10.2,4.7,3.1
E00046085,80.2,11.6,2.5,5.8
E00046086,80.3,11,3.1,5.5
E00046087,78.6,14.5,4.3,2.6
E00046088,84.6,9.2,1.5,4.6
E00046089,74,17.6,3.1,5.3
E00046090,71.6,11.2,5.2,12.1
E00046093,72.9,12.5,7.3,7.3
E00046094,71.9,12.4,5.8,9.9
E00046095,79.8,15.3,1.6,3.2
E00046096,68.1,25.5,5,1.4
