areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00045662,78.5,16.5,5
E00045663,95.3,4.7,0
E00045664,95.6,4.4,0
E00045665,86.7,10.7,2.6
E00045666,88.2,9,2.8
E00045667,86.6,10.6,2.8
E00045668,88.1,7.6,4.3
E00045670,84.9,10.6,4.6
E00045671,87.2,9.9,2.8
E00045672,83.8,15.1,1.1
E00045673,84.8,13.3,1.9
E00045674,95.4,3.9,0.7
E00045675,94.4,4.1,1.5
E00045676,96,3.4,0.6
E00045677,95.7,3.7,0.6
E00045678,81.3,17.5,1.1
E00045679,92.4,4.9,2.7
E00045680,92.3,5.6,2.1
E00045681,74.4,17.5,8.1
E00045682,82.3,15.5,2.2
E00045683,93,5.1,1.9
E00045684,98,1.5,0.5
E00045685,98.1,1.9,0
E00045686,96.4,2.7,0.9
E00045687,74.8,20.8,4.4
E00045688,87.5,9.8,2.8
E00045689,99.3,0.7,0
E00045690,90.7,7.8,1.5
E00045691,90.9,6.6,2.4
E00045692,91,7.9,1.1
E00045693,90.9,8.7,0.4
E00045694,83.1,13.7,3.3
E00045695,88.8,8.5,2.7
E00045696,79.3,18.2,2.5
E00045697,93.4,3.9,2.6
E00045698,84.7,11.9,3.4
E00045699,92.4,4.3,3.3
E00045700,69.5,23.7,6.8
E00045701,89.6,7.7,2.7
E00045702,95.9,2.2,1.9
E00045703,92.7,6.8,0.5
E00045705,83.1,12.3,4.6
E00045706,84.7,12.7,2.5
E00045708,82,13.5,4.5
E00045710,88.4,8.4,3.2
E00045711,86,10.5,3.6
E00045712,79.4,15.5,5.1
E00045713,89.3,6.5,4.2
E00045716,88.8,9.7,1.5
E00045718,85,14.5,0.6
E00045719,84.4,12,3.6
E00045720,88.2,9.4,2.4
E00045721,97.2,2.8,0
E00045722,93.9,3.6,2.4
E00045724,98.2,1.8,0
E00045726,77.6,18.2,4.2
E00045727,91.7,6.6,1.7
E00045728,86.3,9.6,4.1
E00045729,89.6,9.4,1
E00045731,84.3,11.8,3.9
E00045732,93.6,4.5,1.9
E00045734,88.8,10.1,1.1
E00045735,79.4,15.6,4.9
E00045736,87.3,7.5,5.2
E00045737,91.3,7.2,1.5
E00045739,88.4,10.5,1.2
E00045740,86.7,9.6,3.7
E00045741,69.7,20.1,10.2
E00045742,88.4,9.1,2.5
E00045743,92.9,5.9,1.2
E00045744,93.1,6.3,0.6
E00045745,81.2,13,5.8
E00046051,88.5,10,1.5
E00046052,85.5,11.9,2.6
E00046053,86.5,10.7,2.8
E00046056,84.8,11,4.2
E00046057,85.4,10.6,4
E00046058,91,7.3,1.7
E00046059,92.6,5.6,1.8
E00046060,80.7,14.6,4.7
E00046061,84.7,11.6,3.7
E00046062,82.4,13,4.6
E00046063,79.7,15.6,4.8
E00046064,91.2,7.9,0.9
E00046065,87.1,10.4,2.6
E00046066,89.8,5.6,4.7
E00046067,91.6,7.2,1.2
E00046068,91.8,6.3,2
E00046069,86.9,9,4
E00046070,85.1,10.5,4.4
E00046071,86.1,10.1,3.9
E00046073,86.1,12.2,1.7
E00046074,82.2,15,2.8
E00046075,84.7,11.8,3.5
E00046080,81.4,15.3,3.3
E00046082,80.5,14,5.4
E00046083,88.3,9.5,2.2
E00046085,85.8,12.8,1.4
E00046086,84,13.5,2.5
E00046087,88.9,8.5,2.6
E00046088,89.9,7.8,2.4
E00046089,83,11.6,5.3
E00046090,76.9,18.9,4.2
E00046093,83.5,13.7,2.9
E00046094,81.5,12.4,6.1
E00046095,87.7,9.3,3.1
E00046096,84.5,11.4,4.1
E00046097,78.5,16.5,4.9
E00046098,71.7,21.2,7.1
E00046099,86.2,8,5.8
E00046100,98.6,1.4,0
E00046101,88,8.6,3.4
E00046102,79,15.2,5.8
E00046103,82.5,11.9,5.6
E00046104,82.8,12,5.2
E00046105,80.5,14,5.5
E00046106,80.9,11.4,7.8
E00046107,79.9,17.2,2.9
E00046108,84.5,10.9,4.6
E00046109,94.8,3.4,1.7
E00046110,94.9,3.4,1.7
