areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00045662,82.1,11.4,6.5
E00045663,71.1,17,11.9
E00045664,71.2,18.1,10.7
E00045665,68.1,16.6,15.3
E00045666,69.2,19.8,11
E00045667,75.3,18,6.7
E00045668,74.6,16.2,9.1
E00045670,74.3,13.6,12.2
E00045671,81.6,11.2,7.2
E00045672,86.6,9.4,4
E00045673,72.2,20.8,6.9
E00045674,70.2,19.5,10.3
E00045675,83,13,4
E00045676,86.8,11.4,1.8
E00045677,85.5,11,3.6
E00045678,84.7,10.2,5.1
E00045679,78.6,14.3,7.1
E00045680,78.6,12.6,8.8
E00045681,79.3,14.4,6.3
E00045682,75.9,20.3,3.7
E00045683,84.1,10,5.9
E00045684,73.6,19.3,7.1
E00045685,83.9,11.3,4.7
E00045686,66.4,23.1,10.5
E00045687,83.8,10.2,6
E00045688,82.4,11.1,6.4
E00045689,88.3,10.6,1.1
E00045690,84,9.9,6.1
E00045691,83.3,11.6,5.1
E00045692,69.6,16.6,13.8
E00045693,84.3,8.5,7.1
E00045694,80.5,13,6.5
E00045695,82.3,12.3,5.4
E00045696,74.6,15.5,9.9
E00045697,76.3,16.6,7.1
E00045698,77,13.4,9.7
E00045699,79.5,13,7.5
E00045700,76.9,18.3,4.8
E00045701,75.5,16.6,7.9
E00045702,75.9,16,8
E00045703,76.9,17.8,5.3
E00045705,76.2,15.7,8.1
E00045706,70.9,23.8,5.3
E00045708,75,17,8
E00045710,81.6,12.4,6
E00045711,79.5,13.9,6.7
E00045712,80.4,12.1,7.5
E00045713,72.3,18.4,9.2
E00045716,81.7,12.3,6
E00045718,82.5,10.9,6.6
E00045719,82.7,10.6,6.7
E00045720,67.2,26.9,5.9
E00045721,81.8,12.7,5.5
E00045722,81.5,15.5,3
E00045724,85.7,10.3,4
E00045726,85.6,10.9,3.4
E00045727,69,14.2,16.8
E00045728,82.1,12.2,5.8
E00045729,87.6,7.8,4.6
E00045731,84.6,13.7,1.7
E00045732,87,10,3
E00045734,82.4,12,5.6
E00045735,86.2,9.9,3.9
E00045736,72.2,22,5.8
E00045737,74.9,15.5,9.6
E00045739,80.3,14,5.7
E00045740,72.6,17.9,9.5
E00045741,85.4,9.3,5.2
E00045742,83.5,10.7,5.8
E00045743,83.5,12.6,3.9
E00045744,83.8,14,2.2
E00045745,77,16.4,6.6
E00046051,78.2,16.9,4.9
E00046052,82.3,13.6,4.2
E00046053,76.8,16.7,6.5
E00046056,79.6,12.4,7.9
E00046057,82.3,13.5,4.2
E00046058,79.5,14.5,6
E00046059,72.8,18.9,8.3
E00046060,85.6,9.4,5
E00046061,81.5,11.1,7.3
E00046062,79.7,14.1,6.2
E00046063,83.1,11.1,5.8
E00046064,83,11.4,5.6
E00046065,82.3,14,3.7
E00046066,79.5,13.6,6.9
E00046067,74.5,15.9,9.6
E00046068,74.5,15.1,10.4
E00046069,78,15.1,6.9
E00046070,75.4,18.3,6.3
E00046071,76.9,17.1,6
E00046073,79.7,14.5,5.7
E00046074,78.9,14.5,6.6
E00046075,80.9,15.8,3.3
E00046080,87.8,8.2,4
E00046082,69.2,20,10.8
E00046083,83.6,12.8,3.6
E00046085,78.7,13.8,7.5
E00046086,82.1,10.4,7.5
E00046087,81.8,12.2,6
E00046088,82,14.2,3.8
E00046089,83.7,10.6,5.7
E00046090,84.2,13.2,2.6
E00046093,85.8,10.7,3.5
E00046094,78.9,13.9,7.1
E00046095,80.7,12.8,6.4
E00046096,84.8,10.7,4.5
E00046097,83.4,11.1,5.5
E00046098,70.5,21.8,7.8
E00046099,84,10.7,5.3
E00046100,66.2,24.4,9.4
E00046101,75.4,22.4,2.2
E00046102,87.9,9.2,2.8
E00046103,84.3,11.1,4.6
E00046104,87.3,9.6,3.2
E00046105,83.9,12.1,4
E00046106,76.4,16.4,7.3
E00046107,78.8,11.1,10.2
E00046108,83.4,12,4.7
E00046109,68.6,21.1,10.4
E00046110,79.6,14.3,6.1
E00046111,83.2,12.1,4.7
E00046112,82.7,11.3,6
E00046113,82.7,14.1,3.3
E00046114,82.4,11.8,5.9
E00046115,87.1,9.4,3.4
E00046116,82,11.8,6.2
E00046117,81.2,12.8,6.1
E00046118,86.4,11.1,2.5
E00046119,79.8,13.2,6.9
E00046120,83,11.2,5.8
E00046121,81.6,13.9,4.5
E00046122,71,17.3,11.7
E00046124,71.3,16.7,11.9
E00046125,81.6,15.1,3.3
E00046126,78.9,12.4,8.7
E00046127,79.7,12.9,7.3
E00046128,76.4,15.4,8.1
E00046129,82.3,13.1,4.6
E00046130,77.4,13.8,8.9
E00046131,75.5,14.7,9.9
E00046132,71.1,17.4,11.5
E00046133,72.1,15.2,12.7
E00046134,65.9,16.4,17.7
E00046135,68.7,14.4,16.9
E00046136,73.2,17.5,9.3
E00046137,77.7,15.7,6.5
E00046138,79.7,13.3,7
E00046140,77.5,17.2,5.2
E00046141,77.8,14.1,8.1
E00046142,75.5,17,7.5
E00046143,80.6,12.3,7.1
E00046144,77.7,13.6,8.8
E00046145,80.8,13,6.3
E00046146,70.4,20.8,8.8
E00046147,68.8,21.6,9.6
E00046148,73.9,16,10
E00046149,76.7,15.2,8.1
E00046150,84.4,12.2,3.4
E00046151,61.2,17.6,21.2
E00046152,68.2,19.8,12
E00046153,76.9,15.9,7.2
E00046154,75.4,18.1,6.5
E00046155,76.7,13.6,9.7
E00046156,74.9,15.6,9.5
E00046157,72.5,19.5,8
E00046158,70.2,18.2,11.6
E00046159,62.8,22.3,14.9
E00046160,58.4,25.8,15.8
E00046161,64.7,20.6,14.7
E00046162,80.9,12.6,6.5
E00046163,76.9,13.7,9.4
E00046164,77.6,17.6,4.8
E00046166,76.2,16,7.7
