geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00001663,91.6,0.7,7.4,0.3
E00001667,93.3,0,6.7,0
E00001680,88.4,0.3,10.6,0.7
E00001681,98.3,0,1.7,0
E00001682,90.6,1,7.8,0.5
E00001683,90.7,0,9.3,0
E00001684,88.1,0.8,11.1,0
E00002081,92.7,0,7.3,0
E00002090,91.6,0.4,7.2,0.8
E00002091,89.7,0,9.9,0.4
E00002093,98,0,2,0
E00002094,95.5,0,4.5,0
E00002095,91.1,0.3,8.7,0
E00002097,94.1,0,5.6,0.3
E00002099,91.8,0,7.7,0.6
E00002100,96.9,0,2.8,0.3
E00002103,88.6,0.6,9.1,1.7
E00002106,93,0,7,0
E00003116,91.7,0.8,6.8,0.8
E00003117,93.1,0.3,6.4,0.3
E00003118,85,0.3,12.2,2.5
E00003119,89.7,0.3,9.1,0.9
E00003120,96.4,0.3,3,0.3
E00003122,91.2,0.3,8.5,0
E00003123,95.4,0,4.1,0.5
E00003126,93.8,0,6.2,0
E00003127,94.3,0,5.1,0.6
E00003128,89.2,0.6,10.2,0
E00003129,92.5,0.3,7.2,0
E00003130,93.9,0.3,5.8,0
E00003131,90.8,0,8.1,1.1
E00003132,84.3,0,15.7,0
E00003133,93.1,1.1,5,0.8
E00003134,89.4,0.9,8.7,0.9
E00003135,94.2,0.3,5.2,0.3
E00003136,90.9,0.8,7.1,1.2
E00003137,83.3,0.5,15.2,1
E00003138,94.4,0,5.3,0.3
E00003139,91.7,0.2,8.1,0
E00003140,91.1,0.2,8.6,0
E00003141,95,0,4.8,0.3
E00003142,87.9,0,11.5,0.6
E00003143,93.2,0.5,4.6,1.7
E00003144,79,0.5,19.1,1.4
E00003145,89.3,0,9.1,1.6
E00003232,89,0.4,9.5,1.1
E00003233,94.2,0.9,4,0.9
E00003234,96.2,0,3.5,0.3
E00003235,97.5,0,2,0.5
E00003236,78.8,0.4,15.4,5.4
E00003241,88.3,0.4,10,1.3
E00003242,88.2,0,10.7,1.1
E00003243,90.4,0,8.8,0.8
E00003244,93.2,0.4,3.9,2.5
E00003245,76.5,0,21.1,2.4
E00003246,89.3,0,9.1,1.6
E00003247,81.2,0,15,3.8
E00003248,94.1,0.3,5.6,0
E00003249,86.7,0,12.3,1
E00003250,75.9,0.6,21.3,2.2
E00003251,84.8,0.5,13.6,1
E00003253,90.5,0,8.7,0.8
E00003254,78.9,0.4,19.3,1.3
E00003255,73.5,0.7,21.2,4.7
E00003256,85.1,0,14.4,0.6
E00003257,91,0.3,8.5,0.3
E00003258,89.2,0.6,8.4,1.8
E00003259,93.8,0.4,5,0.8
E00003260,84.2,0.9,14.4,0.5
E00003261,85.2,0,13.3,1.6
E00003262,91.8,0,8.2,0
E00003263,90.1,0,9.6,0.3
E00003265,91.6,0.5,6.9,1
E00003266,83.8,0,14.4,1.8
E00003281,90.7,0.3,8.8,0.3
E00003282,86.7,3.2,8.6,1.6
E00003284,83.6,2.9,13.5,0
E00003329,86,0,12.4,1.6
