geography_code,in_full_time_education-001,in_full_time_education-002
E00001663,18,82
E00001667,24.2,75.8
E00001680,25.8,74.2
E00001681,18.3,81.7
E00001682,23.5,76.5
E00001683,20.9,79.1
E00001684,31.4,68.6
E00002081,22.2,77.8
E00002090,19.4,80.6
E00002091,19.7,80.3
E00002093,12.2,87.8
E00002094,19.5,80.5
E00002095,25.9,74.1
E00002097,20.3,79.7
E00002099,22.1,77.9
E00002100,18.2,81.8
E00002103,18.9,81.1
E00002106,20.1,79.9
E00003116,18.3,81.7
E00003117,19.5,80.5
E00003118,7.3,92.7
E00003119,22.7,77.3
E00003120,20.7,79.3
E00003122,21.6,78.4
E00003123,24.3,75.7
E00003126,20,80
E00003127,17.6,82.4
E00003128,21.1,78.9
E00003129,16.1,83.9
E00003130,21.2,78.8
E00003131,19.2,80.8
E00003132,19.2,80.8
E00003133,20,80
E00003134,20.9,79.1
E00003135,25.7,74.3
E00003136,18.3,81.7
E00003137,18.1,81.9
E00003138,24.7,75.3
E00003139,21.7,78.3
E00003140,26.8,73.2
E00003141,23.9,76.1
E00003142,22.6,77.4
E00003143,19.9,80.1
E00003144,18.3,81.7
E00003145,21.3,78.7
E00003232,21.7,78.3
E00003233,25.2,74.8
E00003234,26.4,73.6
E00003235,25.9,74.1
E00003236,19,81
E00003241,22.5,77.5
E00003242,15.9,84.1
E00003243,18,82
E00003244,23.2,76.8
E00003245,18.3,81.7
E00003246,19.1,80.9
E00003247,18.9,81.1
E00003248,21.2,78.8
E00003249,19.6,80.4
E00003250,18.4,81.6
E00003251,19.7,80.3
E00003253,18.9,81.1
E00003254,18.7,81.3
E00003255,17.8,82.2
E00003256,26.9,73.1
E00003257,22.8,77.2
E00003258,19.4,80.6
E00003259,19,81
E00003260,20.8,79.2
E00003261,15.6,84.4
E00003262,25.2,74.8
E00003263,18,82
E00003265,22.8,77.2
E00003266,19.5,80.5
E00003281,22.5,77.5
E00003282,21.8,78.2
E00003284,14.4,85.6
E00003329,16.7,83.3
E00003330,8.4,91.6
E00003333,22.1,77.9
E00003334,18.2,81.8
E00003335,19.4,80.6
E00003336,19.6,80.4
E00003337,19.6,80.4
E00003338,36,64
E00003339,19,81
E00003340,13.9,86.1
E00003341,19.2,80.8
E00003342,19,81
E00003343,11.8,88.2
E00003346,26.8,73.2
E00003347,16.6,83.4
E00003348,30.3,69.7
E00003349,15.8,84.2
E00003350,24.8,75.2
E00003351,20.7,79.3
E00003352,19.7,80.3
E00003354,17.9,82.1
E00003356,11.4,88.6
E00003357,15.6,84.4
E00003358,27,73
E00003359,17.2,82.8
E00003360,14.1,85.9
E00003361,17.3,82.7
E00003362,20.5,79.5
E00003363,12.7,87.3
E00003364,19.7,80.3
E00003365,27.8,72.2
E00003366,21.2,78.8
E00003367,17.6,82.4
E00003368,21.9,78.1
E00003369,18.7,81.3
E00003370,12.6,87.4
E00003371,22.1,77.9
E00003372,22.7,77.3
E00003373,19.7,80.3
E00003374,18.9,81.1
E00003375,17.9,82.1
E00003376,11.6,88.4
E00003805,22.5,77.5
E00003806,26.5,73.5
E00003807,21.6,78.4
E00003808,19.4,80.6
E00003809,28,72
E00003810,27,73
E00003811,21.9,78.1
E00003812,21.9,78.1
E00003813,15.7,84.3
E00003814,16.1,83.9
E00003815,16.8,83.2
E00003816,20.8,79.2
E00003817,9.8,90.2
E00003818,29.6,70.4
E00003819,22.7,77.3
E00003820,22.4,77.6
E00003821,22.9,77.1
E00003822,26.2,73.8
E00003823,28.4,71.6
E00003824,24.3,75.7
E00003825,16.9,83.1
E00003826,19.6,80.4
E00003827,19.7,80.3
E00003828,29.2,70.8
E00003829,18.2,81.8
E00003830,25.6,74.4
E00003831,25.4,74.6
E00003832,21.9,78.1
E00003833,23.7,76.3
E00003834,25.3,74.7
E00003835,21.1,78.9
E00003836,20.1,79.9
E00003837,13,87
E00003838,14.6,85.4
E00003839,21.5,78.5
E00003991,21.5,78.5
E00003992,32.2,67.8
E00003993,12.5,87.5
E00003994,16,84
E00003995,19.4,80.6
E00003996,19.5,80.5
E00003997,12.4,87.6
E00003998,17.6,82.4
E00003999,18.4,81.6
E00004000,17.3,82.7
E00004001,14.9,85.1
E00004002,16.5,83.5
E00004003,17.7,82.3
E00004004,25.6,74.4
E00004005,17,83
E00004006,22.1,77.9
E00004007,17.7,82.3
E00004008,16.2,83.8
E00004009,14.1,85.9
E00004010,18.5,81.5
E00004011,21.9,78.1
E00004012,28,72
E00004013,13.6,86.4
E00004014,15.5,84.5
E00004015,19.3,80.7
E00004016,27.7,72.3
E00004017,22.9,77.1
E00004018,18.7,81.3
E00004020,26.2,73.8
E00004022,16.6,83.4
E00004023,17.8,82.2
E00004024,17.8,82.2
E00004025,15.9,84.1
E00004026,23.6,76.4
E00004027,28.6,71.4
E00004028,10.3,89.7
E00004029,21.7,78.3
E00004030,20.2,79.8
E00004031,18.2,81.8
E00004032,31.6,68.4
E00004033,24.2,75.8
E00004034,17,83
E00004035,22.1,77.9
E00004036,26,74
E00004037,20.1,79.9
E00004038,18.2,81.8
E00004039,18.7,81.3
E00004040,12.4,87.6
E00004041,14.4,85.6
E00004042,16.5,83.5
E00004043,20.1,79.9
E00004052,19.6,80.4
E00004053,21.6,78.4
E00004070,18.8,81.2
E00004071,18.5,81.5
E00004074,23.6,76.4
E00007932,26.6,73.4
E00007933,30.6,69.4
E00007934,13.6,86.4
E00007935,15.5,84.5
E00007936,20.1,79.9
E00007937,15.7,84.3
E00007938,21.1,78.9
E00007939,12.5,87.5
E00007940,12.9,87.1
E00007941,21.5,78.5
E00007942,18.2,81.8
E00007943,16.2,83.8
E00007944,17.4,82.6
E00007945,15.5,84.5
E00007946,27,73
E00007947,20.5,79.5
E00007948,13.6,86.4
E00007949,19.2,80.8
E00007950,16.5,83.5
E00007951,23.2,76.8
E00007952,18.7,81.3
E00007953,26.5,73.5
E00007954,19.1,80.9
E00007955,25.4,74.6
E00007956,26.2,73.8
E00007957,14.8,85.2
E00007958,17.3,82.7
E00007959,17.2,82.8
E00007960,24.5,75.5
E00007961,18.3,81.7
E00007962,16.9,83.1
E00007963,20.8,79.2
E00007964,19.5,80.5
E00007965,23.7,76.3
E00007966,19.6,80.4
E00007967,18.9,81.1
E00007968,16.6,83.4
E00007969,27.6,72.4
E00007970,24.9,75.1
E00007971,21.9,78.1
E00007972,22.4,77.6
E00007973,18.2,81.8
E00007974,8.3,91.7
E00007987,26.9,73.1
E00007988,18.7,81.3
E00007989,15.3,84.7
E00007990,13.3,86.7
E00007991,12.1,87.9
E00007992,9.8,90.2
E00008016,15.7,84.3
E00008017,26.7,73.3
E00008019,21.2,78.8
E00008020,18.2,81.8
E00008021,15,85
E00008022,40.6,59.4
E00008023,34.7,65.3
E00008024,17.6,82.4
E00008025,21.8,78.2
E00008026,19,81
E00008027,8.7,91.3
E00008028,23.4,76.6
E00008030,16.4,83.6
E00008033,19.2,80.8
E00008035,10.3,89.7
E00008036,17.8,82.2
E00008037,21.4,78.6
E00008038,19.8,80.2
E00008039,17.9,82.1
E00008040,19.2,80.8
E00008041,17.9,82.1
E00008042,15.3,84.7
E00008043,18.1,81.9
E00008044,27.7,72.3
E00008045,21.4,78.6
E00008046,8.3,91.7
E00008047,21.5,78.5
E00008048,13.1,86.9
E00008049,18.3,81.7
E00008051,24,76
E00008053,20.3,79.7
E00008054,19,81
E00008055,15.8,84.2
E00008056,11.9,88.1
E00008057,27.2,72.8
E00008088,21.2,78.8
E00008089,25.1,74.9
