geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00061016,100,0,0
E00061017,98.5,0,1.5
E00061213,99.6,0.4,0
E00061214,100,0,0
E00061216,100,0,0
E00061217,99.1,0.3,0.6
E00061218,98.4,0.4,1.2
E00061219,98.5,0,1.5
E00061220,97.6,2.4,0
E00061221,98.9,0.4,0.7
E00061222,98.7,0.4,0.9
E00061223,99.2,0.3,0.5
E00061224,100,0,0
E00061225,98.9,0,1.1
E00061227,97.2,1.6,1.3
E00061228,99.6,0.4,0
E00061229,98.8,0.4,0.8
E00061230,96.2,0.8,3.1
E00061231,99.3,0,0.7
E00061292,98.5,1,0.5
E00061293,97.5,0.4,2.2
E00061294,98.2,0,1.8
E00061295,94.7,1.7,3.7
E00061296,99.3,0.3,0.3
E00061297,99.3,0,0.7
E00061298,99.1,0,0.9
E00061299,98.8,0.4,0.8
E00061300,98.7,0.3,1
E00061301,99.2,0.4,0.4
E00061302,100,0,0
E00061303,96,0.4,3.5
E00061304,98.4,0,1.6
E00061305,98.2,0,1.8
E00061306,100,0,0
E00061307,96.3,1.6,2
E00061308,98.7,0.6,0.6
E00061309,98.9,1.1,0
E00061310,99.5,0,0.5
E00061311,99.7,0,0.3
E00061312,97.2,1.2,1.6
E00061313,99.3,0,0.7
E00061314,98.4,1,0.7
E00061315,97.5,0.4,2.1
E00061316,98.6,1.1,0.4
E00061317,92.4,0.8,6.8
E00061318,94.1,2.3,3.5
E00061319,97.7,0,2.3
E00061320,91.2,1.5,7.4
E00061321,90.6,3.6,5.8
E00061322,97,0.8,2.3
E00061323,98.3,1,0.7
E00061324,97.7,0,2.3
E00061325,92.1,1.9,6
E00061326,95.1,1.7,3.1
E00061327,98.9,0,1.1
E00061328,96.3,2.4,1.2
E00061329,98,0.6,1.4
E00061330,94.9,0.9,4.3
E00061331,98.3,0,1.7
E00061332,98.6,0.4,1.1
E00061333,97,1.1,1.9
E00061334,98.2,1.2,0.6
E00061335,91.6,0.9,7.5
E00061406,97.6,0.9,1.5
E00061408,98.1,1,1
E00061413,96.2,2.9,1
E00061414,99.5,0,0.5
E00061415,96.4,0.9,2.7
E00061416,100,0,0
E00061417,99.3,0,0.7
E00061420,99.2,0,0.8
E00061421,99,0,1
E00061423,100,0,0
E00061425,99.6,0,0.4
E00061426,98.7,0.6,0.6
E00061446,98.4,0.4,1.2
E00061447,99.2,0.4,0.4
E00061448,98.1,0.5,1.4
E00061449,98.5,1.5,0
E00061450,94.9,0.8,4.2
E00061451,97.4,0.4,2.2
E00061452,97.4,1,1.6
E00061453,98.7,0.3,1
E00061454,99.7,0.3,0
E00061455,99.4,0,0.6
E00061456,99.2,0.4,0.4
E00061457,98.5,0,1.5
E00165770,98.8,0,1.2
E00174120,98.4,0.5,1
E00174128,99.7,0,0.3
E00174130,98.1,0.9,0.9
E00174133,99.6,0.4,0
E00188266,98.7,0.4,0.9
E00188292,97.7,0.8,1.5
