geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00061016,6.3,48,34.6,11
E00061017,11.1,38.1,36.5,14.3
E00061213,12.7,44.4,34.1,8.7
E00061214,15.8,47.4,30.7,6.1
E00061216,25,39.8,25,10.2
E00061217,4.1,46.6,36.3,13
E00061218,14,45.6,30.7,9.6
E00061219,27.9,55.7,13.9,2.5
E00061220,11.9,42.4,33.1,12.7
E00061221,5.7,41.5,39.8,13
E00061222,9.6,49.6,27,13.9
E00061223,5.4,30.2,36.9,27.5
E00061224,17.6,50.4,25.6,6.4
E00061225,15.1,45.2,31.7,7.9
E00061227,3.2,32,50.4,14.4
E00061228,11.2,41.6,33.6,13.6
E00061229,12.2,42.3,35,10.6
E00061230,28.1,49.2,18,4.7
E00061231,8.3,45,31.7,15
E00061292,18.4,59.6,19.3,2.6
E00061293,12.8,41.6,34.4,11.2
E00061294,20.2,36.7,31.2,11.9
E00061295,13.1,43.1,28.5,15.4
E00061296,22.3,35.5,26.4,15.7
E00061297,11.5,41,35.2,12.3
E00061298,32.5,42.1,20.2,5.3
E00061299,19.2,39.2,31.2,10.4
E00061300,36.4,35.7,16.9,11
E00061301,15.5,52.6,24.1,7.8
E00061302,13.3,43.4,33.6,9.7
E00061303,17.2,44.8,29.3,8.6
E00061304,26.7,49.2,15,9.2
E00061305,20,51.3,18.3,10.4
E00061306,20.2,56.1,15.8,7.9
E00061307,16.4,56.6,20.5,6.6
E00061308,21.3,53.3,20.7,4.7
E00061309,53.7,36.6,8.1,1.6
E00061310,41.1,49.1,9.8,0
E00061311,13.5,48.4,27,11.1
E00061312,12.2,45.2,25.2,17.4
E00061313,19.5,38.2,34.1,8.1
E00061314,17.7,43.1,29.2,10
E00061315,4.8,36.8,48,10.4
E00061316,7.7,38.5,39.2,14.6
E00061317,34.2,52.5,8.9,4.4
E00061318,35.7,42.9,18.2,3.2
E00061319,44.8,38.8,12.7,3.7
E00061320,47.4,41.6,10.2,0.7
E00061321,30.3,44.3,21.3,4.1
E00061322,21,60.9,15.5,2.6
E00061323,25,40.9,22.7,11.4
E00061324,13.6,41.8,35.5,9.1
E00061325,25.4,50.7,17.4,6.5
E00061326,13.4,54.5,23.1,9
E00061327,13.8,44.6,30,11.5
E00061328,26.2,47.6,21.4,4.8
E00061329,10.7,47.5,31.1,10.7
E00061330,25.7,44,22,8.3
E00061331,23,45.2,26.2,5.6
E00061332,29.4,37.5,25,8.1
E00061333,22.9,41,29.9,6.3
E00061334,7.4,34.8,44.4,13.3
E00061335,35.6,40.7,19.5,4.2
E00061406,3.2,30.2,47.6,19
E00061408,17.3,36.8,33.1,12.8
E00061413,26.6,50.8,15.6,7
E00061414,22.6,60.5,11.3,5.6
E00061415,19.8,50.9,25.9,3.4
E00061416,27.2,54.4,14,4.4
E00061417,13.4,45.4,28.6,12.6
E00061420,5.5,40,40,14.5
E00061421,4.2,33.6,36.1,26.1
E00061423,9,37.7,36.1,17.2
E00061425,8.3,31.2,34.9,25.7
E00061426,9.4,45.7,32.6,12.3
E00061446,29.7,40.5,25.2,4.5
E00061447,16.2,45.3,31.6,6.8
E00061448,25.4,57.4,14.8,2.5
E00061449,12.4,47.1,35.5,5
E00061450,25.4,45.9,23,5.7
E00061451,16.5,48.1,26.3,9
E00061452,13.1,53.3,27,6.6
E00061453,9.2,40.5,41.2,9.2
E00061454,15.2,48.5,30.3,6.1
E00061455,15.5,42.6,29.5,12.4
E00061456,45,35.7,14.7,4.7
E00061457,21.8,39.5,30.3,8.4
E00165770,21,61,16,2
E00174120,6.1,22.7,48.5,22.7
E00174128,5.8,33.9,46.3,14
E00174130,3.4,39.3,37.6,19.7
E00174133,20,42.6,22.6,14.8
E00188266,1.2,39.5,43,16.3
E00188292,3.6,37.1,45,14.3
