geography_code,disability_3a-001,disability_3a-002
E00061016,24.1,75.9
E00061017,20.2,79.8
E00061213,20.4,79.6
E00061214,23.3,76.7
E00061216,23.1,76.9
E00061217,18.7,81.3
E00061218,20.5,79.5
E00061219,21.6,78.4
E00061220,26,74
E00061221,14.1,85.9
E00061222,26.3,73.7
E00061223,14.2,85.8
E00061224,27.1,72.9
E00061225,18.3,81.7
E00061227,8.7,91.3
E00061228,15,85
E00061229,17.1,82.9
E00061230,20.2,79.8
E00061231,12.8,87.2
E00061292,29.1,70.9
E00061293,23.1,76.9
E00061294,21.4,78.6
E00061295,18.7,81.3
E00061296,20.3,79.7
E00061297,11.3,88.7
E00061298,19.5,80.5
E00061299,20.6,79.4
E00061300,28.9,71.1
E00061301,18.1,81.9
E00061302,20.1,79.9
E00061303,30.5,69.5
E00061304,34.1,65.9
E00061305,30.9,69.1
E00061306,23.7,76.3
E00061307,24,76
E00061308,29.2,70.8
E00061309,31.5,68.5
E00061310,28.7,71.3
E00061311,20.3,79.7
E00061312,20.6,79.4
E00061313,19,81
E00061314,20.5,79.5
E00061315,17.9,82.1
E00061316,12.2,87.8
E00061317,33.3,66.7
E00061318,30.7,69.3
E00061319,36.9,63.1
E00061320,35.5,64.5
E00061321,24.1,75.9
E00061322,28.5,71.5
E00061323,24.6,75.4
E00061324,19.2,80.8
E00061325,24,76
E00061326,22.6,77.4
E00061327,18.2,81.8
E00061328,26.5,73.5
E00061329,34.7,65.3
E00061330,20.5,79.5
E00061331,24.3,75.7
E00061332,28.7,71.3
E00061333,39.1,60.9
E00061334,13.1,86.9
E00061335,26.9,73.1
E00061406,13.5,86.5
E00061408,17.1,82.9
E00061413,31.8,68.2
E00061414,31.7,68.3
E00061415,20.7,79.3
E00061416,37.1,62.9
E00061417,13.7,86.3
E00061420,14.8,85.2
E00061421,12.4,87.6
E00061423,15.5,84.5
E00061425,12.8,87.2
E00061426,14.7,85.3
E00061446,20.6,79.4
E00061447,24.1,75.9
E00061448,35.2,64.8
E00061449,21.6,78.4
E00061450,22.7,77.3
E00061451,23,77
E00061452,19.3,80.7
E00061453,15.2,84.8
E00061454,18.2,81.8
E00061455,17,83
E00061456,31.8,68.2
E00061457,21.9,78.1
E00165770,26.8,73.2
E00174120,9,91
E00174128,11,89
E00174130,9.1,90.9
E00174133,18.8,81.2
E00188266,10.3,89.7
E00188292,6.1,93.9
