geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00061016,23.8,47.7,20,8.5
E00061017,24,49.6,12,14.4
E00061213,33.9,49.6,10.2,6.3
E00061214,29.5,46.4,10.7,13.4
E00061216,45,26.1,16.2,12.6
E00061217,24.8,42.8,19.3,13.1
E00061218,24.3,43.5,18.3,13.9
E00061219,36.1,32,18.9,13.1
E00061220,24.6,50.8,16.9,7.6
E00061221,24.6,48.4,12.3,14.8
E00061222,35.1,37.7,20.2,7
E00061223,18,43.3,17.3,21.3
E00061224,33.9,42.7,12.9,10.5
E00061225,24.8,50.4,11.2,13.6
E00061227,15.2,47.2,17.6,20
E00061228,24.8,41.6,20,13.6
E00061229,28.6,45.4,15.1,10.9
E00061230,41.5,30,19.2,9.2
E00061231,20.5,45.1,15.6,18.9
E00061292,44.7,44.7,6.1,4.4
E00061293,28.3,39.4,19.7,12.6
E00061294,38.3,43,5.6,13.1
E00061295,23.8,43.1,15.4,17.7
E00061296,27.3,31.4,18.2,23.1
E00061297,25,38.7,14.5,21.8
E00061298,44.3,29.6,15.7,10.4
E00061299,34.7,41.9,12.9,10.5
E00061300,44.7,23,17.8,14.5
E00061301,40.2,28.2,14.5,17.1
E00061302,27.4,39.8,15.9,16.8
E00061303,38.8,38.8,12.9,9.5
E00061304,50.4,30.3,11.8,7.6
E00061305,37.7,43.9,9.6,8.8
E00061306,43.1,35.3,16.4,5.2
E00061307,34.1,44.7,11.4,9.8
E00061308,34.2,38.9,16.1,10.7
E00061309,75,10.5,7.3,7.3
E00061310,61.9,25.7,5.3,7.1
E00061311,24.6,35.7,18.3,21.4
E00061312,30.2,35.3,19.8,14.7
E00061313,26.6,36.9,20.1,16.4
E00061314,28.5,38.5,13.1,20
E00061315,27.4,41.1,18.5,12.9
E00061316,27.7,46.9,14.6,10.8
E00061317,68.4,25.3,3.8,2.5
E00061318,55.2,31.2,8.4,5.2
E00061319,60.2,27.8,5.3,6.8
E00061320,67.6,24.3,2.9,5.1
E00061321,40.8,41.7,8.3,9.2
E00061322,43.8,48.1,5.2,3
E00061323,30.8,35.3,16.5,17.3
E00061324,28.2,34.5,20,17.3
E00061325,47.4,30.7,12.4,9.5
E00061326,34.6,36.8,16.5,12
E00061327,27.8,43.7,16.7,11.9
E00061328,40.7,33.1,11,15.2
E00061329,24.8,47.1,14.9,13.2
E00061330,34.5,35.5,16.4,13.6
E00061331,29.1,27.6,22,21.3
E00061332,42.4,36.7,10.1,10.8
E00061333,44.4,30.3,12.7,12.7
E00061334,18.5,45.9,11.9,23.7
E00061335,50.4,32.8,8.4,8.4
E00061406,15.1,39.7,18.3,27
E00061408,23.8,41.5,20,14.6
E00061413,48.8,38.4,10.4,2.4
E00061414,49.2,40.3,7.3,3.2
E00061415,40.9,40.9,9.6,8.7
E00061416,52.7,40.2,6.3,0.9
E00061417,23.5,42.9,11.8,21.8
E00061420,27.3,36.4,19.1,17.3
E00061421,13.6,48.3,20.3,17.8
E00061423,26.2,23.8,23,27
E00061425,21.6,34.2,18,26.1
E00061426,35,29.2,16.8,19
E00061446,32.7,37.3,12.7,17.3
E00061447,33.9,30.5,18.6,16.9
E00061448,43.3,40,11.7,5
E00061449,26,46.3,12.2,15.4
E00061450,37.4,38.2,17.9,6.5
E00061451,31.1,48.5,7.6,12.9
E00061452,20.3,38.2,17.9,23.6
E00061453,25.2,43.5,13.7,17.6
E00061454,28,34.1,25,12.9
E00061455,22,36.2,25.2,16.5
E00061456,42.3,35.4,8.5,13.8
E00061457,35.6,31.4,16.1,16.9
E00165770,47,45,5,3
E00174120,17.2,25.4,15.7,41.8
E00174128,16.5,37.2,20.7,25.6
E00174130,16.4,25.9,27.6,30.2
E00174133,27.7,45.5,12.5,14.3
E00188266,8.1,41.9,25.6,24.4
E00188292,15.7,25.7,25.7,32.9
