areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00082187,10.9,10.9,60.9,17.3
E00082369,12.9,15.2,55,17
E00082375,11,12.3,55.7,21
E00082377,12.3,19.3,54.4,14
E00083858,10.1,15.1,64.8,10.1
E00083860,8.9,14.9,57.9,18.3
E00083864,8.4,18.1,59.6,13.9
E00083869,16.5,13.6,54.4,15.5
E00083871,10.9,11.6,60,17.5
E00083872,4.3,13.4,70.8,11.5
E00084002,8.5,27.7,46.9,16.9
E00084008,12.7,18.3,52.3,16.8
E00084189,9.1,20.5,59.1,11.4
E00084195,9.5,15.2,66.5,8.9
E00084196,10.4,16.3,58.9,14.4
E00084197,10.1,12,65.8,12
E00084199,10.3,15.9,62.1,11.7
E00084232,13.1,21.2,46.7,19
E00084233,12.8,11.7,55.6,20
E00084234,6.3,18.8,59,16
E00084235,11.6,22.7,51.7,14
E00084236,9.5,24.3,56.8,9.5
E00084237,10.2,13.3,55.5,21.1
E00084238,7.5,20.6,55,16.9
E00114351,5.1,20.2,62.4,12.4
E00114352,14.2,17.3,53.8,14.7
E00114353,5.5,12.7,69.5,12.3
E00114358,14.8,14.8,47,23.5
E00114361,12.9,15.5,50.4,21.1
E00114362,12.1,12.1,48.5,27.3
E00114363,7.7,18.9,56.8,16.6
E00114364,9.6,15.2,64,11.2
E00114365,13.3,18.9,55.9,11.9
E00114370,7.4,17.3,55.6,19.8
E00114371,8.8,12.3,68.4,10.5
E00114373,6.8,14.2,64.8,14.2
E00114375,9.8,18.6,60.7,10.9
E00114376,10,19.5,55,15.5
E00114388,10.1,16.1,62.8,11.1
E00114390,8.6,13.8,70.7,6.9
E00114391,6.6,10.5,71.8,11
E00116150,16,9.6,59.6,14.9
E00116153,8.6,20.4,50.6,20.4
E00116156,7.3,13,57.7,22
E00116157,13.7,18.5,48.6,19.2
E00116158,13.1,15.3,47.4,24.1
E00116246,11.2,20,57.6,11.2
E00116247,11.1,22.2,58.5,8.1
E00116248,9.4,14.1,67.1,9.4
E00116249,10.4,20.1,50,19.4
E00116250,10.1,22.7,54.6,12.6
E00116251,11,24.7,50,14.4
E00116253,12.9,18.3,54.4,14.4
E00116254,11.7,17.4,54.4,16.4
E00116255,12.4,19.1,46.1,22.5
E00116256,12.4,19.5,52.2,15.9
E00116257,10.7,12.5,59.8,17
E00116258,17.4,11.8,57.6,13.2
E00116259,14.7,21.1,50.5,13.8
E00116260,9.1,11.4,53.4,26.1
E00116261,13.8,20,56.3,10
E00116262,17.8,17.1,52.7,12.4
E00116285,17.4,15.9,43.9,22.7
E00116286,12.2,15.7,41.9,30.2
E00167036,7.1,18.4,64.3,10.2
E00167037,11.7,16,62,10.4
E00167038,6.4,11.7,70.2,11.7
E00167043,9.8,13.7,65,11.5
E00167048,5.1,14,69.6,11.3
E00167049,7.7,12.2,67.4,12.7
E00167893,8.1,11.7,64.8,15.4
E00167894,4.9,13.5,69.3,12.3
E00167895,12,9.2,59.2,19.7
E00167896,12.1,8.6,69.8,9.5
E00167897,4.1,11.1,67.3,17.5
E00167899,7.8,13,63.2,16
E00167902,9,15.2,63.7,12.1
E00172654,14.1,15.6,56.6,13.7
E00184842,11,19.8,53.8,15.4
E00184846,4.4,14.4,66.5,14.7
E00184858,14.5,14.5,56.4,14.5
E00184864,5.2,25.9,62.1,6.9
E00184892,8.9,15.4,62,13.8
E00184946,9.2,16.3,63.5,11
E00184970,11.4,17.1,57.7,13.8
E00184986,24.4,17.1,50,8.5
E00184994,4.6,14.4,69.6,11.3
E00188347,6.1,11,71.8,11
E00188355,7.5,12.3,65.8,14.4
E00188369,6.9,7.4,77.9,7.8
E00188374,4.5,10.1,69.8,15.6
E00188397,5.1,10.1,74.7,10.1
E00188404,11.3,11.9,64.8,11.9
E00188424,6.9,10.7,59.2,23.2
E00188449,5.6,10.3,72.8,11.3
E00188461,8.1,17.5,63.5,10.9
E00188465,3.8,14.7,69,12.5
E00188481,11.4,22.7,54.5,11.4
E00188482,7.3,10.4,68.8,13.5
E00188493,6.8,16.4,62.1,14.7
E00188503,11,13.9,60.7,14.5
E00188516,7.1,15.8,67.4,9.8
E00188525,11.7,13.9,63.7,10.8
