areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00082187,93.3,1.8,4.9
E00082369,93.2,2.3,4.6
E00082375,92.1,3.6,4.3
E00082377,96.4,2.7,0.9
E00083858,96,2,2
E00083860,96.4,1.5,2.2
E00083864,91.2,2.8,6
E00083869,92.7,1.7,5.6
E00083871,90.3,2.6,7.1
E00083872,82.9,4.9,12.2
E00084002,90.5,2.2,7.3
E00084008,93.5,2.8,3.8
E00084189,95.7,1.2,3.1
E00084195,97.2,1.3,1.6
E00084196,92.5,2.2,5.3
E00084197,92.7,1.7,5.6
E00084199,94.8,2.4,2.8
E00084232,96.9,1.1,2
E00084233,92.1,2.3,5.5
E00084234,94.8,1.3,3.9
E00084235,92.4,3.8,3.8
E00084236,99.5,0,0.5
E00084237,91.7,3.4,4.9
E00084238,98.4,0,1.6
E00114351,94.1,1.5,4.3
E00114352,92.9,2.7,4.5
E00114353,94,1,5
E00114358,93.4,1.3,5.3
E00114361,96.2,0.7,3.2
E00114362,88.9,1.7,9.4
E00114363,93.5,2.5,4
E00114364,96.1,1.6,2.4
E00114365,94.1,2.1,3.9
E00114370,88.9,1.4,9.7
E00114371,91.2,4.2,4.7
E00114373,90.6,3.1,6.3
E00114375,91.4,0.9,7.7
E00114376,95.2,1.5,3.3
E00114388,92.4,3,4.5
E00114390,95.5,0.9,3.6
E00114391,88.2,2.1,9.6
E00116150,83,4.1,12.9
E00116153,95,2.1,2.9
E00116156,93.5,2.9,3.7
E00116157,97.7,1,1.3
E00116158,95.1,2.8,2.1
E00116246,96.5,0.9,2.7
E00116247,92.4,2.1,5.5
E00116248,96.9,0.6,2.5
E00116249,95,1.8,3.2
E00116250,93.3,0.7,5.9
E00116251,96.9,1.4,1.7
E00116253,92.5,0.9,6.7
E00116254,92.7,2.8,4.5
E00116255,95.8,0.5,3.7
E00116256,96.8,0,3.2
E00116257,97.3,0.8,1.9
E00116258,96,2.2,1.8
E00116259,97.3,1.4,1.4
E00116260,96.9,0,3.1
E00116261,98.4,0.8,0.8
E00116262,92.1,1.8,6.1
E00116285,95,2.9,2.2
E00116286,88.6,0.6,10.8
E00167036,90.2,2.9,6.8
E00167037,91,4.9,4.1
E00167038,92.5,1.9,5.6
E00167043,84,1.8,14.2
E00167048,81.9,2.4,15.7
E00167049,92.9,2.4,4.7
E00167893,89,3,8
E00167894,87.1,4.2,8.7
E00167895,89.6,4.1,6.2
E00167896,88,3.3,8.7
E00167897,93.3,2.2,4.4
E00167899,93.3,3.7,3
E00167902,95.3,0.5,4.1
E00172654,86.8,6.1,7.1
E00184842,87.7,5,7.3
E00184846,88,3,8.9
E00184858,98.1,0,1.9
E00184864,92.2,1.9,5.8
E00184892,92,1.7,6.2
E00184946,92.8,4.4,2.8
E00184970,95.7,0.9,3.5
E00184986,95.1,1.1,3.8
E00184994,90.5,2,7.5
E00188347,83.7,3.6,12.7
E00188355,93.3,2.4,4.3
E00188369,81.3,3.8,14.9
E00188374,79.1,1.8,19.1
E00188397,77.7,5.6,16.7
E00188404,93.9,1.3,4.8
E00188424,83.4,0.7,15.9
E00188449,86.3,3.4,10.3
E00188461,82,7.1,10.9
E00188465,88.2,4.3,7.4
E00188481,89.5,1.3,9.2
E00188482,88.9,4.8,6.3
E00188493,90.2,3.1,6.7
E00188503,87.9,5.3,6.8
E00188516,89.2,3.7,7.1
E00188525,87.2,3,9.9
