areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00082187,81.4,14.7,3.9
E00082369,86.9,9.8,3.3
E00082375,90.5,7,2.5
E00082377,87.3,9.1,3.6
E00083858,82.9,12,5.1
E00083860,87.3,10.2,2.4
E00083864,86.9,9.2,3.9
E00083869,85.4,8.6,6
E00083871,94.3,5.5,0.2
E00083872,90.1,7.5,2.3
E00084002,89.3,6.3,4.4
E00084008,88.2,9.3,2.5
E00084189,90.2,7.9,1.8
E00084195,84.6,11.3,4.1
E00084196,90,8.6,1.4
E00084197,85.7,12,2.3
E00084199,82.5,10.8,6.6
E00084232,80.7,13.1,6.3
E00084233,88.5,10,1.5
E00084234,84.5,11.5,3.9
E00084235,85.7,9.3,4.9
E00084236,70.1,24.4,5.5
E00084237,85.9,10.6,3.4
E00084238,87.7,10.1,2.2
E00114351,92,7.4,0.6
E00114352,90.5,7.7,1.8
E00114353,80.1,13.5,6.4
E00114358,85.3,11.6,3
E00114361,89,9.4,1.6
E00114362,87.3,10.5,2.2
E00114363,89,9,2
E00114364,85,13,2
E00114365,69.5,20.7,9.8
E00114370,87.5,10.1,2.4
E00114371,82.5,11.8,5.7
E00114373,86.8,11.1,2.1
E00114375,91.4,7.4,1.2
E00114376,87.8,9.4,2.8
E00114388,89.1,8.7,2.3
E00114390,84.5,12.3,3.2
E00114391,86.7,11.8,1.4
E00116150,83.7,11,5.2
E00116153,91,6.3,2.6
E00116156,90.1,8,1.9
E00116157,89.6,7.7,2.7
E00116158,89.5,8.4,2.1
E00116246,83.5,13.8,2.6
E00116247,90,9,1
E00116248,83.6,12,4.4
E00116249,91.4,6.5,2.2
E00116250,78.8,13.8,7.4
E00116251,90.1,8.2,1.7
E00116253,87.7,9.2,3
E00116254,91.6,6.9,1.5
E00116255,89.3,8.6,2.1
E00116256,91.3,5.8,2.9
E00116257,85.8,11.9,2.3
E00116258,92.5,6.5,0.9
E00116259,86.5,11.5,2
E00116260,70.7,18.9,10.4
E00116261,78.8,13.9,7.3
E00116262,91,6.5,2.5
E00116285,91.4,7.6,1.1
E00116286,88.3,9.5,2.2
E00167036,84.5,12.1,3.4
E00167037,94.7,5.3,0
E00167038,89.2,8.2,2.5
E00167043,93.7,4.5,1.8
E00167048,93.1,6.9,0
E00167049,87.4,8.8,3.7
E00167893,93.3,5.3,1.3
E00167894,90.1,7.3,2.6
E00167895,90.8,6.3,2.9
E00167896,89.2,8.6,2.2
E00167897,91.8,6.6,1.6
E00167899,91.9,6.9,1.2
E00167902,94.5,5.5,0
E00172654,91.4,6.4,2.2
E00184842,92.1,6.2,1.7
E00184846,93,5.7,1.3
E00184858,69.8,21.7,8.5
E00184864,83.7,7.7,8.7
E00184892,92.7,5.6,1.7
E00184946,92.8,4.3,2.9
E00184970,89.7,7.8,2.6
E00184986,80.4,13,6.5
E00184994,87.9,9.2,2.9
E00188347,95.8,3.3,1
E00188355,88.6,9,2.4
E00188369,95.7,3.8,0.5
E00188374,95.4,3.2,1.4
E00188397,94.2,5.8,0
E00188404,88.8,9.3,1.9
E00188424,92.7,5.9,1.5
E00188449,93.5,6.5,0
E00188461,97.1,2.7,0.3
E00188465,95.7,3.1,1.2
E00188481,90.3,6.7,2.9
E00188482,94.6,4.5,0.9
E00188493,84.9,12.3,2.8
E00188503,93.2,5.2,1.5
E00188516,94.2,4,1.9
E00188525,91.6,6.9,1.5
