areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00082187,54.2,45.8
E00082369,57,43
E00082375,63.2,36.8
E00082377,58.9,41.1
E00083858,49.8,50.2
E00083860,54.2,45.8
E00083864,42.5,57.5
E00083869,54.3,45.7
E00083871,54.7,45.3
E00083872,37.8,62.2
E00084002,64.9,35.1
E00084008,61.1,38.9
E00084189,52.7,47.3
E00084195,60.3,39.7
E00084196,56.7,43.3
E00084197,53.3,46.7
E00084199,58.6,41.4
E00084232,52.4,47.6
E00084233,47.9,52.1
E00084234,56.9,43.1
E00084235,62.2,37.8
E00084236,52.9,47.1
E00084237,57,43
E00084238,67,33
E00114351,54.8,45.2
E00114352,59.1,40.9
E00114353,52.1,47.9
E00114358,60.4,39.6
E00114361,57.6,42.4
E00114362,42.2,57.8
E00114363,62,38
E00114364,61,39
E00114365,50,50
E00114370,55.1,44.9
E00114371,45.1,54.9
E00114373,57.9,42.1
E00114375,59.5,40.5
E00114376,59.5,40.5
E00114388,68.5,31.5
E00114390,41.9,58.1
E00114391,50,50
E00116150,58.3,41.7
E00116153,63.8,36.2
E00116156,57.5,42.5
E00116157,61.7,38.3
E00116158,64.5,35.5
E00116246,45.3,54.7
E00116247,61.5,38.5
E00116248,48.8,51.2
E00116249,55.7,44.3
E00116250,48.6,51.4
E00116251,61.4,38.6
E00116253,49.3,50.7
E00116254,51,49
E00116255,66.2,33.8
E00116256,76.7,23.3
E00116257,57.5,42.5
E00116258,70,30
E00116259,73.1,26.9
E00116260,36.7,63.3
E00116261,45.8,54.2
E00116262,64,36
E00116285,65.5,34.5
E00116286,55.7,44.3
E00167036,45.1,54.9
E00167037,59.3,40.7
E00167038,42.7,57.3
E00167043,47.4,52.6
E00167048,36.1,63.9
E00167049,50.7,49.3
E00167893,49.7,50.3
E00167894,47.3,52.7
E00167895,71.1,28.9
E00167896,35.6,64.4
E00167897,55.1,44.9
E00167899,58,42
E00167902,63.8,36.2
E00172654,59.2,40.8
E00184842,63.6,36.4
E00184846,53.9,46.1
E00184858,41.7,58.3
E00184864,48.6,51.4
E00184892,55.3,44.7
E00184946,48,52
E00184970,65.1,34.9
E00184986,44.7,55.3
E00184994,45.7,54.3
E00188347,57.5,42.5
E00188355,52.2,47.8
E00188369,60.4,39.6
E00188374,29.1,70.9
E00188397,43.2,56.8
E00188404,52.6,47.4
E00188424,49.5,50.5
E00188449,52.9,47.1
E00188461,46.2,53.8
E00188465,54.5,45.5
E00188481,46.6,53.4
E00188482,67.3,32.7
E00188493,54.9,45.1
E00188503,61.6,38.4
E00188516,49.6,50.4
E00188525,49.8,50.2
