areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00082187,14.5,37.1,4,40.7,3.6
E00082369,10.9,38.8,3.9,45,1.6
E00082375,5.2,32.3,3.3,57.7,1.4
E00082377,7.5,46.2,7.5,38.7,0
E00083858,15.2,40.1,8.7,33.6,2.5
E00083860,15.2,38.7,5.6,38.1,2.5
E00083864,11,42.9,5.7,39,1.4
E00083869,21,35.5,7,33,3.5
E00083871,7.4,35.4,4,53,0.3
E00083872,5.2,48.3,4.9,40.6,1
E00084002,21.5,31.9,6.9,37.3,2.3
E00084008,11.8,41.8,4,40.2,2.2
E00084189,8.6,41.6,5.8,41.6,2.3
E00084195,18,42.6,4.3,33.6,1.6
E00084196,9.6,39.6,5,44.6,1.1
E00084197,16.9,39.3,7.4,33.9,2.5
E00084199,17.3,45.1,2.1,35,0.4
E00084232,11.4,35.2,4.8,39.2,9.5
E00084233,10.8,36.4,5.9,43.7,3.1
E00084234,13.4,35.8,5.9,43.3,1.6
E00084235,14.6,34.4,4.2,45.1,1.7
E00084236,37,30.7,9.4,19.3,3.6
E00084237,10.9,35.7,4.1,44.8,4.5
E00084238,7.1,34.2,2.2,56.5,0
E00114351,9.3,41.9,4.7,42.6,1.6
E00114352,5.5,38.1,2.6,51.6,2.2
E00114353,19.8,35,3.6,40.7,0.9
E00114358,9.4,41.7,3.6,41.7,3.6
E00114361,7.1,42.5,4.2,43.8,2.4
E00114362,22.2,33.3,4.4,36.3,3.7
E00114363,9.7,32.8,4.5,51,1.9
E00114364,19.3,38.1,6.4,33,3.2
E00114365,27.1,43.2,5.4,20.7,3.6
E00114370,16.5,41.5,5.6,34.3,2
E00114371,11.9,42.8,3.1,40.2,2.1
E00114373,7.4,42.6,4.9,43.9,1.2
E00114375,7.4,45.7,3.9,39.7,3.2
E00114376,10,43.8,2.8,42.2,1.3
E00114388,8.1,41,2.3,45.8,2.9
E00114390,14.5,38.7,6.4,40.5,0
E00114391,6.5,37.2,5.6,47.2,3.5
E00116150,7.6,43.1,7.6,36.8,4.9
E00116153,9.5,38.5,3,47.4,1.6
E00116156,9.6,39.3,7.5,42.2,1.3
E00116157,10,37.8,4.1,48.1,0
E00116158,8.6,31.8,5.2,53.6,0.9
E00116246,17.2,41.2,3.3,38,0.4
E00116247,9.8,36.3,4.3,49.1,0.4
E00116248,27,40.9,6.7,21.8,3.6
E00116249,7.9,39.6,6.6,44.5,1.3
E00116250,25.1,33.2,4.3,35.1,2.4
E00116251,9,36.5,5.6,48.1,0.9
E00116253,15.4,36.9,4.6,40.1,3
E00116254,7.7,40.4,4.3,45.9,1.7
E00116255,10.4,31.2,1.9,55.8,0.6
E00116256,4.9,30.6,2.2,60.4,1.9
E00116257,6.8,37.1,2.3,49.8,4.1
E00116258,6.6,29.5,2.2,60.5,1.1
E00116259,13.5,31.9,3.2,50.2,1.2
E00116260,24.8,29.7,5.3,36.6,3.7
E00116261,17.1,32.3,5.5,43.3,1.8
E00116262,5.9,30.1,4.6,56.5,2.9
E00116285,6.4,39.4,2.5,50.8,0.8
E00116286,14.2,36.8,3.4,44.4,1.1
E00167036,17.4,39.5,4.7,35.5,2.9
E00167037,2.6,37.2,1.5,58.7,0
E00167038,8.4,44.5,8.4,37.8,0.8
E00167043,18.3,37.8,3.6,38.2,2
E00167048,8.1,50.9,2.5,36.6,1.9
E00167049,7.2,48,3.1,40.4,1.3
E00167893,6.9,44.9,3.3,44.2,0.7
E00167894,9.8,44.3,3.6,40.8,1.5
E00167895,5.9,38.5,2.7,49.7,3.2
E00167896,6.7,45.3,4.7,39.3,4
E00167897,4.7,36,2.1,53.8,3.4
E00167899,4.8,36.4,2.2,54.3,2.2
E00167902,5.4,47,2.5,44.8,0.4
E00172654,9.3,35.1,3.1,50.9,1.6
E00184842,7,44.8,2.8,44.8,0.7
E00184846,4,41.2,1.6,50.7,2.6
E00184858,24.2,48.5,6.1,21.2,0
E00184864,15.1,31.5,6.8,46.6,0
E00184892,6.7,34.6,3.7,53.1,2
E00184946,6.1,45.6,4.9,42.4,1
E00184970,9.2,38.8,4.6,45.4,2
E00184986,26.8,36.2,5.4,27.5,4
E00184994,5.3,38.5,6.5,47.4,2.4
E00188347,3.3,42.2,4.3,48.8,1.4
E00188355,5.5,43.2,3.3,48.1,0
E00188369,2.6,29.2,1.8,65.3,1.1
E00188374,2.2,39.6,1.7,54.3,2.2
E00188397,2.1,33.3,4.7,58.1,1.7
E00188404,12,40.8,5.2,38.8,3.2
E00188424,7.5,42.5,3.4,43.9,2.7
E00188449,7.4,29.2,2.3,58.4,2.7
E00188461,3.4,40.1,3.8,51.1,1.7
E00188465,3.8,34.1,1.9,60.2,0
E00188481,13.9,46.8,5.6,31.3,2.4
E00188482,4.5,36.6,4.2,53.2,1.5
E00188493,9.1,40.2,5.2,41.6,3.8
E00188503,5.2,37.8,3,52.4,1.7
E00188516,5.7,44.9,3.6,43.3,2.4
E00188525,7.6,48.6,4.5,38.3,1
