areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00082187,44.1,35.7,16.1,4.2,0
E00082369,63.6,25.6,10.7,0,0
E00082375,70.1,23.9,6,0,0
E00082377,68.1,23.4,6.4,2.1,0
E00083858,53.9,29.8,11.3,5,0
E00083860,57.9,28.9,11.9,1.3,0
E00083864,58,31.3,8.9,1.8,0
E00083869,53.5,31.3,14.1,1,0
E00083871,80.5,17.4,2.1,0,0
E00083872,68.3,27.3,3.7,0.6,0
E00084002,56.9,34.6,7.7,0.8,0
E00084008,65.7,27.3,6.3,0.7,0
E00084189,67.5,25.4,7.1,0,0
E00084195,46.3,37.5,11.8,4.4,0
E00084196,67.4,27.4,4.4,0.7,0
E00084197,59.2,26.9,11.5,2.3,0
E00084199,53.2,30.6,14.4,0,1.8
E00084232,64.1,30.8,5.1,0,0
E00084233,59.9,24.3,13.2,2,0.7
E00084234,61.2,32.8,4.3,1.7,0
E00084235,62.3,27.2,6,4.6,0
E00084236,34.7,51.7,11.9,1.7,0
E00084237,58.8,32.5,8.8,0,0
E00084238,61.2,34.7,4.1,0,0
E00114351,62.3,33.8,3.1,0.8,0
E00114352,65,28.5,6.6,0,0
E00114353,61.3,29.2,9.4,0,0
E00114358,68.4,25.3,6.3,0,0
E00114361,62.1,30.8,6.7,0.5,0
E00114362,63.8,25.5,10.6,0,0
E00114363,65,28.2,6.1,0.6,0
E00114364,53,37.6,9.4,0,0
E00114365,34.2,42.8,17.8,5.3,0
E00114370,60,32.3,6.2,1.5,0
E00114371,53.2,31.2,15.6,0,0
E00114373,57.3,37.1,5.6,0,0
E00114375,66.9,26.9,5.4,0.8,0
E00114376,67.8,28.2,4,0,0
E00114388,68.8,25,6.3,0,0
E00114390,62,27.8,9.3,0.9,0
E00114391,70.5,23.5,5.3,0.8,0
E00116150,55.4,28.9,9.6,6,0
E00116153,62.7,25.5,10.5,1.3,0
E00116156,68.2,23.7,8.1,0,0
E00116157,59,34.2,6,0.9,0
E00116158,71.1,26.3,2.6,0,0
E00116246,61.7,27,9.9,1.4,0
E00116247,63.4,30.1,4.1,0.8,1.6
E00116248,46.8,32.5,15.1,5.6,0
E00116249,64.5,29.8,5.8,0,0
E00116250,45.2,31,17.5,6.3,0
E00116251,68.3,25.8,5.8,0,0
E00116253,57.6,29.3,10.5,2.6,0
E00116254,69.9,24.5,5.2,0.4,0
E00116255,64,28,8,0,0
E00116256,65.4,29.9,4.7,0,0
E00116257,60.5,36.3,3.2,0,0
E00116258,73.1,22.4,4.5,0,0
E00116259,54.8,38.1,7.1,0,0
E00116260,40.1,38.5,17.6,3.8,0
E00116261,51.8,36.2,9.9,2.1,0
E00116262,66.4,28.9,4.7,0,0
E00116285,72.9,23.4,2.8,0.9,0
E00116286,67.6,25,7.4,0,0
E00167036,59,26,13,2,0
E00167037,80.2,18.8,1,0,0
E00167038,73,19,4.8,3.2,0
E00167043,58.4,32,8.8,0,0.8
E00167048,66.9,24.4,8.1,0,0.6
E00167049,65.6,19.2,14.4,0.8,0
E00167893,68.8,25,5.8,0.4,0
E00167894,63.3,29.3,6.4,1.1,0
E00167895,69,27.4,3.6,0,0
E00167896,67.5,28.9,3.6,0,0
E00167897,70.6,27.7,1.7,0,0
E00167899,75.8,22.3,1.9,0,0
E00167902,84.1,14.3,1.6,0,0
E00172654,75.6,16,4.5,3.8,0
E00184842,67.7,32.3,0,0,0
E00184846,70.9,26.4,2.3,0.5,0
E00184858,41.2,29.4,23.5,5.9,0
E00184864,57.1,31,4.8,7.1,0
E00184892,69.5,21.1,6.3,3.1,0
E00184946,69.9,21.8,5.8,2.4,0
E00184970,65.6,29,4.3,1.1,0
E00184986,36.6,38,15.5,9.9,0
E00184994,73.6,17.1,8.6,0.7,0
E00188347,84.3,13,1.7,0.9,0
E00188355,62,31,7,0,0
E00188369,81.1,15.2,3,0.8,0
E00188374,69.6,23.9,4.3,2.2,0
E00188397,80.7,16.3,3,0,0
E00188404,58.1,33.3,6.2,1.6,0.8
E00188424,66,29.2,3.5,1.4,0
E00188449,77.4,19,3.6,0,0
E00188461,77.8,21.5,0.7,0,0
E00188465,78.2,18.5,3.4,0,0
E00188481,46.5,38,14,1.6,0
E00188482,77.5,17.8,4.7,0,0
E00188493,66.9,27.1,4.5,1.5,0
E00188503,69.9,20.4,8,1.8,0
E00188516,67.2,24.6,7.5,0.7,0
E00188525,70.2,26,3.1,0.8,0
