areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00082187,14.7,40.6,32.9,11.9
E00082369,4.8,25.8,44.4,25
E00082375,2.7,32.4,48.1,16.8
E00082377,8.2,26.5,53.1,12.2
E00083858,14.5,35.2,36.6,13.8
E00083860,5.7,29.7,41.1,23.4
E00083864,6.3,37.8,42.3,13.5
E00083869,7.8,38.2,30.4,23.5
E00083871,2.1,34.2,45.8,17.9
E00083872,2.5,42.9,49.1,5.6
E00084002,5.5,33.6,39.1,21.9
E00084008,3.5,18.3,42.3,35.9
E00084189,7.1,24.4,48.8,19.7
E00084195,9,30.1,46.6,14.3
E00084196,2.9,29.4,52.2,15.4
E00084197,5.4,48.5,31.5,14.6
E00084199,3.6,26.8,42.9,26.8
E00084232,3.4,29.9,37.6,29.1
E00084233,11.3,30.7,34.7,23.3
E00084234,5,25.8,48.3,20.8
E00084235,5.9,33.3,45.1,15.7
E00084236,10.9,60.5,23.5,5
E00084237,5.3,36,38.6,20.2
E00084238,8.9,19.4,46,25.8
E00114351,0.8,36.9,46.9,15.4
E00114352,5.1,26.3,48.2,20.4
E00114353,6.1,33.5,45.3,15.1
E00114358,3.2,25.8,49.5,21.5
E00114361,6.2,29.2,45.1,19.5
E00114362,10.2,24.5,36.7,28.6
E00114363,6.2,30.2,44.4,19.1
E00114364,9.4,29.1,43.6,17.9
E00114365,23.7,35.5,30.3,10.5
E00114370,4.6,30.8,39.2,25.4
E00114371,19.3,33.9,32.1,14.7
E00114373,10.5,37.9,37.9,13.7
E00114375,2.3,35.4,41.5,20.8
E00114376,3.4,25.5,50.3,20.8
E00114388,5.6,31.3,45.1,18.1
E00114390,11.1,43.5,38,7.4
E00114391,5.3,46.2,40.9,7.6
E00116150,0,45.7,32.1,22.2
E00116153,5.3,16.7,46,32
E00116156,5.2,29.9,43.7,21.3
E00116157,2.5,20.3,44.1,33.1
E00116158,0,18.1,45.7,36.2
E00116246,9.9,38.7,28.2,23.2
E00116247,3.3,41.8,41.8,13.1
E00116248,14.3,37.3,35.7,12.7
E00116249,4.2,37.3,37.3,21.2
E00116250,13.8,50.8,26.9,8.5
E00116251,1.7,33.1,39,26.3
E00116253,8.9,32.3,41.7,17.2
E00116254,3.9,41.2,41.7,13.2
E00116255,2.7,22.7,44,30.7
E00116256,2.4,27.6,48,22
E00116257,7.3,45.2,33.1,14.5
E00116258,2.3,23.3,54.1,20.3
E00116259,7.1,27.8,43.7,21.4
E00116260,27.6,53,17.1,2.2
E00116261,24.1,48.9,21.3,5.7
E00116262,3.9,31.3,46.9,18
E00116285,1,19,43.8,36.2
E00116286,1.9,21.3,38,38.9
E00167036,14,46,31,9
E00167037,0,31.7,56.4,11.9
E00167038,6.6,42.6,37.7,13.1
E00167043,7.8,26.6,53.1,12.5
E00167048,5.8,39.5,47.7,7
E00167049,8.9,33.9,47.6,9.7
E00167893,3.7,43.2,43.2,10
E00167894,5.3,47.9,39.4,7.4
E00167895,4.7,15.3,57.6,22.4
E00167896,10.6,41.2,31.8,16.5
E00167897,2.5,38.5,41,18
E00167899,5.7,30.8,49.1,14.5
E00167902,3.2,19.8,54.8,22.2
E00172654,3.9,27.1,45.8,23.2
E00184842,4.8,20.6,47.6,27
E00184846,3.1,35.4,52.5,9
E00184858,9.8,43.1,39.2,7.8
E00184864,11.9,38.1,40.5,9.5
E00184892,0,42.7,50.9,6.4
E00184946,4.3,36.2,51.7,7.7
E00184970,3.2,37.2,46.8,12.8
E00184986,11.1,36.1,36.1,16.7
E00184994,7.1,41.1,44.7,7.1
E00188347,2.6,29.8,64.9,2.6
E00188355,11,36,37,16
E00188369,0.8,30.5,64.9,3.8
E00188374,2.9,59.4,34.1,3.6
E00188397,3.7,50.4,39.3,6.7
E00188404,5.5,34.6,40.9,18.9
E00188424,4.3,36.9,46.1,12.8
E00188449,0,35.8,56.2,8
E00188461,5.1,38.7,53.3,2.9
E00188465,2.5,39.8,53.4,4.2
E00188481,12.4,40.3,34.1,13.2
E00188482,4.5,29.5,51.5,14.4
E00188493,4.5,40.2,38.6,16.7
E00188503,6.1,27.2,41.2,25.4
E00188516,3.7,42.6,42.6,11
E00188525,3.8,31.3,45,19.8
