areacd,disability_3a-001,disability_3a-002
E00082187,22.7,77.3
E00082369,14.3,85.7
E00082375,12.2,87.8
E00082377,10.1,89.9
E00083858,17.9,82.1
E00083860,13,87
E00083864,15.1,84.9
E00083869,12.4,87.6
E00083871,5.7,94.3
E00083872,12.7,87.3
E00084002,10.5,89.5
E00084008,11.2,88.8
E00084189,9.1,90.9
E00084195,21,79
E00084196,8.6,91.4
E00084197,11.7,88.3
E00084199,17.5,82.5
E00084232,20.9,79.1
E00084233,11.2,88.8
E00084234,16.3,83.7
E00084235,14.2,85.8
E00084236,21.2,78.8
E00084237,14.1,85.9
E00084238,11.3,88.8
E00114351,10.5,89.5
E00114352,12.8,87.2
E00114353,21.5,78.5
E00114358,13,87
E00114361,11.5,88.5
E00114362,30.2,69.8
E00114363,12.7,87.3
E00114364,14.2,85.8
E00114365,24.9,75.1
E00114370,12.5,87.5
E00114371,16.8,83.2
E00114373,14.9,85.1
E00114375,10.7,89.3
E00114376,10.9,89.1
E00114388,11.4,88.6
E00114390,15.5,84.5
E00114391,9,91
E00116150,12.9,87.1
E00116153,11.4,88.6
E00116156,10.3,89.7
E00116157,12.7,87.3
E00116158,10.1,89.9
E00116246,14.4,85.6
E00116247,14.1,85.9
E00116248,17.6,82.4
E00116249,9.3,90.7
E00116250,20.1,79.9
E00116251,9.5,90.5
E00116253,12.7,87.3
E00116254,8.4,91.6
E00116255,13.3,86.7
E00116256,11.9,88.1
E00116257,13.7,86.3
E00116258,8.6,91.4
E00116259,13.9,86.1
E00116260,28.4,71.6
E00116261,19.4,80.6
E00116262,15.4,84.6
E00116285,9.4,90.6
E00116286,10.4,89.6
E00167036,9.8,90.2
E00167037,5.3,94.7
E00167038,9.5,90.5
E00167043,6.4,93.6
E00167048,6.5,93.5
E00167049,13.6,86.4
E00167893,8.3,91.7
E00167894,11.6,88.4
E00167895,10.8,89.2
E00167896,10.3,89.7
E00167897,8.5,91.5
E00167899,7.4,92.6
E00167902,5.5,94.5
E00172654,8.5,91.5
E00184842,8.4,91.6
E00184846,10.2,89.8
E00184858,25.2,74.8
E00184864,18.4,81.6
E00184892,8.3,91.7
E00184946,10.1,89.9
E00184970,10.8,89.2
E00184986,17.9,82.1
E00184994,9.5,90.5
E00188347,4.9,95.1
E00188355,10.6,89.4
E00188369,4.6,95.4
E00188374,6.4,93.6
E00188397,7.6,92.4
E00188404,13.2,86.8
E00188424,10.5,89.5
E00188449,4.8,95.2
E00188461,7.9,92.1
E00188465,4.6,95.4
E00188481,12.7,87.3
E00188482,8.1,91.9
E00188493,18,82
E00188503,8.3,91.7
E00188516,8.5,91.5
E00188525,7.4,92.6
