areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00082187,96.5,0,0.7,2.8
E00082369,95.1,3.3,0.8,0.8
E00082375,97.3,2.2,0,0.5
E00082377,97.9,2.1,0,0
E00083858,97.2,1.4,0,1.4
E00083860,97.5,1.3,0.6,0.6
E00083864,92,5.4,1.8,0.9
E00083869,96.1,3.9,0,0
E00083871,91.1,2.6,3.1,3.1
E00083872,86.3,5,3.1,5.6
E00084002,91.7,3.8,1.5,3
E00084008,95.1,4.2,0,0.7
E00084189,97.6,0,0,2.4
E00084195,97.8,0.7,0,1.5
E00084196,97.8,0,0,2.2
E00084197,93,2.3,0.8,3.9
E00084199,93.8,3.5,0.9,1.8
E00084232,97.4,2.6,0,0
E00084233,93.3,4.7,0.7,1.3
E00084234,95,2.5,0,2.5
E00084235,93.4,3.9,0.7,2
E00084236,100,0,0,0
E00084237,93.9,3.5,1.7,0.9
E00084238,98.3,0,0.8,0.8
E00114351,95.3,3.9,0,0.8
E00114352,94.9,3.6,0.7,0.7
E00114353,96.2,2.4,0,1.4
E00114358,97.9,1.1,1.1,0
E00114361,95.9,3.1,1,0
E00114362,93.9,6.1,0,0
E00114363,97.5,2.5,0,0
E00114364,98.3,1.7,0,0
E00114365,95.4,3.3,0.7,0.7
E00114370,93.1,3.1,0.8,3.1
E00114371,96.3,1.8,0,1.8
E00114373,92,3.2,0,4.8
E00114375,90.8,3.8,1.5,3.8
E00114376,93.3,4,0.7,2
E00114388,97.2,0,1.4,1.4
E00114390,97.2,0,0,2.8
E00114391,95.5,1.5,0,3
E00116150,82.5,3.8,3.8,10
E00116153,99.3,0.7,0,0
E00116156,95.4,3.5,1.2,0
E00116157,100,0,0,0
E00116158,97.4,2.6,0,0
E00116246,97.9,2.1,0,0
E00116247,99.2,0.8,0,0
E00116248,96,1.6,0,2.4
E00116249,95.8,1.7,0,2.5
E00116250,96.2,2.3,0.8,0.8
E00116251,99.2,0.8,0,0
E00116253,94.8,3.6,1,0.5
E00116254,95.6,3.5,0.4,0.4
E00116255,100,0,0,0
E00116256,97.6,1.6,0.8,0
E00116257,98.4,0.8,0,0.8
E00116258,98.5,1.5,0,0
E00116259,99.2,0.8,0,0
E00116260,97.8,0,0,2.2
E00116261,98.6,0,0.7,0.7
E00116262,98.4,1.6,0,0
E00116285,99.1,0.9,0,0
E00116286,96.3,2.8,0,0.9
E00167036,96,2,1,1
E00167037,94,4,0,2
E00167038,100,0,0,0
E00167043,89.1,2.3,0,8.5
E00167048,87.2,3.5,4.7,4.7
E00167049,98.4,0.8,0.8,0
E00167893,91.6,4.6,2.5,1.3
E00167894,92.6,3.7,0.5,3.2
E00167895,92.9,6,1.2,0
E00167896,92.8,4.8,0,2.4
E00167897,94.4,3.2,1.6,0.8
E00167899,94.2,4.5,0,1.3
E00167902,96,1.6,0,2.4
E00172654,93.6,2.6,2.6,1.3
E00184842,95.2,1.6,1.6,1.6
E00184846,94.2,1.8,1.8,2.2
E00184858,96.2,3.8,0,0
E00184864,95.2,2.4,2.4,0
E00184892,97.3,2.3,0.5,0
E00184946,94.7,1.9,2.4,1
E00184970,96.8,3.2,0,0
E00184986,100,0,0,0
E00184994,95,0.7,1.4,2.9
E00188347,91.2,2.6,2.6,3.5
E00188355,99,1,0,0
E00188369,82.7,6.8,5.3,5.3
E00188374,88.3,2.9,0,8.8
E00188397,81.3,7.5,5.2,6
E00188404,93.1,3.1,0,3.8
E00188424,88.9,4.9,1.4,4.9
E00188449,85.9,6.7,2.2,5.2
E00188461,89.9,3.6,2.9,3.6
E00188465,89,5.1,3.4,2.5
E00188481,95.2,3.2,0,1.6
E00188482,93,3.1,1.6,2.3
E00188493,93.1,2.3,0,4.6
E00188503,90.5,2.6,0,6.9
E00188516,91.1,3,4.4,1.5
E00188525,91.5,3.8,0.8,3.8
