areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00082187,21.6,16.2,60.4,1.8
E00082369,17.5,23.4,48,11.1
E00082375,12,17.6,60.2,10.2
E00082377,5.4,41.1,42.9,10.7
E00083858,28.5,15.2,41.1,15.2
E00083860,27.1,13.8,46.3,12.8
E00083864,22.2,16.7,42,19.1
E00083869,28.9,16.5,47.4,7.2
E00083871,17.5,15.7,55.9,10.8
E00083872,34.5,20.4,31.8,13.3
E00084002,12.4,16.3,54.3,17.1
E00084008,17.4,17.9,57.4,7.2
E00084189,25.3,12.9,51.1,10.7
E00084195,21.9,15,46.9,16.3
E00084196,28.9,16.4,48.8,6
E00084197,32.9,17.7,34.8,14.6
E00084199,20.5,15.8,49.3,14.4
E00084232,25.2,21.6,43.2,10.1
E00084233,15.1,20.1,50.8,14
E00084234,17.1,18.5,47.9,16.4
E00084235,19.1,18.5,50.3,12.1
E00084236,30.3,30.3,30.3,9.2
E00084237,13.4,15.7,56.7,14.2
E00084238,15.6,13.8,61.3,9.4
E00114351,22.5,10.7,56.2,10.7
E00114352,20.9,13.3,52.6,13.3
E00114353,24.1,17.5,50.2,8.2
E00114358,13.6,22.9,51.7,11.9
E00114361,18.3,19.6,47.2,14.9
E00114362,22.4,17.9,47.8,11.9
E00114363,18.8,18.8,52.4,10
E00114364,20,16.8,44.8,18.4
E00114365,26.2,20.7,30.3,22.8
E00114370,24.2,21.7,37.3,16.8
E00114371,23.7,12.3,55.3,8.8
E00114373,28,14.3,44.1,13.7
E00114375,33,11.5,45.6,9.9
E00114376,20.4,17.4,51.2,10.9
E00114388,21.8,14.2,54.3,9.6
E00114390,29.9,12.8,42.7,14.5
E00114391,21.7,14.4,51.7,12.2
E00116150,18.1,28.7,38.3,14.9
E00116153,13.3,18.2,58.8,9.7
E00116156,16.7,21.1,51.6,10.6
E00116157,13.7,23.3,47.9,15.1
E00116158,9.6,21.3,57.4,11.8
E00116246,22.1,23.3,39.5,15.1
E00116247,18.2,27.3,45.5,9.1
E00116248,26.2,34.9,21.5,17.4
E00116249,16.3,17.7,51.8,14.2
E00116250,17.8,33.1,35.6,13.6
E00116251,16,17.3,54.7,12
E00116253,22.3,20.5,44.7,12.5
E00116254,16.7,19.2,49.8,14.2
E00116255,10,16.7,63.3,10
E00116256,15,21.2,56.6,7.1
E00116257,18.2,18.2,56.4,7.3
E00116258,13.9,13.9,66.7,5.6
E00116259,19.1,15.5,54.5,10.9
E00116260,16.9,20.2,47.2,15.7
E00116261,17.1,25.6,45.1,12.2
E00116262,11.4,14.4,67.4,6.8
E00116285,14.2,21.6,51.5,12.7
E00116286,15.7,18,54.7,11.6
E00167036,25.7,13.9,48.5,11.9
E00167037,16,14.2,58.6,11.1
E00167038,28,19.4,38.7,14
E00167043,27.9,15.8,47.5,8.7
E00167048,32.4,23.8,30.1,13.7
E00167049,23.6,16.3,48.3,11.8
E00167893,24.8,19.4,47.6,8.2
E00167894,21.5,15.4,53.3,9.8
E00167895,25.7,8.1,58.8,7.4
E00167896,20.7,27.6,44,7.8
E00167897,12.7,12.1,63,12.1
E00167899,19.4,17.2,59.1,4.3
E00167902,29,13.4,49.6,8
E00172654,14.6,16.6,61,7.8
E00184842,21.3,12.4,56.2,10.1
E00184846,17.1,18.3,58.4,6.2
E00184858,25.5,27.3,29.1,18.2
E00184864,22.8,31.6,40.4,5.3
E00184892,15.4,25.2,51.1,8.2
E00184946,19.1,18.5,49.5,12.9
E00184970,17.2,16.4,56.6,9.8
E00184986,23.8,23.8,37.5,15
E00184994,18.7,18.1,54.9,8.3
E00188347,17.3,15.6,57,10.1
E00188355,26.4,12.9,51.4,9.3
E00188369,19.5,16.5,57.6,6.5
E00188374,21.5,23.5,47.5,7.5
E00188397,22.9,13.6,57.9,5.6
E00188404,31.3,13.8,44.4,10.6
E00188424,25,28.4,31,15.5
E00188449,19.3,16.5,52.8,11.3
E00188461,28.2,10.5,53.6,7.7
E00188465,18.6,17.5,57.4,6.6
E00188481,29.8,14.6,42.7,12.9
E00188482,13.6,13.6,59.7,13.1
E00188493,24.3,13.6,48.6,13.6
E00188503,18.8,14.1,56.5,10.6
E00188516,21.1,18.9,48.1,11.9
E00188525,25.3,21.3,39.8,13.6
