areacd,disability_3a-001,disability_3a-002
E00032499,27.1,72.9
E00032501,41,59
E00032502,32,68
E00032504,32.1,67.9
E00032505,35.5,64.5
E00032506,40.2,59.8
E00032507,32.2,67.8
E00032561,17.8,82.2
E00032562,15,85
E00032563,25.6,74.4
E00032564,17.1,82.9
E00032566,15.3,84.7
E00032567,14.8,85.2
E00032627,25,75
E00032628,22.9,77.1
E00032637,25,75
E00032639,17.7,82.3
E00032640,36.4,63.6
E00032641,15.4,84.6
E00032644,24,76
E00032645,27.1,72.9
E00032646,25.7,74.3
E00032647,25.9,74.1
E00032649,20.5,79.5
E00032650,25.7,74.3
E00032651,27.6,72.4
E00032652,28,72
E00032653,32.1,67.9
E00032654,26.2,73.8
E00032656,26.9,73.1
E00032657,29,71
E00032659,42.9,57.1
E00032660,38.2,61.8
E00032661,28.6,71.4
E00032662,17.8,82.2
E00032663,34.9,65.1
E00032664,27.6,72.4
E00032665,24.9,75.1
E00032666,27.2,72.8
E00032667,23.8,76.2
E00032668,28.5,71.5
E00032686,24.2,75.8
E00032687,20.6,79.4
E00032688,26.4,73.6
E00032689,20.8,79.2
E00032690,33.9,66.1
E00032691,14,86
E00032692,22.7,77.3
E00032693,13.8,86.2
E00032694,22.4,77.6
E00032695,36.6,63.4
E00032696,27.8,72.2
E00032697,23.2,76.8
E00032698,17,83
E00032699,25.6,74.4
E00032700,21.5,78.5
E00032701,32.8,67.2
E00032702,26.7,73.3
E00032703,27.3,72.7
E00032704,21.6,78.4
E00032705,19,81
E00032706,28.1,71.9
E00032707,24,76
E00032708,26,74
E00032709,19.8,80.2
E00032752,14,86
E00032753,17.3,82.7
E00032754,20.6,79.4
E00032755,23.1,76.9
E00032756,8.8,91.2
E00032772,20.3,79.7
E00032775,23.5,76.5
E00032776,31.2,68.8
E00032777,27.5,72.5
E00032778,25.5,74.5
E00032779,24.8,75.2
E00032780,19.7,80.3
E00032782,30.7,69.3
E00032783,26.8,73.2
E00032784,30,70
E00032785,20.3,79.7
E00032787,27.3,72.7
E00032790,44.3,55.7
E00032791,27.4,72.6
E00032792,26.1,73.9
E00032793,33.3,66.7
E00032795,22.2,77.8
E00032796,20.8,79.2
E00032797,15.5,84.5
E00032798,17.1,82.9
E00032799,14.1,85.9
E00032800,24.6,75.4
E00032801,46.9,53.1
E00032802,19.4,80.6
E00032803,16.4,83.6
E00032804,14.6,85.4
E00032805,14.3,85.7
E00032806,14.5,85.5
E00032807,15.7,84.3
E00032808,15.8,84.2
E00032809,16.4,83.6
E00032810,16.4,83.6
E00032811,11.6,88.4
E00032812,20.9,79.1
E00032813,17.7,82.3
E00032814,19.1,80.9
E00032815,16.6,83.4
E00032816,41.4,58.6
E00032817,16.4,83.6
E00032818,20.9,79.1
E00032819,14.7,85.3
E00032820,14.6,85.4
E00032821,14.3,85.7
E00032822,24.9,75.1
E00032823,32.4,67.6
E00032824,32.8,67.2
E00032825,20.3,79.7
E00032826,18.8,81.2
E00032827,22.1,77.9
E00032828,21.5,78.5
E00032829,29.1,70.9
E00032830,20.9,79.1
E00032831,24.2,75.8
E00032832,25.6,74.4
E00032833,22.1,77.9
E00032834,14.8,85.2
E00032835,16,84
E00032836,27.8,72.2
E00032837,28.7,71.3
E00032838,23.8,76.2
E00032839,20.4,79.6
E00032840,24.2,75.8
E00032841,28.4,71.6
E00032842,28.4,71.6
E00032843,21.6,78.4
E00032844,15.9,84.1
E00032845,23.4,76.6
E00032846,23.1,76.9
E00032847,23.5,76.5
E00032848,21.4,78.6
E00032849,22.7,77.3
E00032850,23.7,76.3
E00032851,37.5,62.5
E00032852,18,82
E00032853,21.8,78.2
E00032854,39.1,60.9
E00032855,27.1,72.9
E00032856,42,58
E00032857,15.2,84.8
E00032858,43,57
E00032859,19.8,80.2
E00032860,25.7,74.3
E00032861,28.1,71.9
E00032862,12.9,87.1
E00032863,16.2,83.8
E00032864,18.4,81.6
E00032865,18,82
E00032866,22.6,77.4
E00032867,15.3,84.7
E00032868,22.9,77.1
E00032869,14.8,85.2
E00032870,17.6,82.4
E00032871,19,81
E00032872,17.1,82.9
E00032873,15.7,84.3
E00032874,16.2,83.8
E00032875,15.4,84.6
E00032876,16.2,83.8
E00032877,14.9,85.1
E00032878,20.9,79.1
E00032879,15.3,84.7
E00032880,15.5,84.5
E00032882,16.5,83.5
E00032883,19.1,80.9
E00032884,14.5,85.5
E00032885,19.9,80.1
E00032886,21.4,78.6
E00033265,24.9,75.1
E00033266,26.5,73.5
E00033271,12.3,87.7
E00033272,21.5,78.5
E00033274,22.1,77.9
E00033275,33,67
E00033277,37.8,62.2
E00033289,20,80
E00033290,34.3,65.7
E00033291,16.7,83.3
E00033292,23.7,76.3
E00033293,25,75
E00033294,31.2,68.8
E00033295,15,85
E00033296,17.5,82.5
E00033297,24.9,75.1
E00033301,30.5,69.5
E00033302,24.7,75.3
E00033304,36.4,63.6
E00033305,26.5,73.5
E00033307,27.1,72.9
E00033308,11.8,88.2
E00033309,26,74
E00033310,27.3,72.7
E00033313,25.6,74.4
E00033314,23.3,76.7
E00033316,16.9,83.1
E00033317,19.1,80.9
E00033320,15,85
E00033322,17.3,82.7
E00033323,11.6,88.4
E00033324,13.2,86.8
E00033326,11.2,88.8
E00033327,14.5,85.5
E00033331,13.8,86.2
E00033332,11.9,88.1
E00033333,19.1,80.9
E00033334,18.6,81.4
E00033335,16.3,83.7
E00033336,12.4,87.6
E00033337,15.7,84.3
E00033339,12.4,87.6
E00033340,14.5,85.5
E00033341,17.5,82.5
E00033342,13.8,86.2
E00033343,14.5,85.5
E00033344,13.9,86.1
E00033345,13.1,86.9
E00033346,13.3,86.7
E00033347,15.8,84.2
E00033348,11.8,88.2
E00033349,22.1,77.9
E00033350,20.1,79.9
E00033352,12.2,87.8
E00033353,16.4,83.6
E00033355,13.3,86.7
E00033361,17.7,82.3
E00033362,13.5,86.5
E00033363,14.1,85.9
E00033364,18.3,81.7
E00033365,14.6,85.4
E00033366,11.5,88.5
E00033375,20.2,79.8
E00033376,15.3,84.7
E00033377,15.5,84.5
E00033381,22,78
E00033418,10.5,89.5
E00033422,14.4,85.6
E00033528,21.5,78.5
E00033537,21.3,78.7
E00033552,15.2,84.8
E00033553,26.1,73.9
E00033554,16.6,83.4
E00033556,13,87
E00033557,19.3,80.7
E00033558,15.7,84.3
E00033559,14.7,85.3
E00033570,22.3,77.7
E00033573,32.6,67.4
E00033624,28.9,71.1
E00033625,14.5,85.5
E00033626,14.5,85.5
E00033627,14.8,85.2
E00033628,21.1,78.9
E00033629,21.6,78.4
E00033631,32.7,67.3
E00033632,24,76
E00033633,16.9,83.1
E00033634,28.8,71.2
E00033635,19,81
E00033636,24.5,75.5
E00033637,17.7,82.3
E00033639,27,73
E00033640,27.6,72.4
E00033641,24.2,75.8
E00033642,14.7,85.3
E00033643,23.2,76.8
E00033644,27.6,72.4
E00033645,23.7,76.3
E00033646,21.7,78.3
E00033647,34.9,65.1
E00033648,18.1,81.9
E00033649,12.1,87.9
E00033650,26,74
E00033651,26.1,73.9
E00033652,34.9,65.1
E00033653,31.2,68.8
E00033654,27.2,72.8
E00033655,17.9,82.1
E00033656,22.8,77.2
E00033657,22.1,77.9
E00033658,25.2,74.8
E00033662,27.7,72.3
E00033663,37.7,62.3
E00033664,34.9,65.1
E00033665,17,83
E00033666,33.7,66.3
