areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00032499,88.8,2.9,2.5,5.8
E00032501,89.6,3.1,2.1,5.2
E00032502,86.9,3.2,4.1,5.9
E00032504,89,2.9,3.3,4.8
E00032505,90.2,3,3.8,3
E00032506,93.9,1,2.6,2.6
E00032507,85.1,5.1,3.3,6.5
E00032561,86.1,8,1.8,4.1
E00032562,88.3,6.8,2.7,2.3
E00032563,86.5,7.1,2.1,4.2
E00032564,88.5,6.3,2.6,2.6
E00032566,87.6,6.9,2.7,2.7
E00032567,89.3,6.8,2.1,1.8
E00032627,89.9,4.6,1.2,4.3
E00032628,88.2,1.8,3.7,6.3
E00032637,88.9,3.8,2.6,4.7
E00032639,86.1,4.7,3.4,5.7
E00032640,88.5,1.3,2.2,8
E00032641,93,3.1,1.8,2.1
E00032644,87.8,2.6,4.8,4.8
E00032645,88.6,3.3,2.1,6
E00032646,87.1,3.6,2.4,6.8
E00032647,88.4,3.7,3.7,4.2
E00032649,86.3,3.8,4.4,5.5
E00032650,92.2,0.4,1.9,5.6
E00032651,93.1,1.3,3,2.6
E00032652,87.6,2.8,5.5,4.1
E00032653,89.4,2.3,2.3,6
E00032654,85.7,5.1,4.4,4.8
E00032656,91.3,2.8,1.9,4.1
E00032657,93.3,5.1,1.1,0.6
E00032659,88.9,1,1.9,8.2
E00032660,86.6,1,3.5,8.9
E00032661,91.1,1.9,2.3,4.6
E00032662,88.7,3.9,2.6,4.9
E00032663,90,2.4,2.9,4.7
E00032664,86.3,2.7,3.1,7.9
E00032665,88.1,2.9,3.6,5.4
E00032666,91.3,2.5,2.9,3.3
E00032667,88.4,2.8,4.4,4.4
E00032668,91.4,1.8,1.8,5
E00032686,84.9,5.2,4.1,5.8
E00032687,90.5,3.2,2.4,3.9
E00032688,86.3,8,0.8,4.8
E00032689,91.1,1.4,3.6,3.9
E00032690,87.4,4.6,2.3,5.7
E00032691,91.6,3.6,1.4,3.4
E00032692,90.1,5.2,2,2.8
E00032693,92.9,3.1,2.6,1.4
E00032694,91.2,2.2,3.9,2.6
E00032695,79.1,5.1,5.5,10.2
E00032696,86.9,3.5,3.8,5.8
E00032697,84.8,5.7,3.4,6.1
E00032698,84.8,6.4,5.1,3.7
E00032699,88.7,4.2,2.8,4.2
E00032700,87.9,3.4,3.4,5.3
E00032701,88.1,4.5,3.3,4.2
E00032702,92.4,2.2,3.6,1.8
E00032703,89.3,2.9,6.1,1.8
E00032704,87.8,5.9,3.7,2.6
E00032705,91.2,5,1.8,2.1
E00032706,89,3.7,3.3,4
E00032707,85.4,4.5,4.1,6.1
E00032708,90.8,2,3.1,4.1
E00032709,92.6,3.3,1.6,2.5
E00032752,89.6,6.3,1.5,2.5
E00032753,89.6,2.2,3.9,4.3
E00032754,88.5,5.2,2.4,3.8
E00032755,85.5,6.1,4,4.4
E00032756,91.8,4.3,2,2
E00032772,84.6,4.9,3.8,6.6
E00032775,87.9,2.2,3.6,6.3
E00032776,85.2,1.6,3.9,9.3
E00032777,85.9,5.2,4.7,4.2
E00032778,88.9,3.2,2.3,5.6
E00032779,89.1,2.5,2.1,6.3
E00032780,87.9,3.5,2.1,6.4
E00032782,85.5,1.6,4.3,8.6
E00032783,87.8,2.4,3.8,5.9
E00032784,84.2,2.5,5.8,7.5
E00032785,91.9,1.1,3.3,3.7
E00032787,91.1,2.5,2.5,3.8
E00032790,83.4,3.3,2.8,10.4
E00032791,85.6,3.6,4.6,6.2
E00032792,88.7,3.1,4.1,4.1
E00032793,88.2,4.5,1.1,6.2
E00032795,85.8,7.8,3.7,2.7
E00032796,87.3,6.1,3.3,3.3
E00032797,87,5.5,4.8,2.7
E00032798,85.7,7.7,2.2,4.4
E00032799,83.9,11.6,1.2,3.3
E00032800,85,6.7,2.6,5.7
E00032801,91.2,4.1,1.5,3.2
E00032802,85.6,7,3.2,4.2
E00032803,84.7,7.7,2.7,5
E00032804,88.6,6.8,1.3,3.3
E00032805,90.3,5.8,2.1,1.8
E00032806,90.2,5.6,0.7,3.5
E00032807,89.5,3.5,3.1,3.9
E00032808,84.4,7.7,4.7,3.2
E00032809,87.4,6.3,2,4.3
E00032810,90.6,5.3,0.8,3.4
E00032811,87.3,6.7,3.2,2.8
E00032812,85.7,5.8,2.7,5.8
E00032813,90.4,3.2,3.6,2.8
E00032814,90,4.8,0.9,4.4
E00032815,88.1,6.8,1.8,3.2
E00032816,86.6,5.2,3,5.2
E00032817,93.5,3.4,1.4,1.8
E00032818,86.8,6.7,1.8,4.6
E00032819,90.4,4.7,1.6,3.3
E00032820,90.6,4.2,2,3.2
E00032821,85.6,6.9,3.6,3.8
E00032822,84.6,6.5,5.6,3.3
E00032823,87.8,5.1,3.4,3.7
E00032824,90.3,0.9,3.5,5.3
E00032825,85.4,5.7,2.8,6.1
E00032826,89.5,3.6,3.1,3.8
E00032827,90.9,3.8,3.3,1.9
E00032828,92.6,2.8,2.3,2.3
E00032829,86.1,5.7,3.8,4.4
E00032830,88.5,4.2,2.9,4.5
E00032831,88.4,3.5,4.1,4.1
E00032832,89.2,4.7,1.8,4.3
E00032833,90.3,4.2,1.5,3.9
E00032834,88.4,6.9,3,1.7
E00032835,87,6.3,4.6,2.1
E00032836,87.1,4.2,2.8,5.9
E00032837,88.7,2.7,4.1,4.5
E00032838,87.5,5.9,0.9,5.6
E00032839,89.8,3.1,3.1,3.9
E00032840,90.2,4.1,1.5,4.1
E00032841,85.6,4.4,4.4,5.7
E00032842,89.5,1.7,2.5,6.3
E00032843,89.2,4.6,3.6,2.6
E00032844,91.9,4.1,2.4,1.6
