areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00032499,91.6,4.4,2,1.6,0.4
E00032501,96.5,1.5,2,0,0
E00032502,97.1,2.1,0.8,0,0
E00032504,94.6,3.7,1,0.3,0.3
E00032505,94.4,1.6,1.6,2.4,0
E00032506,78.6,5.3,6.3,6.3,3.4
E00032507,96,2.7,0,0.4,0.9
E00032561,97.2,2.8,0,0,0
E00032562,98.7,0.9,0,0,0.4
E00032563,98.5,1.3,0.3,0,0
E00032564,98.5,1,0,0.5,0
E00032566,97.6,1.5,0.4,0,0.4
E00032567,96,3.3,0.3,0.3,0
E00032627,97.2,1.4,0,0.3,1.1
E00032628,96,1.7,2,0.3,0
E00032637,93.3,3.1,0.8,1.7,1.1
E00032639,92.7,5.4,1.6,0,0.3
E00032640,96.1,2.6,0.4,0.4,0.4
E00032641,82.8,5.7,4.8,2.9,3.8
E00032644,97.7,2.3,0,0,0
E00032645,92,3.4,2,1.4,1.1
E00032646,94.7,1.9,2.6,0.4,0.4
E00032647,94.8,2.2,2.6,0.4,0
E00032649,94.3,2,0.3,3.3,0.3
E00032650,90.5,2.4,6.8,0.3,0
E00032651,95.3,0.4,2.4,2,0
E00032652,94.3,2.7,3,0,0
E00032653,95.6,3.1,0,1.3,0
E00032654,90.5,2.2,2.5,3.2,1.6
E00032656,94.3,2.6,2,0,1.1
E00032657,96.5,1,1.5,0,1
E00032659,94.9,4.1,0.5,0.5,0
E00032660,95.5,1.4,0.9,2.3,0
E00032661,94.3,2.1,1.1,2.5,0
E00032662,85,6.5,5,2.1,1.5
E00032663,91.3,2.2,3.4,1.2,1.9
E00032664,95.3,2.2,2.2,0.3,0
E00032665,85.3,6.5,5.2,2,1
E00032666,95.7,3.3,0.7,0,0.3
E00032667,91.8,2.6,3.8,0.9,0.9
E00032668,95,1.7,0.4,2.5,0.4
E00032686,97.1,1.9,1,0,0
E00032687,96.7,0.2,2.4,0.7,0
E00032688,95.9,1.5,0,0,2.6
E00032689,91.6,2.3,2.3,0.6,3.2
E00032690,97.9,0.5,0.5,0.5,0.5
E00032691,91,5,0.9,1.1,2
E00032692,94.8,3.7,0,1.5,0
E00032693,89.9,3.6,2.4,2.2,2
E00032694,98.8,0.8,0,0.4,0
E00032695,95.9,1.9,1.9,0,0.4
E00032696,97.5,1.1,0.4,1.1,0
E00032697,99.3,0.4,0.4,0,0
E00032698,96.2,1.9,1.9,0,0
E00032699,99.1,0,0.9,0,0
E00032700,97.1,0.7,1.8,0,0.4
E00032701,96.5,1.5,1.2,0.9,0
E00032702,92.5,2.7,1.4,3.1,0.3
E00032703,95.6,1.3,0.6,1,1.6
E00032704,96.5,2.1,0.7,0.3,0.3
E00032705,98.1,1.3,0.3,0.3,0
E00032706,92.7,1.7,0.7,3.1,1.7
E00032707,95.1,3,1.5,0.4,0
E00032708,98.6,1.4,0,0,0
E00032709,97.3,0.8,1.2,0.4,0.4
E00032752,92.7,5.9,0.2,1.2,0
E00032753,96.8,3.2,0,0,0
E00032754,98.3,1.7,0,0,0
E00032755,97.1,2.6,0,0,0.3
E00032756,86.7,12.3,0.6,0.3,0
E00032772,97.9,1.4,0.3,0.3,0
E00032775,91.4,3.3,4.3,0.3,0.8
E00032776,90.6,1.1,2.2,4,2.2
E00032777,91.5,1.5,6,0.5,0.5
E00032778,92.6,3.8,1.6,0.5,1.4
E00032779,99.3,0.3,0,0.3,0
E00032780,97.7,1.3,1,0,0
E00032782,89,4.8,0.7,3.7,1.8
E00032783,89.4,5.4,2.9,2.2,0
E00032784,95.5,2.3,0.8,1.1,0.4
E00032785,74.7,6.9,9.7,5.6,3.1
E00032787,86,7.9,1.9,1.1,3
E00032790,95.4,1.8,0,2.7,0
