areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00032499,5.1,31.6,63.2
E00032501,8,50,42
E00032502,1.7,33.9,64.3
E00032504,3.8,40.9,55.3
E00032505,4.9,40.2,54.9
E00032506,3.9,74,22.1
E00032507,0.9,37.5,61.6
E00032561,4.6,12.2,83.2
E00032562,6.7,20.2,73
E00032563,2.7,29.9,67.4
E00032564,3.9,46.6,49.5
E00032566,9.6,11.4,79
E00032567,7.9,19.7,72.4
E00032627,5.3,21.8,72.9
E00032628,3.7,25,71.3
E00032637,6,30,64
E00032639,5.5,11.9,82.6
E00032640,2.2,59.7,38.1
E00032641,6,23.9,70.1
E00032644,9.6,24,66.3
E00032645,4.9,31.1,64
E00032646,6.3,28.8,64.9
E00032647,5.6,31.8,62.6
E00032649,9.1,17.5,73.4
E00032650,5.9,32.2,61.9
E00032651,4.2,40,55.8
E00032652,3.4,29.7,66.9
E00032653,6.4,40,53.6
E00032654,6.6,25.4,68
E00032656,7.4,21.3,71.3
E00032657,2.7,60,37.3
E00032659,4,63.5,32.5
E00032660,0,49.6,50.4
E00032661,5.1,32.2,62.7
E00032662,6.5,27.5,65.9
E00032663,6.3,17.2,76.6
E00032664,2.6,26.5,70.9
E00032665,5.8,24,70.2
E00032666,7.5,29.1,63.4
E00032667,3.5,25.4,71.1
E00032668,1,35.4,63.6
E00032686,4,23.4,72.6
E00032687,6.7,29.4,63.9
E00032688,6.9,44,49.1
E00032689,3.9,26.6,69.5
E00032690,8.9,43.3,47.8
E00032691,7.3,22.5,70.2
E00032692,1.8,28.9,69.3
E00032693,3.7,24.7,71.6
E00032694,4.6,32.1,63.3
E00032695,9,28.8,62.2
E00032696,5.4,38,56.6
E00032697,5.2,24.3,70.4
E00032698,4.1,24,71.9
E00032699,1,51.4,47.6
E00032700,6.6,33.6,59.8
E00032701,8.9,21.1,69.9
E00032702,4.9,35.2,59.8
E00032703,2.9,36,61.2
E00032704,2.2,33.8,64
E00032705,3.1,33.1,63.8
E00032706,5.5,31.5,63
E00032707,3.6,33.6,62.7
E00032708,3.1,38.5,58.3
E00032709,5.7,35.2,59
E00032752,5.8,21.9,72.3
E00032753,6.1,22.2,71.7
E00032754,4.3,27.4,68.4
E00032755,0,39.9,60.1
E00032756,7.1,17,75.9
E00032772,5.6,24.2,70.2
E00032775,6.7,24.8,68.5
E00032776,5.1,35,59.8
E00032777,2.9,46.7,50.5
E00032778,5.4,24.5,70.1
E00032779,9.5,26.7,63.8
E00032780,5.6,30.2,64.3
E00032782,3.5,24.8,71.7
E00032783,3.1,25,71.9
E00032784,4.9,37.4,57.7
E00032785,4.1,25.2,70.7
E00032787,3.5,33,63.5
E00032790,2.3,60.5,37.2
E00032791,8.3,31.8,59.8
E00032792,3.5,30.6,66
E00032793,6.4,25.6,67.9
E00032795,2.3,27.8,69.9
E00032796,2.8,24.8,72.4
