areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00032499,94,6,0
E00032501,77.5,22.5,0
E00032502,100,0,0
E00032504,79.2,20.8,0
E00032505,89.9,10.1,0
E00032506,2,98,0
E00032507,88.9,11.1,0
E00032561,99.2,0.8,0
E00032562,100,0,0
E00032563,96.7,3.3,0
E00032564,61.5,38.5,0
E00032566,98.2,1.8,0
E00032567,85.8,14.2,0
E00032627,100,0,0
E00032628,100,0,0
E00032637,96,4,0
E00032639,100,0,0
E00032640,64.3,35.7,0
E00032641,100,0,0
E00032644,99,1,0
E00032645,82.9,17.1,0
E00032646,99.1,0.9,0
E00032647,100,0,0
E00032649,100,0,0
E00032650,80,20,0
E00032651,75,25,0
E00032652,100,0,0
E00032653,84.5,15.5,0
E00032654,100,0,0
E00032656,99.2,0.8,0
E00032657,67,33,0
E00032659,59.8,40.2,0
E00032660,82.9,16.2,0.9
E00032661,89.8,10.2,0
E00032662,100,0,0
E00032663,100,0,0
E00032664,93.5,6.5,0
E00032665,100,0,0
E00032666,100,0,0
E00032667,99.3,0.7,0
E00032668,100,0,0
E00032686,100,0,0
E00032687,89.7,10.3,0
E00032688,100,0,0
E00032689,96.1,3.9,0
E00032690,68.1,31.9,0
E00032691,89.4,10.6,0
E00032692,100,0,0
E00032693,98,2,0
E00032694,97.2,2.8,0
E00032695,99.1,0.9,0
E00032696,86.7,13.3,0
E00032697,99.1,0.9,0
E00032698,100,0,0
E00032699,58.3,41.7,0
E00032700,97.6,2.4,0
E00032701,98.3,1.7,0
E00032702,100,0,0
E00032703,82,18,0
E00032704,99.2,0.8,0
E00032705,100,0,0
E00032706,98.4,1.6,0
E00032707,93.8,6.2,0
E00032708,99,1,0
E00032709,97.5,2.5,0
E00032752,99.4,0.6,0
E00032753,100,0,0
E00032754,96.6,3.4,0
E00032755,84.4,15.6,0
E00032756,100,0,0
E00032772,100,0,0
E00032775,100,0,0
E00032776,93.2,6.8,0
E00032777,100,0,0
E00032778,100,0,0
E00032779,100,0,0
E00032780,100,0,0
E00032782,98.3,1.7,0
E00032783,100,0,0
E00032784,82.9,17.1,0
E00032785,98.4,1.6,0
E00032787,100,0,0
E00032790,68.2,31.8,0
E00032791,90,10,0
E00032792,99.3,0.7,0
E00032793,100,0,0
E00032795,90,10,0
E00032796,99.3,0.7,0
E00032797,100,0,0
E00032798,100,0,0
E00032799,100,0,0
E00032800,78.9,21.1,0
E00032801,79.4,20.6,0
E00032802,71.5,28.5,0
E00032803,99.2,0.8,0
E00032804,100,0,0
E00032805,99.3,0,0.7
E00032806,100,0,0
E00032807,94.9,5.1,0
E00032808,100,0,0
E00032809,100,0,0
E00032810,86.8,13.2,0
E00032811,99.1,0.9,0
E00032812,100,0,0
E00032813,100,0,0
E00032814,99,1,0
E00032815,99.2,0.8,0
E00032816,22.7,77.3,0
E00032817,92.7,7.3,0
E00032818,98.6,1.4,0
E00032819,100,0,0
E00032820,94.8,5.2,0
E00032821,100,0,0
E00032822,98.2,1.8,0
E00032823,51.8,48.2,0
E00032824,82.4,17.6,0
E00032825,93.7,5.6,0.8
E00032826,82.7,17.3,0
E00032827,77.8,22.2,0
E00032828,99.1,0.9,0
E00032829,77.8,21.6,0.6
E00032830,100,0,0
E00032831,76.7,22.1,1.2
E00032832,54.9,45.1,0
E00032833,95.8,4.2,0
E00032834,97,3,0
E00032835,99.2,0.8,0
E00032836,100,0,0
E00032837,88.5,11.5,0
E00032838,80.6,19.4,0
E00032839,100,0,0
E00032840,90.3,9.7,0
E00032841,93.5,6.5,0
E00032842,99.2,0.8,0
E00032843,100,0,0
E00032844,96.4,3.6,0
E00032845,96,4,0
E00032846,99.2,0.8,0
E00032847,100,0,0
E00032848,100,0,0
E00032849,100,0,0
E00032850,100,0,0
E00032851,78.6,21.4,0
E00032852,99.2,0.8,0
E00032853,100,0,0
E00032854,50.4,49.6,0
E00032855,99.1,0.9,0
E00032856,40.3,59.7,0
E00032857,88.3,11.7,0
E00032858,85.3,14.7,0
E00032859,99.3,0.7,0
E00032860,100,0,0
E00032861,66.7,33.3,0
E00032862,100,0,0
E00032863,100,0,0
E00032864,100,0,0
E00032865,100,0,0
E00032866,100,0,0
E00032867,95.9,4.1,0
E00032868,99.2,0.8,0
E00032869,82.7,17.3,0
E00032870,82.8,17.2,0
E00032871,100,0,0
E00032872,100,0,0
E00032873,100,0,0
E00032874,100,0,0
E00032875,100,0,0
E00032876,100,0,0
E00032877,100,0,0
E00032878,67,33,0
E00032879,100,0,0
E00032880,100,0,0
E00032882,79.7,20.3,0
E00032883,100,0,0
E00032884,100,0,0
E00032885,99.2,0.8,0
E00032886,100,0,0
E00033265,93.3,6.7,0
E00033266,72.2,27.8,0
E00033271,98.4,1.6,0
E00033272,93.3,6.7,0
E00033274,71.2,28.8,0
E00033275,64.8,35.2,0
E00033277,90.8,9.2,0
E00033289,100,0,0
E00033290,100,0,0
E00033291,100,0,0
E00033292,85.6,14.4,0
E00033293,77.5,22.5,0
E00033294,54.1,45.9,0
E00033295,100,0,0
E00033296,100,0,0
E00033297,87.2,12.8,0
E00033301,99.2,0.8,0
E00033302,99.3,0.7,0
E00033304,90.8,9.2,0
E00033305,90.1,9.9,0
E00033307,91,9,0
E00033308,98.6,1.4,0
E00033309,100,0,0
E00033310,99.2,0.8,0
E00033313,100,0,0
E00033314,99.2,0.8,0
E00033316,100,0,0
E00033317,99.4,0.6,0
E00033320,100,0,0
E00033322,100,0,0
E00033323,100,0,0
E00033324,100,0,0
E00033326,100,0,0
E00033327,99.2,0.8,0
E00033331,100,0,0
E00033332,99,1,0
E00033333,100,0,0
E00033334,99,1,0
E00033335,100,0,0
E00033336,99.2,0.8,0
E00033337,97.6,2.4,0
E00033339,84.9,15.1,0
E00033340,99.1,0.9,0
E00033341,99.2,0.8,0
E00033342,98.4,1.6,0
E00033343,98.9,1.1,0
E00033344,100,0,0
E00033345,96.9,3.1,0
E00033346,87.4,12.6,0
E00033347,100,0,0
E00033348,100,0,0
E00033349,50,50,0
E00033350,100,0,0
E00033352,100,0,0
E00033353,97.3,2.7,0
E00033355,90.2,9.8,0
E00033361,87.3,12.7,0
E00033362,100,0,0
E00033363,98.8,1.2,0
E00033364,100,0,0
E00033365,95.2,4.8,0
E00033366,100,0,0
E00033375,66.2,33.8,0
E00033376,69.7,30.3,0
E00033377,66.1,33.9,0
E00033381,37.3,62.7,0
E00033418,97.9,2.1,0
E00033422,100,0,0
E00033528,67.8,32.2,0
E00033537,96.9,3.1,0
E00033552,100,0,0
E00033553,69.2,30.8,0
E00033554,100,0,0
E00033556,99.1,0.9,0
E00033557,100,0,0
E00033558,99.1,0.9,0
E00033559,80.4,19.6,0
E00033570,90.1,9.9,0
E00033573,68.5,31.5,0
E00033624,98.3,1.7,0
E00033625,100,0,0
E00033626,100,0,0
E00033627,99.3,0.7,0
E00033628,96.4,3.6,0
E00033629,99.4,0.6,0
E00033631,59.8,40.2,0
E00033632,99.4,0.6,0
E00033633,100,0,0
E00033634,98.5,1.5,0
E00033635,81.8,18.2,0
E00033636,100,0,0
E00033637,99,1,0
E00033639,100,0,0
E00033640,99.2,0.8,0
E00033641,90.2,9.8,0
E00033642,95.8,4.2,0
E00033643,98.1,1.9,0
E00033644,84.7,15.3,0
E00033645,100,0,0
E00033646,98.4,1.6,0
E00033647,100,0,0
E00033648,84.7,15.3,0
E00033649,100,0,0
E00033650,90.2,9.8,0
E00033651,87.1,12.9,0
E00033652,89.5,10.5,0
E00033653,100,0,0
E00033654,97.4,2.6,0
E00033655,88.4,11.6,0
E00033656,98.8,1.2,0
E00033657,98.8,1.2,0
E00033658,99.3,0.7,0
E00033662,100,0,0
E00033663,45.5,54.5,0
E00033664,49.3,50.7,0
E00033665,99.5,0.5,0
E00033666,70.4,29.6,0
E00033667,93.1,6.9,0
E00033668,91.1,8.9,0
E00033669,100,0,0
E00033992,86.1,13.9,0
E00033993,82.1,17.9,0
E00033997,100,0,0
E00033998,99.2,0.8,0
E00033999,95.5,4.5,0
E00034000,100,0,0
E00034001,88.8,11.2,0
E00034002,97.1,2.9,0
E00034003,98.8,1.2,0
E00034004,98.9,0,1.1
E00034005,99.3,0.7,0
E00034006,91.9,8.1,0
E00034007,93.4,6.6,0
E00034008,100,0,0
E00034009,98.1,1.9,0
E00034010,52.9,47.1,0
E00034011,95.8,4.2,0
E00034012,100,0,0
E00034013,81.8,18.2,0
E00034015,99.4,0.6,0
E00034016,100,0,0
E00034315,58.7,40.7,0.7
E00034316,97.1,2.9,0
E00034317,67.5,32.5,0
E00034318,99,1,0
E00034319,90.3,9.7,0
E00034320,77.3,22.7,0
E00034321,100,0,0
E00034322,93.2,6.8,0
E00034323,82.1,17.9,0
E00034324,99.2,0.8,0
E00034325,95.3,4.7,0
E00034326,99.2,0.8,0
E00034327,100,0,0
E00034328,100,0,0
E00034329,99.2,0.8,0
E00034330,100,0,0
E00034331,100,0,0
E00034332,94.3,5.7,0
E00034333,83.9,16.1,0
E00034335,93.4,6.6,0
E00034336,94.6,5.4,0
E00034337,100,0,0
E00034338,97.3,2.7,0
E00034339,100,0,0
E00034340,97.8,2.2,0
E00034341,100,0,0
E00034342,100,0,0
E00034343,100,0,0
E00034344,100,0,0
E00034345,98.7,1.3,0
E00034346,88,12,0
E00034347,75,25,0
E00034348,100,0,0
E00034443,86.8,13.2,0
E00034444,99.2,0.8,0
E00034446,84,16,0
E00034449,53.6,46.4,0
E00034457,100,0,0
E00034458,99.1,0.9,0
E00034459,100,0,0
E00034460,100,0,0
E00034461,52.4,47.6,0
E00034462,100,0,0
E00034463,100,0,0
E00034464,100,0,0
E00034465,99.1,0.9,0
E00034466,99.2,0.8,0
E00034467,98.2,1.8,0
E00034468,100,0,0
E00034469,100,0,0
E00034470,98.3,1.7,0
E00165758,96.7,3.3,0
E00165759,74.5,25.5,0
E00165760,13.9,86.1,0
E00172022,20.7,79.3,0
E00172037,100,0,0
E00172038,100,0,0
E00172128,98.9,1.1,0
E00176598,100,0,0
E00176599,79.5,20.5,0
E00176600,31.8,68.2,0
E00176601,94,6,0
E00176677,95.8,4.2,0
E00176678,100,0,0
E00176750,87.6,12.4,0
E00176754,48.6,51.4,0
E00176755,83.7,16.3,0
E00176771,100,0,0
E00176772,97,3,0
E00182960,89.3,10.7,0
E00182963,90.5,9.5,0
E00182977,76.8,23.2,0
E00182982,100,0,0
E00183011,31.4,68.6,0
E00185149,100,0,0
E00185157,99.2,0.8,0
E00185160,88.2,11.8,0
E00185161,80,20,0
E00185162,99.4,0.6,0
E00185165,37.1,62.9,0
E00185166,99.5,0.5,0
E00185167,92.4,7.6,0
