geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00027920,97.8,0.5,1.6
E00027921,97.5,1.7,0.7
E00027922,95.2,1.6,3.2
E00027924,96.7,0.4,2.9
E00027925,98,0,2
E00027926,95.8,0.9,3.3
E00027929,95.6,1.1,3.3
E00027930,94.8,0,5.2
E00027931,97.7,0.5,1.8
E00027932,98.3,0,1.7
E00027934,95.5,2.1,2.5
E00027950,97.3,0,2.7
E00027951,98.7,0.4,0.8
E00027952,96.6,0.7,2.8
E00027953,96.2,0.6,3.2
E00027954,95.2,1.3,3.5
E00027955,98.1,0,1.9
E00027956,98.5,1.2,0.3
E00027957,97.9,0,2.1
E00027958,98.1,0,1.9
E00027959,97.1,0.4,2.5
E00027960,96.6,0.3,3.1
E00054845,91.9,2.8,5.3
E00054846,96.1,0.8,3.1
E00054847,94.5,0.3,5.2
E00054848,93.2,1.7,5.1
E00054849,89.9,3,7.1
E00054850,82.7,5.1,12.2
E00054851,86.7,2.4,10.8
E00054852,86.1,4,9.9
E00054853,87,1.9,11.1
E00054854,90,3,7
E00054855,86.4,4.4,9.2
E00054856,92.3,2.2,5.5
E00054857,92.9,2.7,4.4
E00054858,88.1,3.2,8.7
E00054859,90.6,0.4,9
E00054860,95,2.7,2.3
E00054861,94.5,2.1,3.4
E00054865,98.5,0.4,1.1
E00054866,98.1,1.2,0.8
E00054867,95,0,5
E00054868,97.8,1.1,1.1
E00054869,98.5,0.5,1
E00054870,98.4,0.6,0.9
E00054871,93.8,1,5.3
E00054872,94.1,2.1,3.8
E00054873,98.5,1,0.5
E00054874,94.5,0.3,5.2
E00054875,97.3,1.9,0.8
E00054876,93.6,2.2,4.2
E00054877,92.6,3.1,4.3
E00054878,94.9,0.6,4.5
E00054879,97.5,1.7,0.8
E00054880,94.3,0.7,5
E00054882,88.3,5.1,6.5
E00055030,91.7,1.7,6.6
E00055031,97.5,0,2.5
E00055033,99,0.5,0.5
E00055034,96.3,0,3.7
E00055035,96.4,0.6,3
E00055037,94.8,0.3,4.9
E00055038,93.5,1.9,4.5
E00055039,97.8,0.3,1.9
E00055043,98.5,0.8,0.8
E00055044,92.3,3.5,4.2
E00055045,88.2,3.7,8.1
E00055046,98.3,0.3,1.4
E00055047,92.6,2.7,4.7
E00055048,86.1,6.5,7.4
E00055049,89,2.8,8.2
E00055050,89.7,3.4,6.8
E00055051,96.2,0.9,3
E00055052,98.9,0.4,0.8
E00055053,96.2,1.2,2.7
E00055054,95.4,0.9,3.7
E00055055,90.1,4.9,4.9
E00055056,95.1,1.5,3.4
E00055057,97.3,0,2.7
E00055058,95.3,0.7,4
E00055059,95.4,2.5,2.2
E00055060,99.3,0,0.7
E00055061,96.3,1.8,1.8
E00055062,93.9,3.4,2.7
E00055063,95.6,0.4,4
E00055064,93.4,0.8,5.7
E00055065,97.4,1.5,1.2
E00055066,93.9,2,4.1
E00055208,96.9,1.3,1.8
E00055209,98.7,0.3,0.9
E00055210,95.1,1,3.9
E00055213,95.6,0.9,3.5
E00055215,96,2.1,1.9
E00055219,97.1,0.9,2
E00055220,96.3,1,2.7
E00055222,96.1,0,3.9
E00055225,97.5,2.2,0.4
E00055226,98.5,0.4,1.1
E00055228,95.6,0.5,3.8
E00055229,96.4,1.8,1.8
E00055230,96.7,2.2,1.1
E00055231,96.5,0.3,3.2
E00055233,94.9,2.6,2.6
E00055234,98.6,0.9,0.6
E00055236,97.7,0.7,1.6
E00055238,86.7,2.4,11
E00055239,96.4,0.4,3.1
E00055240,98.2,0,1.8
E00055241,96.9,0.3,2.8
E00055242,98.7,0.4,0.9
E00055244,97.4,0.4,2.2
E00055245,96,2.3,1.7
E00055356,93.7,0.7,5.5
E00055357,93.3,1.2,5.5
E00055358,93.7,2,4.3
E00055359,94.5,0.9,4.5
E00055360,94.1,2.8,3.1
E00055361,94.5,1.6,3.9
E00055363,92,3,5.1
E00055364,95.4,2.6,2
E00055365,91.8,0.9,7.4
E00055366,95.7,0.4,4
E00055367,95.6,0.4,4
E00055368,93.1,2.7,4.2
E00055369,97.3,1,1.7
E00055370,97,0.3,2.6
E00055371,90,3.1,6.8
E00055372,91.3,1.9,6.9
E00055374,93.4,0.4,6.2
E00055383,97.6,0.3,2.1
E00055384,99.1,0,0.9
E00055386,95.9,0.8,3.3
E00055387,92.1,1,6.9
E00055388,95.8,1.9,2.3
E00055389,94.6,0.6,4.8
E00168657,96.6,1.7,1.7
E00168658,97.8,1.7,0.6
E00168659,100,0,0
E00178692,95.5,1.3,3.1
E00178707,91,4.3,4.7
