geography_code,sex-001,sex-002
E00134648,53.1,46.9
E00134649,58.8,41.2
E00134650,56.5,43.5
E00134651,54.3,45.7
E00134652,51.7,48.3
E00134653,52,48
E00134654,53,47
E00134655,53.4,46.6
E00134656,51,49
E00134657,52.8,47.2
E00134684,46.7,53.3
E00134686,53.1,46.9
E00134687,53.9,46.1
E00134688,49.6,50.4
E00134689,51.1,48.9
E00134690,54.7,45.3
E00134691,52.8,47.2
E00134692,50.8,49.2
E00134693,49.1,50.9
E00134694,50.9,49.1
E00134695,55,45
E00134696,50.4,49.6
E00134697,51.2,48.8
E00134698,53.8,46.2
E00134699,49.8,50.2
E00134700,51.8,48.2
E00134701,52.5,47.5
E00134702,52,48
E00134703,54.2,45.8
E00134704,51.4,48.6
E00134705,52.4,47.6
E00134706,52.5,47.5
E00134707,47.2,52.8
E00134708,53.3,46.7
E00134709,48.5,51.5
E00134710,50,50
E00134711,50.6,49.4
E00134713,55.7,44.3
E00134714,53.2,46.8
E00134715,47.8,52.2
E00134716,48.1,51.9
E00134717,48.1,51.9
E00134719,52,48
E00134720,53.5,46.5
E00134721,51,49
E00134722,50.1,49.9
E00134723,51.3,48.7
E00134724,47.9,52.1
E00134725,50.6,49.4
E00134726,53.7,46.3
E00134727,52.2,47.8
E00134728,53.7,46.3
E00134729,48.5,51.5
E00134850,51.7,48.3
E00134851,51.5,48.5
E00134852,53.7,46.3
E00134853,48.9,51.1
E00134854,48.9,51.1
E00134855,51.7,48.3
E00134856,52.8,47.2
E00134857,50.6,49.4
E00134858,50.6,49.4
E00134890,51.2,48.8
E00134891,52.4,47.6
E00135053,52.8,47.2
E00135054,50.6,49.4
E00135055,53,47
E00135057,48,52
E00135060,51.4,48.6
E00135065,48.9,51.1
E00135067,49.5,50.5
E00135068,50.7,49.3
E00135069,51.2,48.8
E00135070,50.7,49.3
E00135071,48.1,51.9
E00135072,50,50
E00135073,47.2,52.8
E00135074,51.9,48.1
E00135075,50.1,49.9
E00135076,56.7,43.3
E00135077,46.1,53.9
E00135078,53.2,46.8
E00135079,50.7,49.3
E00135080,53,47
E00135081,47.5,52.5
E00135082,53.1,46.9
E00135083,52,48
E00135084,53.3,46.7
E00135085,50.9,49.1
E00135088,48.3,51.7
E00135089,51.7,48.3
E00135090,51.9,48.1
E00135091,49.8,50.2
E00135092,53.5,46.5
E00135093,58.8,41.2
E00135094,52.7,47.3
E00135095,46,54
E00135096,52.2,47.8
E00135097,59,41
E00135098,50.5,49.5
E00135099,50,50
E00135100,49.4,50.6
E00135101,52.1,47.9
E00135103,48.9,51.1
E00135104,52.1,47.9
E00135105,52.9,47.1
E00135106,51.6,48.4
E00135107,52.8,47.2
E00135108,56.1,43.9
E00135109,53.2,46.8
E00135110,49.5,50.5
E00135111,51.6,48.4
E00135112,49.1,50.9
E00135113,54.3,45.7
E00135114,49.7,50.3
E00135115,55.4,44.6
E00135116,53.2,46.8
E00135117,46.9,53.1
E00135118,52.9,47.1
E00135119,53.2,46.8
E00135120,51.5,48.5
E00135121,52,48
E00135122,47.7,52.3
E00135123,49.9,50.1
E00135124,49,51
E00135125,47.5,52.5
E00135126,50,50
E00135127,51.3,48.7
E00135128,52.9,47.1
E00135129,48.7,51.3
E00135130,51.6,48.4
E00135131,54.5,45.5
E00135132,56.1,43.9
E00135133,51.6,48.4
E00135134,51.4,48.6
E00135135,51,49
E00135136,50.6,49.4
E00135138,50.6,49.4
E00135139,52.5,47.5
E00135140,48.6,51.4
E00135141,46.9,53.1
E00135142,51.7,48.3
E00135143,52.3,47.7
E00135144,52.4,47.6
E00135145,47,53
E00135146,47.1,52.9
E00135147,47.9,52.1
E00135148,52.1,47.9
E00135149,50.8,49.2
E00135150,45.6,54.4
E00135151,46.2,53.8
E00135152,47,53
E00135153,51.5,48.5
E00135154,47.4,52.6
E00135155,54,46
E00135156,51.1,48.9
E00135157,48.2,51.8
E00135158,49.2,50.8
E00135159,52,48
E00135160,48,52
E00135161,52.2,47.8
E00135162,48.8,51.2
E00135163,48.5,51.5
E00135164,54.5,45.5
E00135165,56.5,43.5
E00135166,50.1,49.9
E00135167,50,50
E00135168,51.7,48.3
E00135169,50.4,49.6
E00135170,55.1,44.9
E00135171,51.9,48.1
E00135172,50.6,49.4
E00135173,52.9,47.1
E00135174,50.5,49.5
E00135175,50.6,49.4
E00135176,56.1,43.9
E00135177,54.3,45.7
E00135178,54.1,45.9
E00135179,50,50
E00135180,54.9,45.1
E00135181,54,46
E00135182,54.7,45.3
E00135183,50.4,49.6
E00135184,50.5,49.5
E00135185,50.6,49.4
E00135186,52.2,47.8
E00135187,53.2,46.8
E00135188,49.3,50.7
E00135189,51.4,48.6
E00135190,56.9,43.1
E00135191,51.3,48.8
E00135192,51,49
E00135193,51.4,48.6
E00135194,52,48
E00135195,48.5,51.5
E00135196,52.1,47.9
E00135197,49.4,50.6
E00135198,50.7,49.3
E00135199,53.9,46.1
E00135200,48.8,51.2
E00135201,51.5,48.5
E00135202,53.8,46.2
E00135203,51.1,48.9
E00135204,52.4,47.6
E00135205,51.6,48.4
E00135206,52.8,47.2
E00135207,50.2,49.8
E00135208,55.7,44.3
E00135209,48,52
E00135210,51.8,48.2
E00135211,49.7,50.3
E00135212,47.7,52.3
