geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00134648,100,0,0
E00134649,100,0,0
E00134650,79.6,20.4,0
E00134651,98.4,1.6,0
E00134652,64.9,35.1,0
E00134653,96.3,1.9,1.9
E00134654,100,0,0
E00134655,100,0,0
E00134656,100,0,0
E00134657,100,0,0
E00134684,95.4,4.6,0
E00134686,95.4,4.6,0
E00134687,96.3,3.7,0
E00134688,99.4,0.6,0
E00134689,100,0,0
E00134690,92.7,7.3,0
E00134691,100,0,0
E00134692,98.6,1.4,0
E00134693,100,0,0
E00134694,98.4,0.8,0.8
E00134695,100,0,0
E00134696,100,0,0
E00134697,100,0,0
E00134698,98.3,1.7,0
E00134699,100,0,0
E00134700,99.3,0.7,0
E00134701,99.4,0,0.6
E00134702,98.5,1.5,0
E00134703,98.4,1.6,0
E00134704,99.3,0.7,0
E00134705,99.2,0.8,0
E00134706,85.8,5.4,8.8
E00134707,71.1,25.4,3.5
E00134708,100,0,0
E00134709,100,0,0
E00134710,100,0,0
E00134711,99.3,0,0.7
E00134713,100,0,0
E00134714,93.8,5.5,0.8
E00134715,97.9,1.1,1.1
E00134716,100,0,0
E00134717,100,0,0
E00134719,97.3,2.7,0
E00134720,98.9,1.1,0
E00134721,96.6,3.4,0
E00134722,100,0,0
E00134723,100,0,0
E00134724,98,2,0
E00134725,99.2,0.8,0
E00134726,99.3,0.7,0
E00134727,98.6,0.7,0.7
E00134728,100,0,0
E00134729,94.4,5.6,0
E00134850,98.9,0.6,0.6
E00134851,98.8,1.2,0
E00134852,99.1,0.9,0
E00134853,99.3,0.7,0
E00134854,100,0,0
E00134855,100,0,0
E00134856,98.7,0.7,0.7
E00134857,99.4,0.6,0
E00134858,97.4,1.7,0.9
E00134890,99.4,0.6,0
E00134891,100,0,0
E00135053,99.4,0.6,0
E00135054,100,0,0
E00135055,98.4,1.6,0
E00135057,100,0,0
E00135060,100,0,0
E00135065,98.7,0.7,0.7
E00135067,96,0,4
E00135068,100,0,0
E00135069,98.9,1.1,0
E00135070,91.4,0.5,8.1
E00135071,97.8,2.2,0
E00135072,100,0,0
E00135073,99.2,0.8,0
E00135074,96.6,3.4,0
E00135075,85.2,0.6,14.2
E00135076,69.4,30.6,0
E00135077,96.8,3.2,0
E00135078,100,0,0
E00135079,97.9,2.1,0
E00135080,100,0,0
E00135081,98.8,0,1.2
E00135082,98.5,1.5,0
E00135083,97.1,2.9,0
E00135084,86.3,0,13.7
E00135085,100,0,0
E00135088,84.1,15.9,0
E00135089,99.2,0.8,0
E00135090,96.7,3.3,0
E00135091,96.6,2.6,0.9
E00135092,82.7,17.3,0
E00135093,100,0,0
E00135094,100,0,0
E00135095,99.2,0,0.8
E00135096,93.3,6.7,0
E00135097,100,0,0
E00135098,96.9,3.1,0
E00135099,100,0,0
E00135100,100,0,0
E00135101,100,0,0
E00135103,97.6,1.6,0.8
E00135104,100,0,0
E00135105,97.1,2.9,0
E00135106,100,0,0
E00135107,99.3,0.7,0
E00135108,97.3,2.7,0
E00135109,95.6,4.4,0
E00135110,99.2,0.8,0
E00135111,99.1,0.9,0
E00135112,80.8,19.2,0
E00135113,100,0,0
E00135114,100,0,0
E00135115,99,1,0
E00135116,98.5,1.5,0
E00135117,83.2,16.8,0
E00135118,99.3,0,0.7
E00135119,99.3,0,0.7
E00135120,100,0,0
E00135121,100,0,0
E00135122,100,0,0
E00135123,98.7,1.3,0
E00135124,96.9,3.1,0
E00135125,100,0,0
E00135126,99.1,0.9,0
E00135127,99.2,0.8,0
E00135128,99.2,0.8,0
E00135129,76.3,22.8,0.9
E00135130,100,0,0
E00135131,99.1,0,0.9
E00135132,99.3,0.7,0
E00135133,100,0,0
E00135134,96.1,3.9,0
E00135135,100,0,0
E00135136,97.1,2.9,0
E00135138,95.7,4.3,0
E00135139,96,4,0
E00135140,100,0,0
E00135141,60.8,39.2,0
E00135142,99.2,0.8,0
E00135143,90.8,9.2,0
E00135144,73,27,0
E00135145,36.8,62.5,0.7
E00135146,58.6,41.4,0
E00135147,25.9,74.1,0
E00135148,9.5,90.5,0
E00135149,93.8,6.3,0
E00135150,67.1,30.4,2.5
E00135151,33.2,66.8,0
E00135152,37.1,62.9,0
E00135153,54.2,45.8,0
E00135154,18.3,80.4,1.3
E00135155,97.8,2.2,0
E00135156,85.4,14.6,0
E00135157,61.2,38.8,0
E00135158,45.3,54.7,0
E00135159,95.8,0.7,3.5
E00135160,90.1,9.9,0
E00135161,99.2,0.8,0
E00135162,75.8,24.2,0
E00135163,94.2,5,0.8
E00135164,92.5,7.5,0
E00135165,93.1,6.9,0
E00135166,51.6,47.3,1.1
E00135167,100,0,0
E00135168,97,3,0
E00135169,65.6,33.6,0.8
E00135170,93.5,6.5,0
E00135171,96.8,3.2,0
E00135172,98.4,0.8,0.8
E00135173,96.9,3.1,0
E00135174,93.7,6.3,0
E00135175,52,48,0
E00135176,59.2,40.8,0
E00135177,88.6,11.4,0
E00135178,75.8,24.2,0
E00135179,66.4,33.6,0
E00135180,57.7,42.3,0
E00135181,39.2,60.8,0
E00135182,43.5,56.5,0
E00135183,87.2,12.8,0
E00135184,21.6,78.4,0
E00135185,42.3,57.7,0
E00135186,36.4,63.6,0
E00135187,29.5,70.5,0
E00135188,51.2,48.8,0
E00135189,58.7,41.3,0
E00135190,98,0,2
E00135191,86.2,13.8,0
E00135192,81.9,18.1,0
E00135193,85.5,14.5,0
E00135194,90.4,9.6,0
E00135195,99.2,0.8,0
E00135196,100,0,0
E00135197,81.5,11,7.5
E00135198,99.3,0.7,0
E00135199,97.4,1.3,1.3
E00135200,99.5,0.5,0
E00135201,97.7,2.3,0
E00135202,99.2,0.8,0
E00135203,78.6,1.7,19.7
E00135204,99.1,0.9,0
E00135205,98,1,1
