geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00134648,83,12.1,4.9
E00134649,65,24.9,10.1
E00134650,70.1,23.1,6.8
E00134651,78.6,12.5,8.9
E00134652,70.4,23,6.5
E00134653,81,14.9,4.1
E00134654,85.6,9.5,4.9
E00134655,80.7,13.3,6
E00134656,85,10.8,4.2
E00134657,79.2,17.4,3.4
E00134684,84.8,12.4,2.9
E00134686,84.9,12.3,2.8
E00134687,85.8,10.7,3.5
E00134688,82,12.9,5.1
E00134689,81.4,15.7,2.9
E00134690,73.3,15.1,11.6
E00134691,80.5,15.2,4.3
E00134692,75.1,19.9,5.1
E00134693,82.9,12.4,4.7
E00134694,78.2,16.9,4.9
E00134695,87,8.7,4.3
E00134696,84.8,12.5,2.7
E00134697,81.1,14.5,4.4
E00134698,80.8,13.4,5.8
E00134699,75.5,17.4,7.1
E00134700,78.7,13.9,7.4
E00134701,85,11.3,3.7
E00134702,78.7,15.6,5.6
E00134703,73.4,20.9,5.7
E00134704,80.2,16,3.8
E00134705,80.6,15.3,4.1
E00134706,77.3,17.1,5.6
E00134707,84.8,12.1,3.2
E00134708,72,18.8,9.2
E00134709,88.1,9.8,2.1
E00134710,79.9,13.5,6.6
E00134711,81.7,15.2,3
E00134713,69.9,15.3,14.8
E00134714,79.8,12.5,7.6
E00134715,82.8,13.7,3.5
E00134716,83.5,9.1,7.4
E00134717,80.1,17.3,2.6
E00134719,82.1,13.6,4.3
E00134720,75.1,13.5,11.4
E00134721,85.2,10,4.8
E00134722,80.7,15.8,3.5
E00134723,82.8,14.1,3
E00134724,85.1,12.5,2.4
E00134725,82.4,12,5.6
E00134726,69.1,17.9,13.1
E00134727,82.6,14.4,3
E00134728,78,16.9,5
E00134729,84.7,12.1,3.2
E00134850,78.4,18.1,3.6
E00134851,79,15.3,5.7
E00134852,82,11.7,6.4
E00134853,83.8,13.2,3.1
E00134854,79.1,13.1,7.8
E00134855,83.3,12.6,4.1
E00134856,76.4,20,3.6
E00134857,80.6,13.1,6.3
E00134858,77.1,16.1,6.8
E00134890,80.3,14,5.7
E00134891,82.4,15.7,1.9
E00135053,84.6,10.3,5
E00135054,77.7,18.6,3.7
E00135055,73.5,20.8,5.7
E00135057,81.8,14.2,4.1
E00135060,86.4,13.2,0.5
E00135065,87.1,10.4,2.5
E00135067,85.1,12.1,2.8
E00135068,85.2,12.7,2.2
E00135069,83.7,14.3,2
E00135070,87.5,7.6,5
E00135071,89.8,8.8,1.4
E00135072,69.9,17.7,12.4
E00135073,80.6,15.8,3.6
E00135074,86.9,10.7,2.3
E00135075,72.8,20.3,6.9
E00135076,70.8,13.4,15.8
E00135077,87.1,11.4,1.4
E00135078,77.1,15.7,7.2
E00135079,72.6,18.6,8.8
E00135080,73.5,20.6,5.9
E00135081,71.8,20.8,7.4
E00135082,77.6,18.6,3.8
E00135083,70.9,21.3,7.8
E00135084,83.4,11.2,5.4
E00135085,80.7,13.1,6.2
E00135088,73.8,17.3,8.8
E00135089,74.7,22.6,2.7
E00135090,58.3,28.9,12.8
E00135091,71.1,24.3,4.7
E00135092,69,20.2,10.8
E00135093,75.5,15.1,9.4
E00135094,66.5,26.9,6.6
E00135095,78,15.1,6.9
E00135096,80.1,15.5,4.5
E00135097,53.8,28,18.1
E00135098,79.9,12.1,8.1
E00135099,83.6,12.8,3.6
E00135100,75.6,18.1,6.3
E00135101,79,14,7
E00135103,82.6,14,3.4
E00135104,70.3,21.2,8.5
E00135105,77.7,17.9,4.4
