geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00134648,17.4,31.3,31.9,19.4
E00134649,9.9,39.5,29.6,21
E00134650,21.3,35.2,21.3,22.2
E00134651,16.8,38.1,35.4,9.7
E00134652,16.7,43.3,27.8,12.2
E00134653,16.3,40.4,27.1,16.3
E00134654,17.4,53.4,19.3,9.9
E00134655,18.4,36.7,22.4,22.4
E00134656,22.2,40.7,26.7,10.4
E00134657,18.5,37.1,28.2,16.1
E00134684,18.8,20.8,45.5,14.9
E00134686,19.9,32.3,34.3,13.4
E00134687,14.5,33.2,42,10.4
E00134688,20,21.9,38.1,20
E00134689,15.2,44.8,30.4,9.6
E00134690,16.2,29.3,36.1,18.3
E00134691,18.3,29.6,36.5,15.7
E00134692,12.1,25.9,37.9,24.1
E00134693,19.5,29.5,35.6,15.4
E00134694,23.1,30.6,25.6,20.7
E00134695,11.3,35.2,38,15.5
E00134696,7.6,28.6,48.7,15.1
E00134697,15.5,28.7,38.1,17.7
E00134698,10.2,39.6,40.6,9.6
E00134699,15.6,38.5,30.4,15.6
E00134700,6.1,33.3,40.9,19.7
E00134701,14.9,26.6,44.1,14.4
E00134702,19.2,28.8,40.8,11.2
E00134703,28.2,20.9,40.9,10
E00134704,26.3,21.8,36.1,15.8
E00134705,28.5,29.1,29.1,13.2
E00134706,16.8,27.9,42.6,12.6
E00134707,26,22.7,35.3,16
E00134708,16,32.4,42,9.6
E00134709,30.8,29.7,28,11.5
E00134710,24,24,37.7,14.4
E00134711,16.9,27.7,37.8,17.6
E00134713,23.3,27.4,28.8,20.5
E00134714,20.6,26.5,43.1,9.8
E00134715,11.1,32.5,27.8,28.6
E00134716,15.5,42.7,22.3,19.4
E00134717,14.6,35,38,12.4
E00134719,13.6,30.5,39,16.9
E00134720,16.3,41.8,26.5,15.3
E00134721,9,42,29,20
E00134722,14.8,38.5,29,17.8
E00134723,11.3,33.3,39,16.4
E00134724,11.4,41.8,29.3,17.4
E00134725,12.1,27.6,39.7,20.7
E00134726,15.3,37.8,26.5,20.4
E00134727,20,32.4,35.2,12.4
E00134728,16.2,40.8,25.4,17.6
E00134729,12.4,40.5,29.7,17.3
E00134850,10,32.9,35.2,21.9
E00134851,14.8,38.1,25.4,21.7
E00134852,17.9,37.4,29.3,15.4
E00134853,15.3,35,29.4,20.3
E00134854,13.2,32.4,32.4,22.1
E00134855,11.5,38.1,31.7,18.7
E00134856,15.7,40.5,30.6,13.2
E00134857,15,40.6,22.6,21.8
E00134858,12.3,40.6,29.2,17.8
E00134890,26.6,20.7,34.3,18.3
E00134891,35.3,21.3,28.7,14.7
E00135053,27.2,18.5,41.6,12.7
E00135054,26.7,23.3,32.4,17.6
E00135055,32.4,20.7,25.2,21.6
E00135057,21,22.2,35.8,21
E00135060,14.8,27.2,49.4,8.6
E00135065,50.9,21.6,12.6,15
E00135067,53,13.2,15.2,18.5
E00135068,58,14.5,14.5,13
E00135069,48.3,24.6,11.9,15.3
E00135070,40.2,21.1,19.9,18.7
E00135071,43,18.8,16.4,21.9
E00135072,58.3,25,11.1,5.6
E00135073,50.7,16.2,11.8,21.3
E00135074,43.8,14,19,23.1
E00135075,48,16.2,18.2,17.6
E00135076,43,27.8,11.4,17.7
E00135077,43.8,31.5,9.6,15.1
E00135078,31.1,21.1,21.1,26.7
E00135079,51.4,20.7,10.8,17.1
E00135080,32.4,25.4,18.3,23.9
E00135081,36.7,19,24.1,20.3
E00135082,50.5,22,12.8,14.7
E00135083,57.3,15.5,10,17.3
E00135084,40.5,17.2,23.3,19
E00135085,41.5,20.3,22,16.1
E00135088,57,11.8,10.8,20.4
E00135089,48.5,20.2,16.2,15.2
E00135090,52.3,19.8,11.6,16.3
E00135091,45.9,18.9,13.5,21.6
E00135092,45.3,24,18.7,12
E00135093,38.3,18.7,21.5,21.5
E00135094,45.1,12.7,14.1,28.2
E00135095,31.5,17.3,22,29.1
E00135096,43.7,17.6,20.4,18.3
E00135097,36.4,25.5,14.5,23.6
E00135098,50,14.1,16.4,19.5
E00135099,44.8,21.5,20.3,13.4
E00135100,42.9,13.2,28.6,15.4
E00135101,52.3,16.5,12.8,18.3
E00135103,50.4,18.6,13.2,17.8
E00135104,33.8,21.6,25.7,18.9
E00135105,47.6,13.6,22.3,16.5
E00135106,40.1,20.4,20.4,19
E00135107,44,16,24,16
E00135108,45.8,27.1,11.2,15.9
E00135109,42.3,21.1,18.9,17.7
E00135110,31.3,24.4,17.6,26.7
E00135111,33.8,20,22.5,23.8
E00135112,36.9,23.1,15.4,24.6
E00135113,31.1,28.8,15.9,24.2
E00135114,36.1,25.9,18.5,19.4
