geography_code,disability_3a-001,disability_3a-002
E00134648,20.2,79.8
E00134649,31.1,68.9
E00134650,30.9,69.1
E00134651,22.3,77.7
E00134652,27,73
E00134653,18.7,81.3
E00134654,17.5,82.5
E00134655,25.9,74.1
E00134656,16.7,83.3
E00134657,16.1,83.9
E00134684,13,87
E00134686,14.6,85.4
E00134687,14,86
E00134688,18.3,81.7
E00134689,16.8,83.2
E00134690,30,70
E00134691,19.8,80.2
E00134692,21.9,78.1
E00134693,15.5,84.5
E00134694,20.4,79.6
E00134695,11.9,88.1
E00134696,13.9,86.1
E00134697,18.6,81.4
E00134698,21,79
E00134699,26.5,73.5
E00134700,23.6,76.4
E00134701,16.6,83.4
E00134702,18.7,81.3
E00134703,26.4,73.6
E00134704,17.5,82.5
E00134705,21.4,78.6
E00134706,24,76
E00134707,16.3,83.7
E00134708,28.3,71.7
E00134709,12.2,87.8
E00134710,19,81
E00134711,16.4,83.6
E00134713,30.7,69.3
E00134714,24.3,75.7
E00134715,17.1,82.9
E00134716,18.8,81.3
E00134717,21.8,78.2
E00134719,14.8,85.2
E00134720,28.4,71.6
E00134721,17.7,82.3
E00134722,16.8,83.2
E00134723,18.1,81.9
E00134724,14.3,85.7
E00134725,19.3,80.7
E00134726,31.3,68.7
E00134727,20.7,79.3
E00134728,20.8,79.2
E00134729,16.8,83.2
E00134850,20.2,79.8
E00134851,19.8,80.2
E00134852,23.6,76.4
E00134853,15.1,84.9
E00134854,20.9,79.1
E00134855,17,83
E00134856,28.3,71.7
E00134857,24.9,75.1
E00134858,19.9,80.1
E00134890,18.1,81.9
E00134891,18.5,81.5
E00135053,17.2,82.8
E00135054,18,82
E00135055,25.4,74.6
E00135057,18.9,81.1
E00135060,15,85
E00135065,14.4,85.6
E00135067,13.5,86.5
E00135068,14.5,85.5
E00135069,16.4,83.6
E00135070,12.7,87.3
E00135071,13.6,86.4
E00135072,26.5,73.5
E00135073,13.9,86.1
E00135074,11.4,88.6
E00135075,20.2,79.8
E00135076,30.3,69.7
E00135077,10,90
E00135078,22.4,77.6
E00135079,23.1,76.9
E00135080,28.3,71.7
E00135081,22.8,77.2
E00135082,19.4,80.6
E00135083,24.3,75.7
E00135084,16.5,83.5
E00135085,18.2,81.8
E00135088,28.7,71.3
E00135089,17.5,82.5
E00135090,37.4,62.6
E00135091,21.5,78.5
E00135092,23.4,76.6
E00135093,25.5,74.5
E00135094,31,69
E00135095,17.2,82.8
E00135096,18.9,81.1
