geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00039835,91.6,4.7,0,3.7
E00040307,99,0,0,1
E00040309,90.5,5.3,1.1,3.2
E00040310,95.6,2.2,1.1,1.1
E00040311,93.4,4.1,1.7,0.8
E00040313,90.3,4.5,1.5,3.7
E00040314,96.7,0,0.8,2.5
E00040462,97.9,1.4,0,0.7
E00040463,95.3,0.9,0,3.8
E00040464,97.5,1.7,0,0.8
E00040465,96.2,3.8,0,0
E00040466,99.2,0,0.8,0
E00040467,99,1,0,0
E00040468,96.3,0,1.9,1.9
E00040469,98.1,1,0,1
E00040470,92.1,2.9,2.1,2.9
E00040471,95.6,2.9,0,1.5
E00040472,99.5,0.5,0,0
E00040473,92.2,1.3,0,6.5
E00040474,95.6,3.5,0.9,0
E00040475,94.2,2.6,0.6,2.6
E00040476,99.3,0,0.7,0
E00040477,97.4,1.3,0.6,0.6
E00040478,98,0,0.7,1.3
E00040479,92.4,0.7,0.7,6.2
E00040480,98,0.7,0,1.3
E00040481,98.2,0,0,1.8
E00040482,96.9,2.3,0,0.8
E00040483,96.2,1.5,0.8,1.5
E00040484,98.3,0,0.9,0.9
E00040485,96.3,0.7,0,3
E00040486,98.3,0.8,0.8,0
E00040487,95.7,0.9,0,3.4
E00040488,99,0,0,1
E00040489,100,0,0,0
E00040490,99.1,0,0.9,0
E00040491,99.2,0,0,0.8
E00040492,91.4,3.6,1.4,3.6
E00040493,98.5,1.5,0,0
E00040494,93.1,3.1,0.6,3.1
E00040495,91.8,4.5,1.8,1.8
E00040496,100,0,0,0
E00040497,95.4,2.6,0.7,1.3
E00040498,100,0,0,0
E00040499,96.7,2,0,1.3
E00040500,98.5,0.8,0.8,0
E00040501,100,0,0,0
E00040502,100,0,0,0
E00040503,100,0,0,0
E00040504,99,0,0,1
E00040505,97.3,0.7,2,0
E00040506,83.6,1.4,0,15
E00040507,94.7,3.2,2.1,0
E00040508,99.1,0.9,0,0
E00040509,98.1,0.9,0.9,0
E00040510,97.2,2.1,0,0.7
E00040511,97.1,2.9,0,0
E00040512,100,0,0,0
E00040513,95.9,3.3,0,0.8
E00040514,99.1,0.9,0,0
E00040515,98,1.4,0,0.7
E00040516,93,1.4,2.8,2.8
E00040517,98.7,1.3,0,0
E00040518,96.5,0.9,0.9,1.8
E00040519,100,0,0,0
E00040520,98.6,0.7,0,0.7
E00040521,99.2,0.8,0,0
E00040522,93.5,3.6,1.4,1.4
E00040523,93.4,5.7,0,0.9
E00040524,95.7,1.7,0,2.6
E00040856,92,3.6,0.7,3.6
E00040857,91.5,5.1,0,3.4
E00040858,91.9,4.5,1.8,1.8
E00040859,89.7,3.2,0.8,6.3
E00040860,89.1,5.4,0.8,4.7
E00040861,93,4.7,0.8,1.6
E00040862,88.3,6.8,0,4.9
E00040863,90.8,6.1,0,3.1
E00040864,92.5,4.7,0,2.8
E00040865,80.7,8.9,0,10.4
E00040867,85.9,5.9,1.5,6.7
E00040879,93.4,3.8,0,2.8
E00040884,97,2,0,1
E00040885,91,4,1,4
E00040890,92.5,6.3,0,1.3
E00040892,90.4,4.8,0,4.8
E00040893,87.8,5.7,0,6.5
E00040895,87.8,8.7,0,3.5
E00040896,89.6,5.2,0,5.2
E00040898,98.1,1.9,0,0
E00040899,91.1,0.7,0,8.2
E00040901,81,9.5,0,9.5
E00040902,86.2,6.4,2.8,4.6
E00040903,91.3,3.9,0.8,3.9
E00040905,89.8,6.3,0,3.9
E00040968,94.2,2.1,0,3.7
E00040971,76.7,5.1,6.8,11.4
E00040973,96.3,2.2,0,1.5
E00040974,91,6.2,0,2.8
E00040975,94.4,2.8,0.7,2.1
E00040977,93.9,4.6,0,1.5
E00040978,96.9,0.8,0,2.3
E00040980,98.2,0,0,1.8
E00040981,97.5,0,1.7,0.8
E00040982,94.4,0.9,0.9,3.7
E00040983,96.6,0.8,0,2.5
E00040984,86.8,0,1.5,11.8
E00040985,98.5,0.8,0,0.8
E00040986,92.6,2.2,0.7,4.4
E00040987,100,0,0,0
