geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00039835,30.3,17.4,4.6,47.7
E00040307,55.4,37.6,0,6.9
E00040309,21.1,25.3,13.7,40
E00040310,48.9,26.7,2.2,22.2
E00040311,19,37.2,0.8,43
E00040313,35.8,38.1,1.5,24.6
E00040314,10.7,5,70.2,14
E00040462,26.7,23.3,39.7,10.3
E00040463,32.1,32.1,2.8,33
E00040464,20.2,10.1,63,6.7
E00040465,53,28.8,9.8,8.3
E00040466,44.4,34.6,14.3,6.8
E00040467,21,24.8,36.2,18.1
E00040468,25.5,22.7,43.6,8.2
E00040469,31.7,50,1,17.3
E00040470,36.9,41.1,0,22
E00040471,32.6,46.4,0.7,20.3
E00040472,33.5,22.8,13.7,29.9
E00040473,20.9,26.1,0.7,52.3
E00040474,47.4,41.2,1.8,9.6
E00040475,36.4,53.2,1.9,8.4
E00040476,60.6,32.8,0,6.6
E00040477,37.2,57.1,0,5.8
E00040478,29.2,28.6,37.7,4.5
E00040479,27.2,18.4,49.7,4.8
E00040480,40.3,36.4,1.3,22.1
E00040481,32.4,26.1,29.7,11.7
E00040482,19.2,31.5,42.3,6.9
E00040483,33.8,34.6,0.8,30.8
E00040484,40.2,35.9,12.8,11.1
E00040485,23.1,36.6,8.2,32.1
E00040486,49.2,39.2,0.8,10.8
E00040487,19.7,26.5,41,12.8
E00040488,15.1,39.6,35.8,9.4
E00040489,35.2,42.4,0,22.4
E00040490,38.4,49.1,3.6,8.9
E00040491,33.9,36.4,21.2,8.5
E00040492,27.9,33.6,2.1,36.4
E00040493,30.1,30.1,33.1,6.8
E00040494,17.4,32.3,3.1,47.2
E00040495,25,43.8,8.9,22.3
E00040496,43,40.4,2.6,14
E00040497,20.6,32.9,1.9,44.5
E00040498,43.5,38.7,3.2,14.5
E00040499,16.6,33.1,0.7,49.7
E00040500,45.9,23.3,24.8,6
E00040501,51.7,39.8,0.8,7.6
E00040502,51.5,33.8,10.8,3.8
E00040503,24.2,25.8,44.5,5.5
E00040504,2.9,1,96.1,0
E00040505,48.3,34.9,9.4,7.4
E00040506,0,0,99.3,0.7
E00040507,42.3,36.1,2.1,19.6
