geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00039835,93.9,1.8,2.7,1.5
E00040307,90.7,4.4,2,2.9
E00040309,94.7,4.3,1,0
E00040310,93.8,3.4,0,2.8
E00040311,93.6,4.2,1.1,1.1
E00040313,90.6,5.5,0.7,3.3
E00040314,94.7,1.8,0,3.5
E00040462,88.2,3.8,2.4,5.6
E00040463,91.5,6.6,1.4,0.5
E00040464,86.3,5.4,1.8,6.5
E00040465,84.4,8.7,2.8,4.2
E00040466,88.6,6.7,1.7,3
E00040467,93.1,2.6,1.6,2.6
E00040468,86.9,2.5,5.5,5.1
E00040469,91.7,4.8,2.2,1.3
E00040470,89.6,6.8,0.3,3.2
E00040471,93.5,4.3,0.4,1.8
E00040472,87.5,8.2,1.1,3.1
E00040473,94,3,0.4,2.6
E00040474,90,6.5,1.7,1.7
E00040475,92.1,3.2,1.3,3.4
E00040476,86.6,5.9,1.1,6.3
E00040477,90.6,6,1,2.3
E00040478,89.9,4.6,1.4,4
E00040479,88.8,6.4,3,1.7
E00040480,90,4,2.2,3.7
E00040481,89,4.5,2,4.5
E00040482,86.2,3.3,2.5,8
E00040483,89.8,6.1,2,2
E00040484,89.8,6.2,1.5,2.5
E00040485,88.3,6,2.3,3.4
E00040486,90.3,5.2,1.4,3.1
E00040487,89.2,3.5,3.5,3.8
E00040488,92.4,1.3,2.5,3.8
E00040489,90.3,7.4,1.2,1.2
E00040490,92.6,5.3,0.8,1.2
E00040491,86.7,8.9,1.2,3.2
E00040492,94.5,1.6,0.4,3.6
E00040493,88,4.2,3.6,4.2
E00040494,95.3,3.1,1.7,0
E00040495,96.2,2.1,0,1.7
E00040496,88.4,5.4,2.9,3.3
E00040497,92.6,5,1.8,0.7
E00040498,90,5.2,2.8,2
E00040499,90.3,4.5,2.4,2.8
E00040500,88.3,4.7,1.6,5.4
E00040501,90.9,6.2,0.7,2.2
E00040502,91.6,4.9,1.3,2.3
E00040503,91.6,4.6,0.8,2.9
E00040504,91.7,2.5,0.8,5
E00040505,83.8,8.5,1.5,6.2
E00040506,93.2,1.2,4.9,0.6
E00040507,93.4,4.3,1.9,0.5
E00040508,94,4.1,0.8,1.1
E00040509,87.4,9.1,0,3.5
E00040510,88,4,4,4
E00040511,88.7,6.3,1.3,3.8
E00040512,91.7,5.4,1.4,1.4
E00040513,89.1,7.1,1,2.7
E00040514,82.6,8.5,4.7,4.2
E00040515,89.7,7,0.9,2.4
E00040516,92.8,4.8,0.7,1.7
E00040517,90.8,3.8,1.7,3.8
E00040518,93.3,3.5,1.6,1.6
E00040519,87.6,6.9,2.8,2.8
