geography_code,in_full_time_education-001,in_full_time_education-002
E00039835,61,39
E00040307,15.6,84.4
E00040309,26.4,73.6
E00040310,15.2,84.8
E00040311,26.7,73.3
E00040313,21.4,78.6
E00040314,5.8,94.2
E00040462,21.8,78.2
E00040463,17.5,82.5
E00040464,27.5,72.5
E00040465,16.6,83.4
E00040466,18.6,81.4
E00040467,13.2,86.8
E00040468,20.1,79.9
E00040469,21.2,78.8
E00040470,18.1,81.9
E00040471,14.9,85.1
E00040472,13.9,86.1
E00040473,11.7,88.3
E00040474,11.3,88.7
E00040475,21.9,78.1
E00040476,13.9,86.1
E00040477,21.4,78.6
E00040478,27.4,72.6
E00040479,9.4,90.6
E00040480,13.5,86.5
E00040481,20.8,79.2
E00040482,18.9,81.1
E00040483,16.8,83.2
E00040484,19.7,80.3
E00040485,10.9,89.1
E00040486,16.8,83.2
E00040487,27.8,72.2
E00040488,23.4,76.6
E00040489,16.3,83.7
E00040490,14.3,85.7
E00040491,16.4,83.6
E00040492,13.7,86.3
E00040493,26.5,73.5
E00040494,15.2,84.8
E00040495,20.2,79.8
E00040496,16.7,83.3
E00040497,12.4,87.6
E00040498,14.5,85.5
E00040499,11.8,88.2
E00040500,19.1,80.9
E00040501,17.4,82.6
E00040502,15.8,84.2
E00040503,11.3,88.7
E00040504,0,100
E00040505,19.3,80.7
E00040506,2.4,97.6
E00040507,19,81
E00040508,16.9,83.1
E00040509,24,76
E00040510,15.4,84.6
E00040511,19.5,80.5
E00040512,16.9,83.1
E00040513,21.4,78.6
E00040514,7.6,92.4
E00040515,17.6,82.4
E00040516,16.8,83.2
E00040517,10.2,89.8
E00040518,17.2,82.8
E00040519,10.3,89.7
E00040520,14.1,85.9
E00040521,18.8,81.2
E00040522,22.2,77.8
E00040523,15.4,84.6
E00040524,19.6,80.4
E00040856,30.4,69.6
E00040857,37.6,62.4
E00040858,31.7,68.3
E00040859,37.1,62.9
E00040860,63.6,36.4
E00040861,47.3,52.7
E00040862,49.8,50.2
E00040863,48.7,51.3
E00040864,80.7,19.3
E00040865,82.2,17.8
E00040867,46.2,53.8
E00040879,32.6,67.4
E00040884,19.3,80.7
E00040885,28.8,71.2
E00040890,29.2,70.8
E00040892,37.6,62.4
E00040893,62.3,37.7
E00040895,70.5,29.5
E00040896,32.1,67.9
