geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00039835,41.1,27.1,30.8,0.9,0
E00040307,54.5,39.6,5.9,0,0
E00040309,30.5,37.9,31.6,0,0
E00040310,43.3,44.4,12.2,0,0
E00040311,43.4,41.8,14.8,0,0
E00040313,50.7,32.1,16.4,0.7,0
E00040314,7.4,21.5,66.9,3.3,0.8
E00040462,40,37.2,22.8,0,0
E00040463,51.9,32.1,16,0,0
E00040464,37.3,33.9,28,0,0.8
E00040465,59.1,29.5,9.8,1.5,0
E00040466,43.6,38.3,17.3,0.8,0
E00040467,37.4,22.4,39.3,0.9,0
E00040468,32.7,40,25.5,1.8,0
E00040469,45.6,36.9,17.5,0,0
E00040470,52.1,36.4,10.7,0,0.7
E00040471,51.8,33.6,13.1,1.5,0
E00040472,40.6,27.4,29.9,2,0
E00040473,32.7,37.9,28.1,1.3,0
E00040474,56.6,28.3,14.2,0.9,0
E00040475,54.2,34.8,9.7,1.3,0
E00040476,57.1,39.1,3.8,0,0
E00040477,55.8,36.5,7.1,0.6,0
E00040478,41.6,26.6,25.3,5.2,1.3
E00040479,29.9,18.4,48.3,3.4,0
E00040480,53.5,32.3,12.3,1.9,0
E00040481,34.5,38.2,27.3,0,0
E00040482,20.9,44.2,34.1,0.8,0
E00040483,61.2,23.3,13.2,2.3,0
E00040484,43.6,35.9,18.8,0.9,0.9
E00040485,51.1,27.1,21.8,0,0
E00040486,53.8,31.9,13.4,0.8,0
E00040487,29.9,24.8,43.6,1.7,0
E00040488,35.8,38.7,22.6,0.9,1.9
E00040489,48.4,34.1,15.1,2.4,0
E00040490,60.4,31.5,7.2,0,0.9
E00040491,39.8,44.1,15.3,0.8,0
E00040492,38.7,39.4,21.2,0.7,0
E00040493,30.6,44.8,22.4,2.2,0
E00040494,35,38.8,25,0.6,0.6
E00040495,48.6,37.6,12.8,0.9,0
E00040496,59.8,25,15.2,0,0
E00040497,32.9,38.1,27.7,1.3,0
E00040498,60.3,33.1,6.6,0,0
E00040499,28.5,46.4,22.5,2.6,0
E00040500,47.7,30.3,18.9,3,0
E00040501,64.7,25.2,8.4,1.7,0
E00040502,47,37.1,13.6,2.3,0
E00040503,27.3,20.3,52.3,0,0
E00040504,1,5.8,93.2,0,0
E00040505,47.7,34.9,14.8,2,0.7
E00040506,0,1.4,92.1,5.7,0.7
E00040507,63.3,25.5,5.1,6.1,0
E00040508,69.2,24.8,5.1,0,0.9
E00040509,52.4,38.1,9.5,0,0
E00040510,55.2,29.7,13.8,0.7,0.7
E00040511,59.6,23.1,15.4,1,1
E00040512,66.1,28,5.9,0,0
E00040513,50.8,36.1,13.1,0,0
E00040514,58.8,32.5,7.9,0.9,0
E00040515,57.9,24.8,15.2,2.1,0
E00040516,45.5,33.6,18.9,2.1,0
E00040517,36.6,32.3,31.1,0,0
E00040518,53.5,35.1,10.5,0.9,0
E00040519,41.3,28.1,29.9,0.6,0
E00040520,56.2,30.8,12.3,0.7,0
E00040521,25.2,35.9,38.2,0.8,0
E00040522,21.2,45.3,30.7,2.9,0
E00040523,57.1,33.3,9.5,0,0
E00040524,46.2,32.5,19.7,1.7,0
E00040856,29.7,32.6,35.5,2.2,0
E00040857,53.3,29.2,15.8,1.7,0
E00040858,50.5,31.5,16.2,1.8,0
E00040859,33.9,31.5,31.5,3.1,0
E00040860,30.2,38.8,30.2,0.8,0
E00040861,43.1,26.9,27.7,2.3,0
E00040862,28.2,33,35,3.9,0
E00040863,27.6,44.9,26.5,1,0
E00040864,32.4,25.7,38.1,3.8,0
E00040865,14.8,27.4,53.3,3.7,0.7
E00040867,36.1,41.4,21.8,0,0.8
E00040879,44.3,39.6,14.2,0.9,0.9
E00040884,53.9,32.4,13.7,0,0
E00040885,36.4,36.4,26.3,1,0
E00040890,45.5,32.5,22.1,0,0
E00040892,38.5,41.3,18.3,1,1
E00040893,18.5,34.7,44.4,2.4,0
E00040895,25.7,31.9,39.8,1.8,0.9
E00040896,18.7,54.5,26.9,0,0
E00040898,45.6,28.2,24.3,1.9,0
E00040899,34.5,50,14.9,0,0.7
E00040901,17.6,23.1,57.4,1.9,0
E00040902,35,36.9,27.2,1,0
E00040903,30.7,22.8,41.7,1.6,3.1
E00040905,30.5,45.3,22.7,1.6,0
E00040968,24.1,40.3,34,1.6,0
E00040971,16.9,37.1,35.4,9,1.7
E00040973,56.7,28.4,14.9,0,0
E00040974,42.1,43.6,12.1,2.1,0
E00040975,19,47.9,33.1,0,0
E00040977,39.7,37.4,21.4,1.5,0
E00040978,38.6,39.4,20.5,1.5,0
E00040980,32.5,28.1,37.7,0.9,0.9
E00040981,26.3,40.7,28.8,4.2,0
E00040982,15.7,38.9,38.9,5.6,0.9
E00040983,14.5,29.1,53,3.4,0
E00040984,16.7,21.2,47,15.2,0
E00040985,40.2,36.2,21.3,2.4,0
E00040986,33.8,40.4,22.1,3.7,0
E00040987,55,21.6,23.4,0,0
E00040988,15.9,42.8,34.1,5.8,1.4
E00040989,28.9,39.7,25.6,5.8,0
E00040990,56.7,25.8,17.5,0,0
E00040991,20.9,48.7,25.2,5.2,0
E00040992,57.9,30.3,11.8,0,0
E00040993,59.8,31.1,7.4,1.6,0
E00040995,48.6,40,11.4,0,0
E00040996,39.3,47.9,8.5,4.3,0
E00040997,23.5,51.2,24.1,1.2,0
E00040998,31.8,26.5,30.3,8.3,3
E00041001,28.6,31.4,31.4,5.7,2.9
E00041005,51.2,34.4,12,2.4,0
E00041007,56.9,30.2,12.9,0,0
E00041009,39.3,38.6,21.4,0.7,0
E00041010,43.7,35,19.4,1.9,0
E00041016,27.2,44.8,27.2,0.8,0
E00041017,12.2,51.1,35.6,1.1,0
E00041018,29.4,36.4,33.6,0.7,0
E00041019,40.2,34.2,25.5,0,0
E00041172,65.8,22.1,12.1,0,0
E00041173,57.6,31.4,11,0,0
E00041175,53.5,30.8,14.6,0.5,0.5
E00041176,31.3,52.6,15.2,0.9,0
E00041177,64,30.4,4.8,0.8,0
E00041179,59.1,27.3,12.3,1.3,0
E00041180,26.8,46.3,26.8,0,0
E00041181,62.3,32.7,4.9,0,0
E00041182,57.7,32.8,9.5,0,0
E00041184,37.1,46.6,12.9,3.4,0
E00041185,71.1,24,5,0,0
E00041186,42.2,25.8,31.3,0,0.8
E00041187,70.9,23.1,6,0,0
E00041188,19.8,50.9,24.5,3.8,0.9
E00041189,60.6,29.1,10.2,0,0
E00041190,60.7,31.6,7.7,0,0
E00041192,52.1,38,9.9,0,0
E00041193,52.8,34.4,11.2,1.6,0
E00041196,42,42.9,14.3,0,0.9
E00041197,67.1,21.3,11.6,0,0
E00041198,58.7,29.6,11.7,0,0
E00041200,64.6,27.7,7.7,0,0
E00041201,64,27.3,7.9,0.7,0
E00041202,53.3,24.4,20,2.2,0
E00041203,55.2,38.4,5.6,0.8,0
E00041204,57.9,31.7,8.7,1.6,0
E00041205,51.8,29.9,16.8,1.5,0
E00041206,64.8,30.3,4.9,0,0
E00041207,55.9,32.4,11.8,0,0
E00041208,22.8,51.5,24.3,1.5,0
E00041209,43,35.6,21.5,0,0
E00041210,38.2,48.1,12.2,1.5,0
E00041211,40.3,44.8,13.4,1.5,0
E00041212,17.3,42.3,38.7,1.8,0
E00041213,47.8,39.8,9.3,3.1,0
E00041214,50.9,36.2,12.3,0.6,0
E00041229,54.8,26.6,17.7,0.8,0
E00041298,8.4,42,45,3.1,1.5
E00041299,53.4,39,7.5,0,0
E00041300,56.9,32.1,10.9,0,0
E00041301,30.8,25.2,42.1,1.9,0
E00041302,63.8,24.8,10.6,0,0.7
E00041303,36.8,43.2,18.4,1.6,0
E00041304,44.6,33.9,20.7,0,0.8
E00041305,39.5,22.5,38,0,0
E00041306,66.1,25.2,8.7,0,0
E00041307,39.7,34.4,24.4,0.8,0.8
E00041308,42.4,40,17.6,0,0
E00041309,37.1,49.5,13.3,0,0
E00041310,36.7,36.7,21.9,4.7,0
E00041311,33.6,42.1,23.8,0,0.5
E00041312,35.9,45.8,17.6,0.7,0
E00041313,15.9,26.2,57.1,0.8,0
E00041314,51.9,31.1,16,0,0.9
E00041315,57.8,30.4,11.1,0.7,0
E00041316,24,34.9,37.2,3.1,0.8
E00041317,62.5,27,9.9,0.7,0
E00041318,13.7,56.8,28.1,1.4,0
E00041319,30.1,34.1,32.5,3.3,0
E00041320,21.6,59.6,18.3,0.5,0
E00041321,39.8,43.9,16.3,0,0
E00041322,31.6,29.6,36.7,2,0
E00041323,15.6,45.8,34.4,4.2,0
E00041324,46.7,27.1,24.3,1.9,0
E00041325,61.5,32.1,5.1,1.3,0
E00041326,41.5,41.5,17.1,0,0
E00041327,29.1,50.4,19.9,0.7,0
E00041328,30.5,59.9,9.6,0,0
E00041329,40.2,50.6,9.2,0,0
E00041330,54.2,32.1,12.2,1.5,0
E00041332,22,36.6,39.2,2.2,0
E00041333,32.3,43.3,20.5,3.9,0
E00041334,60.2,31.3,8.4,0,0
E00041335,50.4,38.2,10.6,0.8,0
E00041336,53.9,27.6,13.2,2.6,2.6
E00041337,53.6,33.9,10.7,0,1.8
E00041338,51.4,36.9,10.8,0.9,0
E00041339,62.1,30.3,6.9,0.7,0
E00041340,30.2,46.2,22.5,1.2,0
E00041341,40.4,49.5,9.1,1,0
E00041342,53.8,35.5,8.6,2.2,0
E00041343,37.1,27.8,33.8,1.3,0
E00041345,43.3,40.9,15,0.8,0
E00041346,33,49.5,16.5,1,0
E00041347,41.9,40.5,16.2,0.7,0.7
E00041348,31.6,35.1,33.3,0,0
E00041349,26.1,50.3,23,0.6,0
E00041352,42.4,35.8,21.2,0.6,0
E00041355,45.4,35.5,17.7,1.4,0
E00041356,50.4,32.5,17.1,0,0
E00041357,57.3,28.2,14.5,0,0
E00041358,55.7,34.8,9.6,0,0
E00041359,25.9,39.5,32.7,0.7,1.4
E00041360,55.5,35.5,9.1,0,0
E00041361,38.9,38.9,22.1,0,0
E00041362,6.4,49.5,33.9,10.1,0
E00172455,56.2,31.5,11,0.7,0.7
E00172456,25.4,33.6,35.8,4.5,0.7
E00172457,45.3,39.4,14.6,0.7,0
E00172518,24.8,53.1,22.1,0,0
E00172519,64.4,26.5,7.6,1.5,0
E00172520,60.5,36.1,3.4,0,0
E00172521,30.8,44.6,23.1,1.5,0
E00172522,66.4,25.2,5.9,2.5,0
E00172523,47.8,35.8,16.4,0,0
