geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00039835,94.2,4.9,0.9
E00040307,99.5,0.5,0
E00040309,94.3,4.2,1.4
E00040310,97.2,2.8,0
E00040311,94.2,5.8,0
E00040313,92,6.4,1.6
E00040314,97.1,1.7,1.2
E00040462,99.1,0.9,0
E00040463,94.4,3.7,1.9
E00040464,98.3,1.7,0
E00040465,97.3,2.7,0
E00040466,99.4,0.6,0
E00040467,99.5,0,0.5
E00040468,95.8,3.3,0.8
E00040469,97.4,2.6,0
E00040470,92.9,5,2.2
E00040471,97.5,2.5,0
E00040472,99.7,0.3,0
E00040473,93.5,5,1.4
E00040474,97.4,2.6,0
E00040475,94.8,4.4,0.8
E00040476,98.9,0.7,0.4
E00040477,97.2,1.3,1.5
E00040478,97.8,1.9,0.3
E00040479,93.2,6.3,0.4
E00040480,97.9,2.1,0
E00040481,97.2,2,0.8
E00040482,98.9,0,1.1
E00040483,97.6,2,0.4
E00040484,98.2,1.8,0
E00040485,96.3,3.3,0.4
E00040486,99,1,0
E00040487,97.4,2.2,0.4
E00040488,98.8,0.8,0.4
E00040489,99.3,0.7,0
E00040490,99.2,0.8,0
E00040491,99.6,0.4,0
E00040492,93.2,6.5,0.4
E00040493,98.2,1.2,0.6
E00040494,95.1,4.9,0
E00040495,93,5.8,1.2
E00040496,100,0,0
E00040497,95.5,4.1,0.3
E00040498,98.8,1.2,0
E00040499,97.3,2.7,0
E00040500,98.5,1.5,0
E00040501,100,0,0
E00040502,100,0,0
E00040503,100,0,0
E00040504,99.2,0.8,0
E00040505,98.3,1.1,0.6
E00040506,80.7,13.9,5.4
E00040507,95.8,2.8,1.4
E00040508,97.5,2.2,0.4
E00040509,98.6,0.7,0.7
E00040510,98.5,0.9,0.6
E00040511,98.4,1.6,0
E00040512,100,0,0
E00040513,98,2,0
E00040514,98.7,0.4,0.8
E00040515,98.2,1.5,0.3
E00040516,92.9,4.7,2.4
E00040517,99.3,0.7,0
E00040518,97.3,2.7,0
E00040519,99.7,0.3,0
E00040520,99.4,0.6,0
E00040521,99.6,0.4,0
E00040522,95.4,4.3,0.4
E00040523,97.4,2.1,0.4
E00040524,97.2,2.8,0
E00040856,94.1,5.9,0
E00040857,92.9,5.8,1.3
E00040858,94.2,5.1,0.7
E00040859,92.5,5.1,2.4
E00040860,93.2,4.8,2
E00040861,96.4,3.6,0
E00040862,92.7,5.7,1.5
E00040863,92.7,7.3,0
E00040864,97.8,2.2,0
E00040865,92.4,7.6,0
E00040867,91.9,7.2,0.9
E00040879,95.1,4.6,0.4
E00040884,98.1,1.9,0
E00040885,93.6,4.4,2
E00040890,97.1,2.9,0
E00040892,94.4,5.2,0.4
E00040893,93.8,3.8,2.4
E00040895,96,3.8,0.3
E00040896,91.5,7.8,0.7
E00040898,99.3,0.7,0
E00040899,91.8,5.7,2.5
E00040901,91.3,8.1,0.6
E00040902,94,4.8,1.1
E00040903,96.6,2.9,0.4
E00040905,94.5,5.5,0
E00040968,92.9,5.3,1.8
E00040971,71.6,20.4,8
E00040973,97.7,2,0.3
E00040974,96.1,2.9,1.1
E00040975,95.6,4,0.4
