geography_code,disability_3a-001,disability_3a-002
E00134233,21.3,78.7
E00134234,17.9,82.1
E00134235,18.5,81.5
E00134236,14,86
E00134314,16.3,83.7
E00134315,18.1,81.9
E00134316,18.2,81.8
E00134317,26.2,73.8
E00134318,19.8,80.2
E00134319,18.6,81.4
E00134336,12.2,87.8
E00134337,10.7,89.3
E00134338,15.5,84.5
E00134339,21.7,78.3
E00134341,17.3,82.7
E00134343,23.8,76.2
E00134344,16.8,83.2
E00134345,19,81
E00134346,13.7,86.3
E00134347,15.5,84.5
E00134348,11.7,88.3
E00134349,40.7,59.3
E00134351,13.6,86.4
E00134492,20.9,79.1
E00134493,16.4,83.6
E00134494,16.4,83.6
E00134495,18.4,81.6
E00134497,21.5,78.5
E00134498,17.4,82.6
E00134499,20.8,79.2
E00134500,17.4,82.6
E00134501,18.9,81.1
E00134502,27.8,72.2
E00134503,18.6,81.4
E00134504,17.6,82.4
E00134505,18.1,81.9
E00134506,20.4,79.6
E00134507,28.6,71.4
E00134508,19.1,80.9
E00134509,26.2,73.8
E00134510,17.1,82.9
E00134511,25.8,74.2
E00134512,13.7,86.3
E00134513,29,71
E00134514,14.8,85.2
E00134515,23.6,76.4
E00134516,18,82
E00134517,13.6,86.4
E00134518,10.7,89.3
E00134519,11.3,88.7
E00134520,24.6,75.4
E00134521,14.2,85.8
E00134522,13.1,86.9
E00134523,14.7,85.3
E00134524,14.2,85.8
E00134525,10.3,89.7
E00134526,16,84
E00134527,18.6,81.4
E00134528,12,88
E00134529,13,87
E00134530,13.3,86.7
E00134531,12.7,87.3
E00134533,12.1,87.9
E00134534,16.9,83.1
E00134535,22,78
E00134536,10.2,89.8
E00134537,12.2,87.8
E00134538,17.3,82.7
E00134540,17,83
E00134541,22.1,77.9
E00134542,21,79
E00134543,14.2,85.8
E00134544,17.3,82.7
E00134545,20.6,79.4
E00134546,20.7,79.3
E00134547,18.8,81.2
E00134548,17.3,82.7
E00134549,23.1,76.9
E00134550,21.3,78.7
E00134551,24,76
E00134552,21.2,78.8
E00134553,22.6,77.4
E00134554,17.6,82.4
E00134555,18,82
E00134556,16.6,83.4
E00134557,29.6,70.4
E00134558,22.9,77.1
E00134559,24.8,75.2
E00134560,17.2,82.8
E00134561,18.1,81.9
E00134562,24.5,75.5
E00134563,26.2,73.8
E00134622,17.2,82.8
E00134623,15.7,84.3
E00134624,17.8,82.2
E00134632,20.4,79.6
E00134633,15.3,84.7
E00134634,16.6,83.4
E00134635,17.2,82.8
E00134636,16,84
E00134637,14.4,85.6
E00134638,16.1,83.9
E00136690,16.2,83.8
E00153093,12.8,87.2
E00153094,15.6,84.4
E00153095,15.8,84.2
E00153096,16.1,83.9
E00153097,13.3,86.7
E00153098,27.8,72.2
E00153099,18.6,81.4
E00153100,19.8,80.2
E00153171,16.6,83.4
E00153172,16.5,83.5
E00153173,12.9,87.1
E00153174,16,84
E00153247,24.7,75.3
E00153248,16.6,83.4
E00153249,15,85
E00153250,12.1,87.9
E00153252,18.8,81.2
E00153253,18.4,81.6
E00153254,11.6,88.4
E00153256,15.5,84.5
E00153257,11.1,88.9
E00153258,19.4,80.6
E00153259,21.2,78.8
E00153260,16.4,83.6
E00153398,15.9,84.1
E00153399,16.9,83.1
E00153400,8.2,91.8
E00153401,13.7,86.3
E00153402,17,83
E00153403,18,82
E00153404,16.5,83.5
E00153405,22.5,77.5
E00153406,20.5,79.5
E00153407,22.7,77.3
E00153408,18.7,81.3
E00153409,16.2,83.8
E00153410,18.5,81.5
E00153411,13.5,86.5
E00153412,18.1,81.9
E00153414,19.5,80.5
E00153416,15.1,84.9
E00153417,16.3,83.7
E00153462,25.9,74.1
E00153463,20.5,79.5
E00153464,30.1,69.9
E00153466,15.7,84.3
E00153467,20.4,79.6
E00153470,23.1,76.9
E00153471,14.6,85.4
E00153472,13,87
E00153561,11.5,88.5
E00153562,9.1,90.9
E00153563,15.6,84.4
E00153564,13.3,86.7
E00153565,14.7,85.3
E00153566,36.3,63.7
E00153567,23.8,76.2
E00153616,12.1,87.9
E00153618,21.8,78.2
E00153619,16.2,83.8
E00153620,12.3,87.7
E00153621,24.7,75.3
E00153622,12.7,87.3
E00153623,5,95
E00153624,13.7,86.3
E00153628,14.1,85.9
E00153685,14.8,85.2
E00153686,17.6,82.4
E00153687,20,80
E00153688,29.3,70.7
E00153689,10.9,89.1
E00153690,19.2,80.8
E00153691,23.2,76.8
E00153692,15,85
E00153693,38.5,61.5
E00169875,11.6,88.4
E00169878,9.3,90.7
E00169879,7.9,92.1
E00169880,10,90
E00169881,9.5,90.5
E00169882,5.1,94.9
E00169885,11.5,88.5
E00169886,14.2,85.8
E00169904,18,82
E00169937,4.7,95.3
E00169955,4.5,95.5
E00183320,16.1,83.9
E00183323,14.9,85.1
E00183365,21.3,78.7
E00183413,8.2,91.8
E00187960,7.5,92.5
E00187993,10.4,89.6
E00188004,21,79
