geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00134233,23.4,38.3,6.6,27.3,4.3
E00134234,17.3,39.6,6.9,33.4,2.7
E00134235,12.6,45,5.2,34.2,3
E00134236,13.4,44.1,4,35.1,3.5
E00134314,17.5,45.1,4.9,29.6,2.9
E00134315,19.2,48.1,5.3,25.9,1.5
E00134316,16.4,46.5,5.6,28.6,3
E00134317,30,38.1,6.2,22.9,2.9
E00134318,12.9,43.5,8.5,33,2
E00134319,16.2,40.8,5.6,34.5,2.8
E00134336,18.2,46.3,6.5,23.8,5.1
E00134337,15.3,38.9,5.9,36,3.9
E00134338,18.4,45.8,5.8,27.1,2.9
E00134339,24.6,33.6,5.2,32.7,3.8
E00134341,20.1,40.5,8.5,25.1,5.8
E00134343,26.1,41.1,5.8,23.3,3.7
E00134344,15.7,45.2,6.7,31.4,1
E00134345,19.9,47.9,6.1,24.5,1.5
E00134346,11.4,49,9.4,25,5.2
E00134347,18.9,45.7,8.9,24.1,2.4
E00134348,18.5,41.2,10.1,28,2.2
E00134349,45.2,31.2,5.9,17.2,0.5
E00134351,16,47.7,5.9,27.3,3.1
E00134492,29.3,39.9,5.3,21.3,4.2
E00134493,23.7,46.9,10,14.5,5
E00134494,34.7,40.2,6,14.7,4.4
E00134495,35.1,45.3,8.2,9.8,1.6
E00134497,31.3,42,6.6,14,6.2
E00134498,36.5,38.3,8.6,13.1,3.6
E00134499,34.2,43,6.1,13.7,3
E00134500,28.5,52.5,3.4,12.5,3.1
E00134501,33.1,39.9,6.4,14.9,5.7
E00134502,31.1,39.7,8.7,16,4.6
E00134503,22.2,38.7,8.3,24.3,6.5
E00134504,30.1,44.3,4.2,12.5,9
E00134505,37.6,40.3,5,12.4,4.7
E00134506,22,45.2,7.6,22.4,2.8
E00134507,30.1,40.9,8.5,15.9,4.5
E00134508,23.8,50,6,17.3,2.8
E00134509,31.7,35.6,5,21.1,6.6
E00134510,29.3,36.6,6.1,24.8,3.3
E00134511,27.4,31.6,10.7,19.1,11.2
E00134512,25.8,40.3,6.8,20.3,6.8
E00134513,40.8,35,3.4,16.6,4.3
E00134514,25.8,42.1,6.6,20.7,4.8
E00134515,31.3,42.5,6.5,16.4,3.3
E00134516,36.2,34.2,7,17.1,5.4
E00134517,18.4,44.9,9.8,23.3,3.7
E00134518,19.5,51.6,5.4,20.4,3.2
E00134519,23.4,41.7,10.3,18.7,6
E00134520,34.9,36.7,17.5,9,1.8
E00134521,23.7,41.4,9,22.5,3.3
E00134522,15.2,47.3,6.8,27,3.8
E00134523,26,44.5,8.4,15.9,5.3
E00134524,18.7,54.2,6.8,17.9,2.4
E00134525,21.3,47.8,6.6,21.7,2.6
E00134526,14.4,53.2,9.5,19.8,3
E00134527,25.4,42.8,8.5,18.2,5.1
E00134528,19.5,47.4,13.1,15.5,4.4
E00134529,27,44.1,5.4,18,5.4
E00134530,20.3,51.5,5.6,19.5,3
E00134531,20.7,47.7,6.3,23.9,1.4
E00134533,22.9,46.3,7.5,18.7,4.7
E00134534,25.4,41.8,10.7,18.6,3.6
E00134535,29.3,44,9,14.7,3
E00134536,22.9,39.1,11.3,23.3,3.4
E00134537,23.5,45.4,6.3,18.5,6.3
E00134538,26.5,45.4,5.9,17.3,4.9
E00134540,20.2,47.1,7.9,22.7,2.1
E00134541,28.4,49.3,3.3,15.2,3.8
E00134542,29.2,38.1,7.3,20.8,4.6
E00134543,25.9,42.8,7,21.8,2.5
E00134544,33.2,46.2,6.7,10.6,3.4
E00134545,30,44.3,10.1,11.1,4.5
E00134546,26.2,40.8,7.1,20.6,5.2
E00134547,27.2,43.5,6.5,15.9,6.9
E00134548,26.5,47.5,5.8,16.7,3.5
E00134549,26.3,44.3,7.7,17,4.6
E00134550,31.4,41.2,5.8,18.1,3.6
E00134551,25.5,40.6,7.6,21.2,5
E00134552,30,44.7,6,15.7,3.7
E00134553,31.3,47.4,6.6,11.8,2.9
E00134554,37.8,36.9,7.8,12.9,4.6
E00134555,28.4,50.6,4.1,12,5
E00134556,9.8,50.2,6.3,32.2,1.6
E00134557,30.3,45.7,5.9,13.1,5
E00134558,35.2,38.3,8,14.3,4.2
E00134559,36.2,38.6,3.3,17.9,4.1
E00134560,11.9,42.1,6,35.4,4.6
E00134561,33.8,42.6,5.5,13.9,4.2
E00134562,31.8,48.7,5.7,12.6,1.1
E00134563,37,41.9,3.9,13,4.2
E00134622,20.3,45.1,5.4,26.3,2.9
E00134623,18.1,49.4,6,21.5,4.9
E00134624,17.6,37.3,6.7,32.5,5.9
E00134632,23.5,41.3,4.3,28.7,2.2
E00134633,8.4,42.3,6.3,40.2,2.9
E00134634,17.4,44.8,3.2,32.1,2.5
E00134635,15.3,41.7,4.6,35.2,3.2
E00134636,18.3,45.9,8.3,25.9,1.7
E00134637,16.6,41.9,6.2,32.9,2.4
E00134638,17.7,39.9,4.4,33.8,4.2
E00136690,16.3,36.5,8,36.5,2.8
E00153093,18.2,43.7,5.9,31.1,1.1
E00153094,21.9,43.8,6.9,24,3.3
E00153095,19.3,38.4,6.1,33.3,2.9
E00153096,22.1,37.6,8.3,29.3,2.8
E00153097,8.3,43.2,1.8,46.2,0.6
E00153098,20.2,35.3,7.3,33.5,3.7
E00153099,20.2,36,4.5,34.8,4.5
E00153100,18.6,43.2,5,30.1,3.1
