geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00134233,25.6,33.9,24.8,15.7
E00134234,16.4,21.8,39.5,22.3
E00134235,14.7,34.5,38.8,12.1
E00134236,17.2,30.3,37.7,14.8
E00134314,24.5,27.3,30,18.2
E00134315,30,32.4,20.6,17.1
E00134316,23.4,24,35.7,16.9
E00134317,17.8,41.6,19.8,20.8
E00134318,13.7,37.5,29.8,19
E00134319,17.3,28.9,39.4,14.5
E00134336,36.8,29.7,17.4,16.1
E00134337,20.2,36.8,26.3,16.7
E00134338,21.1,37.9,24.7,16.3
E00134339,11.9,35.6,44.6,7.9
E00134341,11.8,34.5,42,11.8
E00134343,20.1,39,23.3,17.6
E00134344,11.9,32.5,35.6,20
E00134345,17,39.4,22.4,21.2
E00134346,21.3,34.5,31.6,12.6
E00134347,17.5,38.3,27.3,16.9
E00134348,15,38.3,29.1,17.5
E00134349,24.7,39,16.9,19.5
E00134351,14.3,30.8,30.2,24.7
E00134492,41.1,36.2,12.3,10.4
E00134493,38.1,36.4,10.8,14.8
E00134494,53.2,29.1,1.4,16.3
E00134495,53.8,27.5,6.4,12.3
E00134497,58.7,26.1,4.3,10.9
E00134498,59.7,26.4,5.6,8.3
E00134499,47.6,36.1,6.1,10.2
E00134500,54.4,31.8,5.6,8.2
E00134501,44.8,32.8,9.3,13.1
E00134502,44.2,32.7,10.6,12.5
E00134503,52.4,27.4,12.2,7.9
E00134504,43.2,36.6,6.6,13.7
E00134505,48.1,36.3,5.6,10
E00134506,30.8,36.2,17.7,15.4
E00134507,35,35,10,20
E00134508,45.3,30.2,13.8,10.7
E00134509,39,35.7,12.6,12.6
E00134510,49.1,26.7,9.3,14.9
E00134511,38.5,34.1,12.1,15.4
E00134512,38.1,33.3,12.9,15.7
E00134513,42.1,33.1,14,10.7
E00134514,42.9,33.5,11.5,12.1
E00134515,41,30.3,14.8,13.9
E00134516,38.4,31.2,18.4,12
E00134517,34.2,37.4,18.2,10.2
E00134518,32.4,34.5,19.3,13.8
E00134519,28,36.3,17.3,18.5
E00134520,36.5,37.6,5.9,20
E00134521,40.9,30,17.3,11.8
E00134522,35.7,36.9,13.7,13.7
E00134523,38,28.2,15.5,18.3
E00134524,46.3,27.1,13,13.6
E00134525,32.6,35.8,22.6,8.9
E00134526,32.8,33.3,20,13.9
E00134527,33.9,32.2,18.2,15.7
E00134528,44.1,30.1,12.4,13.4
E00134529,40.6,30.8,13.3,15.4
E00134530,37.7,34.6,14.5,13.2
E00134531,37.9,38.6,11.1,12.4
E00134533,32.5,36.2,17.8,13.5
E00134534,38.2,29.3,17.8,14.6
E00134535,47,25.6,14.9,12.5
E00134536,37.1,34.6,15.1,13.2
E00134537,35.9,36.5,16.5,11.2
E00134538,34.8,39.2,10.8,15.2
E00134540,37.2,25.6,26.3,10.9
E00134541,39,35.6,11,14.4
E00134542,44.1,30.9,13.2,11.8
E00134543,43.3,27.4,18.5,10.8
E00134544,51.5,28.5,9.2,10.8
E00134545,50.6,30.5,4.3,14.6
E00134546,42.7,28.1,12.3,17
E00134547,44.6,29.9,10.2,15.3
E00134548,48.8,29.2,8.9,13.1
E00134549,47.3,30,9.1,13.6
E00134550,43.4,39.4,4.6,12.6
E00134551,47.1,33.3,9.8,9.8
E00134552,42.1,28.1,11.6,18.2
E00134553,42.1,31.4,14.3,12.1
E00134554,52.3,29.8,4.6,13.2
E00134555,43.4,36.6,6.3,13.7
E00134556,21.6,32.4,33.1,12.8
E00134557,38.2,38.2,9.1,14.5
E00134558,46.7,26.6,8.3,18.3
E00134559,39.3,31.9,14.1,14.8
E00134560,25.9,33.1,28.9,12
E00134561,45.3,31.7,4.3,18.7
E00134562,42,28,13.4,16.6
E00134563,47,31.1,8.6,13.2
E00134622,14,29.4,33.6,22.9
E00134623,32.3,34.8,21.3,11.6
E00134624,18.3,40,27.8,13.9
E00134632,7.3,40.4,37.6,14.7
E00134633,20,31.1,33.3,15.6
E00134634,14.6,40.1,28.3,17
E00134635,17.1,31.7,32.5,18.7
E00134636,16.9,33.1,27.1,22.9
E00134637,13,30.8,37.7,18.5
E00134638,15,27.7,37.1,20.2
E00136690,15.3,27.4,38.2,19.1
E00153093,13.1,40.8,29.1,17
E00153094,16.5,31.1,31.7,20.7
E00153095,11.1,37,39.8,12
E00153096,17.3,24,35.3,23.3
E00153097,4.9,27.2,44.7,23.3
E00153098,15.4,36.8,30.8,17.1
E00153099,16.7,25.6,43.3,14.4
E00153100,20.7,35.2,23.3,20.7
E00153171,11.4,37.1,41.4,10
E00153172,20.3,29.4,33.3,16.9
E00153173,15.7,23,44.6,16.7
E00153174,23.9,35.2,21.4,19.5
E00153247,20.1,34,26.4,19.4
E00153248,11.4,27.7,34.3,26.5
E00153249,21.3,25.3,34.7,18.7
E00153250,8.6,28.6,40,22.9
E00153252,18,31.4,34.5,16
E00153253,17.5,35,28,19.5
E00153254,25.2,24.5,27.1,23.2
E00153256,11.1,39.4,33.7,15.9
E00153257,10.5,40.5,30.1,19
E00153258,16.4,34.2,21.7,27.6
E00153259,19.6,24.1,41.1,15.2
E00153260,13.1,36.3,29.5,21.1
E00153398,9.7,36.9,28.2,25.2
E00153399,7.1,44.4,32.6,15.9
E00153400,6.9,37.9,39.7,15.5
E00153401,10.9,40.1,38.7,10.2
E00153402,20,53.2,16.3,10.5
E00153403,16.8,29.5,33.6,20.1
E00153404,14.8,31.1,26.2,27.9
E00153405,9.8,32.9,42.7,14.6
E00153406,13.4,40.7,30.2,15.7
E00153407,12,46.7,24,17.3
E00153408,11.4,48.2,15.7,24.7
E00153409,11.7,43.3,29.4,15.6
E00153410,12.9,44.8,19,23.3
E00153411,12.7,32.7,37.3,17.3
E00153412,12.8,42.2,25.7,19.3
E00153414,2.2,47.8,23.9,26.1
E00153416,7.6,41.2,39.5,11.8
E00153417,4.2,25.4,46.6,23.7
E00153462,50.4,17.6,15.2,16.8
E00153463,24.8,29.7,29.7,15.8
E00153464,26.2,22.3,33,18.4
E00153466,29.5,25,40.2,5.3
E00153467,25.2,26.7,32.1,16
E00153470,27.2,16.3,39.1,17.4
E00153471,30.8,26.2,26.2,16.9
E00153472,25.2,20.5,44.4,9.9
E00153561,18.4,32.1,32.6,16.8
E00153562,16.7,38.9,29.6,14.8
E00153563,23.7,31.4,19.5,25.4
E00153564,14.7,30.1,40.4,14.7
E00153565,10.3,44,37.9,7.8
E00153566,23.1,36.1,25,15.7
E00153567,26.2,31.1,27.9,14.8
E00153616,31.7,23.3,26.7,18.3
E00153618,32.5,27.2,24.6,15.8
E00153619,33.3,20.1,27.8,18.8
E00153620,19.3,24.7,35.3,20.7
E00153621,28.6,24.2,31.9,15.4
E00153622,49.2,27.7,18.5,4.6
E00153623,51.3,26.4,18.1,4.1
E00153624,28.2,31.5,23.2,17.1
E00153628,32.1,20.4,32.1,15.4
E00153685,24.7,44.6,22.1,8.6
E00153686,13.2,32.6,31.3,22.9
E00153687,17.6,51.4,14.2,16.9
E00153688,23.9,40.3,19.4,16.4
E00153689,26,40.8,19.5,13.6
E00153690,12.9,37.9,26.5,22.7
E00153691,14.5,39.5,30.3,15.8
E00153692,17.9,42.5,19.4,20.1
E00153693,19,52.4,16.7,11.9
E00169875,34.3,35,16.4,14.3
E00169878,35.8,34.6,17.9,11.7
E00169879,32.7,42.9,16.5,7.9
E00169880,29.3,36.2,17.2,17.2
E00169881,30.2,33.7,22.7,13.4
E00169882,33.3,44.8,12,9.9
E00169885,31.4,37.1,17.9,13.5
E00169886,45,34.4,6.9,13.8
E00169904,11.5,30.6,38.8,19.1
E00169937,33.1,36.4,25.4,5.1
E00169955,4.7,33.7,45.3,16.3
E00183320,11.5,33.8,36.8,17.9
E00183323,31.1,27.4,28.1,13.3
E00183365,16.3,27.4,36.3,20
E00183413,15.6,29.1,36.2,19.1
E00187960,26,39.1,20.1,14.8
E00187993,32.5,47,9.5,11
E00188004,26.3,24.6,38.6,10.5
