geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00134233,97.3,2.7
E00134234,94.4,5.6
E00134235,98.5,1.5
E00134236,97,3
E00134314,95.7,4.3
E00134315,96.3,3.8
E00134316,97.8,2.2
E00134317,94,6
E00134318,94.5,5.5
E00134319,91.3,8.7
E00134336,87.7,12.3
E00134337,84.2,15.8
E00134338,93.3,6.7
E00134339,91.7,8.3
E00134341,95.6,4.4
E00134343,95.1,4.9
E00134344,95.5,4.5
E00134345,93.9,6.1
E00134346,92.9,7.1
E00134347,96.5,3.5
E00134348,92.1,7.9
E00134349,96,4
E00134351,97.4,2.6
E00134492,67.9,32.1
E00134493,68.3,31.7
E00134494,70.1,29.9
E00134495,65.6,34.4
E00134497,72.7,27.3
E00134498,66.1,33.9
E00134499,72.8,27.2
E00134500,70.4,29.6
E00134501,69,31
E00134502,80.2,19.8
E00134503,59.1,40.9
E00134504,71.1,28.9
E00134505,67.8,32.2
E00134506,85.2,14.8
E00134507,81.6,18.4
E00134508,74.7,25.3
E00134509,74.4,25.6
E00134510,60.6,39.4
E00134511,89.9,10.1
E00134512,63,37
E00134513,62.5,37.5
E00134514,56.3,43.7
E00134515,87.1,12.9
E00134516,80.1,19.9
E00134517,67.7,32.3
E00134518,84.5,15.5
E00134519,84.1,15.9
E00134520,80,20
E00134521,68.1,31.9
E00134522,77.6,22.4
E00134523,79.2,20.8
E00134524,76,24
E00134525,80.2,19.8
E00134526,85.6,14.4
E00134527,92,8
E00134528,73.5,26.5
E00134529,72.9,27.1
E00134530,77.1,22.9
E00134531,83.1,16.9
E00134533,79.3,20.7
E00134534,84.6,15.4
E00134535,80.1,19.9
E00134536,85.3,14.7
E00134537,68.7,31.3
E00134538,73,27
E00134540,81.2,18.8
E00134541,87.6,12.4
E00134542,66.7,33.3
E00134543,79.8,20.2
E00134544,77,23
E00134545,76.9,23.1
E00134546,73.2,26.8
E00134547,73.5,26.5
E00134548,81.2,18.8
E00134549,66,34
E00134550,67.7,32.3
E00134551,74,26
E00134552,73.7,26.3
E00134553,84.4,15.6
E00134554,63.3,36.7
E00134555,70.5,29.5
E00134556,84,16
E00134557,81.2,18.8
E00134558,73.1,26.9
E00134559,68.1,31.9
E00134560,91.8,8.2
E00134561,74.1,25.9
E00134562,71,29
E00134563,79.8,20.2
E00134622,94.2,5.8
E00134623,87.4,12.6
E00134624,93.3,6.7
E00134632,94.1,5.9
E00134633,96.2,3.8
E00134634,96.7,3.3
E00134635,93.3,6.7
E00134636,96,4
E00134637,96,4
E00134638,96,4
E00136690,95.2,4.8
E00153093,96.6,3.4
E00153094,97.9,2.1
E00153095,94.9,5.1
E00153096,94.8,5.2
E00153097,94.9,5.1
E00153098,94,6
E00153099,96.4,3.6
E00153100,98.9,1.1
E00153171,94.5,5.5
E00153172,94.7,5.3
E00153173,95.2,4.8
E00153174,96.4,3.6
E00153247,95.7,4.3
E00153248,93.4,6.6
E00153249,94.2,5.8
E00153250,94.1,5.9
E00153252,94,6
E00153253,94.8,5.2
E00153254,93.5,6.5
E00153256,94.6,5.4
E00153257,97.3,2.7
E00153258,97.1,2.9
E00153259,96.7,3.3
E00153260,94.8,5.2
E00153398,97.3,2.7
E00153399,95.5,4.5
E00153400,93.6,6.4
E00153401,92.2,7.8
E00153402,92.8,7.2
E00153403,94.2,5.8
E00153404,92.8,7.2
E00153405,93,7
E00153406,93.5,6.5
E00153407,93.9,6.1
E00153408,92.5,7.5
E00153409,96.3,3.7
E00153410,97.6,2.4
E00153411,96.2,3.8
E00153412,96.4,3.6
E00153414,95.1,4.9
E00153416,92.5,7.5
E00153417,93.9,6.1
E00153462,94.8,5.2
E00153463,92.8,7.2
E00153464,94,6
E00153466,91.5,8.5
E00153467,91,9
E00153470,93.8,6.2
E00153471,91.3,8.8
E00153472,92.6,7.4
E00153561,94,6
E00153562,95,5
E00153563,96.1,3.9
E00153564,94.4,5.6
E00153565,93.2,6.8
E00153566,92.9,7.1
E00153567,94.6,5.4
E00153616,92.6,7.4
E00153618,97.7,2.3
E00153619,96.4,3.6
E00153620,96,4
E00153621,90.8,9.2
E00153622,91.7,8.3
E00153623,82.5,17.5
E00153624,94,6
E00153628,86.7,13.3
E00153685,94.1,5.9
E00153686,97.6,2.4
E00153687,96.9,3.1
E00153688,94.1,5.9
E00153689,96,4
E00153690,93,7
E00153691,95.2,4.8
E00153692,94,6
E00153693,96.1,3.9
E00169875,79.9,20.1
E00169878,80.9,19.1
E00169879,75.9,24.1
E00169880,66.5,33.5
E00169881,64.8,35.2
E00169882,63.1,36.9
E00169885,72.6,27.4
E00169886,72.8,27.2
E00169904,94.6,5.4
E00169937,89.7,10.3
E00169955,91,9
E00183320,95.7,4.3
E00183323,89.3,10.7
E00183365,96.6,3.4
E00183413,93.6,6.4
E00187960,71.7,28.3
E00187993,48.9,51.1
E00188004,83.1,16.9
