geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00134233,4,28.9,67.1
E00134234,6.1,21.3,72.6
E00134235,7.1,26.5,66.4
E00134236,2.8,28.3,68.9
E00134314,4.5,34.2,61.3
E00134315,4.7,20.5,74.8
E00134316,7.3,17.9,74.8
E00134317,6.5,29.9,63.6
E00134318,4,24.2,71.8
E00134319,5.4,21.7,72.9
E00134336,3.7,29.4,67
E00134337,5.7,8,86.4
E00134338,3.2,22.2,74.7
E00134339,7,28.9,64
E00134341,4.5,19.5,75.9
E00134343,0.6,24.9,74.6
E00134344,4.4,28.5,67.1
E00134345,0,33.8,66.2
E00134346,10.1,27.4,62.5
E00134347,6.6,21.9,71.5
E00134348,4.5,17.9,77.7
E00134349,0,43.1,56.9
E00134351,10.1,16.8,73.1
E00134492,4.4,45.9,49.7
E00134493,7.8,30.2,62
E00134494,6.8,20.5,72.6
E00134495,12.7,27.8,59.5
E00134497,12.7,20.9,66.4
E00134498,14,21.5,64.5
E00134499,11.1,19.8,69
E00134500,10.8,26.6,62.6
E00134501,12.8,15,72.2
E00134502,7.5,35.8,56.7
E00134503,8.5,44,47.5
E00134504,14.8,14.8,70.3
E00134505,12.6,29.4,58
E00134506,6.9,32.8,60.3
E00134507,2.7,51.4,45.9
E00134508,7.5,32.3,60.2
E00134509,3.9,42.2,53.9
E00134510,12.5,29.7,57.8
E00134511,3.9,36.9,59.2
E00134512,8.2,36.1,55.7
E00134513,9.2,36.2,54.6
E00134514,4.2,44.6,51.2
E00134515,4.9,41,54.1
E00134516,6.6,27.9,65.4
E00134517,5.9,36,58.1
E00134518,9,27.9,63.1
E00134519,3.1,20.5,76.4
E00134520,11.6,49.5,38.9
E00134521,9.8,36.1,54.1
E00134522,5.4,33.1,61.5
E00134523,3.9,34.6,61.4
E00134524,4.7,21.7,73.6
E00134525,6.8,21.1,72.2
E00134526,6,20.9,73.1
E00134527,3.3,25.4,71.3
E00134528,9.1,17.4,73.6
E00134529,7.3,25.7,67
E00134530,6.5,14,79.4
E00134531,3.5,32.5,64
E00134533,4.5,23.2,72.3
E00134534,6.5,21,72.5
E00134535,10.5,24.8,64.7
E00134536,8.4,18.3,73.3
E00134537,5.2,40.3,54.5
E00134538,15.8,24.3,59.9
E00134540,4.5,29.9,65.7
E00134541,3.4,27.4,69.2
E00134542,8.3,52.2,39.5
E00134543,8.1,24.2,67.7
E00134544,9.8,19.6,70.6
E00134545,15.5,17.8,66.7
E00134546,12.2,15.4,72.4
E00134547,13.9,19.1,67
E00134548,7.9,16.7,75.4
E00134549,9,45.9,45
E00134550,15.6,24.2,60.2
E00134551,12.6,20,67.4
E00134552,4.1,33.6,62.3
E00134553,5.9,32,62.1
E00134554,12.4,31,56.6
E00134555,7.4,23.3,69.3
E00134556,4,11.9,84.1
E00134557,8.2,33.6,58.2
E00134558,8.6,17.8,73.7
E00134559,12.9,33.3,53.8
E00134560,1.5,14.5,84
E00134561,10.6,12.5,76.9
E00134562,13.2,25.4,61.4
E00134563,11.1,41.7,47.2
E00134622,3.5,20.9,75.6
E00134623,4.5,20.1,75.4
E00134624,7.8,25.6,66.7
E00134632,6.1,24.6,69.3
E00134633,5,33.9,61.2
E00134634,3.3,24.4,72.2
E00134635,2.9,11.4,85.7
E00134636,7.7,16.2,76.1
E00134637,4.3,21.3,74.5
E00134638,7.4,21.6,71
E00136690,4.3,21.4,74.3
E00153093,6.8,21.5,71.8
E00153094,4.9,32.1,63
E00153095,7.4,21.7,70.9
E00153096,6.2,20.7,73.1
E00153097,6,20.2,73.8
E00153098,2.1,22.3,75.5
E00153099,1.2,22,76.8
E00153100,6.3,15.3,78.5
E00153171,4.4,20.6,75
E00153172,0,24.9,75.1
E00153173,4.2,19.5,76.3
E00153174,2.3,29.5,68.2
E00153247,2.2,39.9,57.9
E00153248,10.5,18.5,71
E00153249,1.5,32.4,66.2
E00153250,5.8,29.2,65
E00153252,3.2,24.1,72.7
E00153253,2.7,30.8,66.5
E00153254,4.5,29.9,65.7
E00153256,1.9,23.5,74.7
E00153257,0,19.5,80.5
E00153258,2.7,28.4,68.9
E00153259,0.9,31.6,67.5
E00153260,9.1,29.5,61.4
E00153398,1.9,32.7,65.4
E00153399,4,29.6,66.4
E00153400,9.8,21.6,68.6
E00153401,4.3,20.9,74.8
E00153402,2.2,24.5,73.4
E00153403,4.2,20.6,75.2
E00153404,3.1,41.5,55.4
E00153405,7.8,10.9,81.3
E00153406,4.2,20.3,75.5
E00153407,2.5,19.8,77.8
E00153408,4.4,19.1,76.5
E00153409,4.1,19.4,76.5
E00153410,3.8,18.9,77.4
E00153411,6.4,22.7,70.9
E00153412,0,19.8,80.2
E00153414,0,33.9,66.1
E00153416,7.1,22.2,70.7
E00153417,4.7,18.9,76.4
E00153462,5.3,32.1,62.6
E00153463,2.3,23.7,74
E00153464,1.5,25.8,72.7
E00153466,0,14,86
E00153467,3.3,39.3,57.3
E00153470,6,31.9,62.1
E00153471,2.3,15.2,82.6
E00153472,6.9,13.7,79.4
E00153561,4.6,24.3,71.1
E00153562,3.3,17.1,79.7
E00153563,3.6,32.1,64.3
E00153564,6.5,25.8,67.7
E00153565,2.5,18.3,79.2
E00153566,2,47.7,50.3
E00153567,1.7,51.1,47.1
E00153616,2.1,27.8,70.1
E00153618,6.5,19.4,74.1
E00153619,2.9,22.1,75
E00153620,7.7,23.8,68.5
E00153621,4.4,50,45.6
E00153622,0,47.1,52.9
E00153623,1.9,52.6,45.5
E00153624,3.3,22.9,73.9
E00153628,4.1,21.5,74.4
E00153685,3.8,22.6,73.6
E00153686,4.5,28.8,66.7
E00153687,2.4,22,75.6
E00153688,2.7,51.9,45.4
E00153689,2.8,40,57.2
E00153690,3.6,20,76.4
E00153691,4.8,25.6,69.6
E00153692,2.6,41.4,56
E00153693,1.4,49.1,49.5
E00169875,8.5,21.7,69.8
E00169878,6.2,15,78.8
E00169879,12.1,14.3,73.6
E00169880,9.7,23.9,66.4
E00169881,8.8,24.8,66.4
E00169882,11.8,19.1,69.1
E00169885,11.1,11.9,77
E00169886,5.3,31.1,63.6
E00169904,7.6,21.7,70.7
E00169937,4.2,15.3,80.6
E00169955,1.3,38.7,60
E00183320,2.9,34.4,62.7
E00183323,3.5,29.2,67.3
E00183365,4.6,33.3,62.1
E00183413,8,22.3,69.6
E00187960,10.9,9.9,79.2
E00187993,17.3,23.3,59.4
E00188004,2.4,32.1,65.5
