geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00134233,96.4,0.9,2.7
E00134234,97.9,0.4,1.7
E00134235,98.5,0.4,1.1
E00134236,96.6,0.9,2.6
E00134314,96.1,0,3.9
E00134315,98.1,0.3,1.6
E00134316,98.1,0.3,1.6
E00134317,94.8,0.4,4.8
E00134318,96.3,0.9,2.9
E00134319,92.5,1.2,6.3
E00134336,90.9,0.4,8.7
E00134337,86.3,2.8,10.8
E00134338,94.9,0.8,4.3
E00134339,94.5,1.6,3.9
E00134341,96.9,1.4,1.7
E00134343,99,0,1
E00134344,94.7,2,3.4
E00134345,97.7,0,2.3
E00134346,94.8,0.3,4.9
E00134347,96.7,1.4,1.9
E00134348,95.4,0.9,3.8
E00134349,96.8,1.6,1.6
E00134351,99.7,0,0.3
E00134492,70.9,0.7,28.4
E00134493,70.6,4.8,24.5
E00134494,73.9,1.3,24.8
E00134495,71.9,1.3,26.8
E00134497,74.6,1.5,23.9
E00134498,68.9,0.9,30.2
E00134499,75.7,0.8,23.5
E00134500,73,1.2,25.8
E00134501,74.1,3,22.9
E00134502,82.2,0.8,17
E00134503,62.4,2.3,35.4
E00134504,74.5,0.3,25.2
E00134505,68.5,3.1,28.3
E00134506,86.8,1.7,11.5
E00134507,83,4.7,12.3
E00134508,77,2,21
E00134509,78.9,0.6,20.5
E00134510,61.9,2.1,36.1
E00134511,91.6,1.3,7.2
E00134512,71.8,2.3,25.9
E00134513,65,1.9,33.1
E00134514,60.3,5.8,33.9
E00134515,87.7,0,12.3
E00134516,86,0.7,13.3
E00134517,72.7,2,25.3
E00134518,84.1,2.8,13.1
E00134519,85,2,13
E00134520,82,0.5,17.5
E00134521,74,0.7,25.2
E00134522,76.4,3,20.5
E00134523,83.2,1.5,15.3
E00134524,75.8,2.5,21.7
E00134525,82,2.1,15.9
E00134526,86.8,1.2,12
E00134527,95.9,0.4,3.8
E00134528,77.7,1,21.3
E00134529,76.9,2,21.2
E00134530,80,0.7,19.3
E00134531,82.7,1.1,16.2
E00134533,82.1,1.6,16.3
E00134534,87.8,0,12.2
E00134535,85.2,2.4,12.5
E00134536,93.3,0,6.7
E00134537,73.6,0.7,25.7
E00134538,74.3,1.2,24.4
E00134540,84.3,1.7,14
E00134541,87.9,2.4,9.7
E00134542,72.8,0.6,26.5
E00134543,84,1.8,14.2
E00134544,84.8,0,15.2
E00134545,79,0,21
E00134546,75.1,2.9,22
E00134547,75,1.2,23.8
E00134548,86,0,14
E00134549,66.2,0.8,32.9
E00134550,72.6,0.6,26.8
E00134551,74.2,2.6,23.2
E00134552,75.4,0.4,24.2
E00134553,84.9,0.3,14.8
E00134554,63.5,1.1,35.3
E00134555,74.9,3.1,22
E00134556,87.9,2.6,9.4
E00134557,86.6,1,12.4
E00134558,73.8,2.4,23.7
E00134559,69.3,2.9,27.8
E00134560,94.3,1.3,4.4
E00134561,72.9,4,23.2
E00134562,72.4,2.7,24.9
E00134563,85.4,1.2,13.5
E00134622,95,2,3
E00134623,92,0.3,7.7
E00134624,96.3,0,3.7
E00134632,94.7,0.8,4.5
E00134633,92,3,4.9
E00134634,95.5,2.3,2.2
E00134635,93.7,2,4.3
E00134636,98.3,0,1.7
E00134637,97.3,0.3,2.4
E00134638,97.4,0.2,2.4
E00136690,96.8,0.6,2.6
E00153093,97.7,0.7,1.6
E00153094,97.6,0.5,1.8
E00153095,97.2,0.6,2.2
E00153096,98.3,0,1.7
E00153097,95.9,0.5,3.6
E00153098,94.9,0.4,4.7
E00153099,96.4,0.5,3.1
E00153100,99.2,0,0.8
E00153171,96.4,1.2,2.4
E00153172,96.6,1.2,2.2
E00153173,98.3,0.2,1.5
E00153174,96.7,1.3,2
E00153247,96.8,1.1,2.2
E00153248,92.5,2.4,5.1
E00153249,96.8,0,3.2
E00153250,96.1,1.3,2.6
E00153252,97.4,1.9,0.7
E00153253,93.5,0.9,5.6
E00153254,96.2,1,2.7
E00153256,95.4,1.5,3.1
E00153257,97.9,0.7,1.4
E00153258,95.9,1.2,2.9
E00153259,96.3,2.1,1.6
E00153260,96.4,2,1.6
E00153398,98.2,0.4,1.3
E00153399,97.7,0.6,1.7
E00153400,95.5,0.9,3.6
E00153401,93.4,1.5,5
E00153402,94,0.6,5.4
E00153403,97.8,0.6,1.7
E00153404,97.1,1.4,1.4
E00153405,94.3,0.6,5
E00153406,94.3,0.9,4.8
E00153407,96.2,0.5,3.3
E00153408,94.9,0.5,4.6
E00153409,94.9,0.8,4.3
E00153410,98.4,0.8,0.8
E00153411,98.1,0.6,1.3
E00153412,94.1,4,2
E00153414,97.5,0,2.5
E00153416,93.3,1.7,5
E00153417,95.8,0.8,3.4
E00153462,96.1,1,2.9
E00153463,95.3,0,4.7
E00153464,94.8,1.4,3.8
E00153466,92.6,1.9,5.5
E00153467,94.6,2,3.4
E00153470,98.7,0,1.3
E00153471,93,0.3,6.6
E00153472,96.7,1.2,2.1
E00153561,95.8,0.8,3.4
E00153562,94.7,2.1,3.2
E00153563,99.4,0.3,0.3
E00153564,95.5,0,4.5
E00153565,94.6,0.7,4.7
E00153566,92.2,2.2,5.6
E00153567,97.2,0,2.8
E00153616,94,0.5,5.6
E00153618,98.5,0.8,0.8
E00153619,97.4,0.6,1.9
E00153620,97.3,0,2.7
E00153621,91.3,0,8.7
E00153622,97.3,0.9,1.8
E00153623,91.7,2.3,5.9
E00153624,96.7,1.2,2.1
E00153628,87.8,1.4,10.8
E00153685,98,0,2
E00153686,99,0,1
E00153687,99.3,0,0.7
E00153688,94.7,1.2,4.1
E00153689,96,1.3,2.6
E00153690,94.8,1.1,4.1
E00153691,95.5,0.3,4.2
E00153692,97.9,0.9,1.3
E00153693,97.9,0,2.1
E00169875,85.4,1.9,12.7
E00169878,85.2,3,11.7
E00169879,75,3.5,21.5
E00169880,72,3.2,24.7
E00169881,67.6,1.8,30.6
E00169882,65.2,2.7,32.1
E00169885,73,1.7,25.3
E00169886,76.3,3.9,19.8
E00169904,94,1.3,4.7
E00169937,91,0.9,8.2
E00169955,96.8,0.8,2.5
E00183320,96.3,1.8,2
E00183323,93.4,1.6,4.9
E00183365,96.3,2.1,1.5
E00183413,95.1,1.1,3.7
E00187960,73.3,3.1,23.6
E00187993,52.7,4.3,43.1
E00188004,83.7,4.2,12
