areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00026945,16,33.2,50.8
E00026946,18.9,42.6,38.5
E00026948,7.7,46.2,46.2
E00026949,13.9,31.7,54.3
E00026950,8.2,32.7,59.2
E00026952,19,26.6,54.3
E00026957,6.8,42.4,50.8
E00026958,16.8,34.4,48.8
E00026959,12.9,37.9,49.3
E00026961,13.3,42.2,44.4
E00026963,10.3,47.9,41.8
E00026964,17.1,49.5,33.3
E00026965,9.8,57.6,32.6
E00026966,14.3,61.2,24.5
E00026967,12.5,50.7,36.8
E00026968,15.4,55.1,29.5
E00026969,5.4,62,32.6
E00026970,10.4,56.9,32.6
E00026971,16.7,48.8,34.6
E00026972,13.1,60.7,26.2
E00026973,8.5,35.4,56.1
E00026974,14.3,29.4,56.3
E00026975,8.1,24.4,67.4
E00026976,12.2,22.8,65
E00027253,11.1,38.6,50.3
E00027254,10.8,55,34.2
E00027259,14.7,47.4,37.9
E00027260,8.4,49.5,42.1
E00027261,10.8,67.6,21.6
E00027262,11.1,71.8,17.1
E00027263,13.9,51.5,34.7
E00027264,12.5,50,37.5
E00027265,14,35.1,50.9
E00027266,15.8,45.6,38.6
E00027267,8.3,51,40.6
E00027268,10.8,40.8,48.3
E00027269,11.9,54.5,33.6
E00027270,12.8,60.6,26.6
E00027271,16.8,49.5,33.6
E00027272,12.1,30.8,57
E00027281,13,76,11
E00027282,13.5,57.4,29.1
E00027283,17.5,57.5,25
E00027285,8.3,68.8,22.9
E00027286,11.9,76.1,11.9
E00027287,14.8,46.7,38.5
E00027288,8.2,67.1,24.7
E00027359,12.2,76.5,11.2
E00027360,8.8,78.6,12.6
E00027361,10.2,67,22.7
E00027375,10.1,58.6,31.3
E00027376,7.3,78.1,14.6
E00027379,12.1,71.4,16.5
E00027380,8,76,16
E00027381,12.6,64.3,23.1
E00027382,11.1,70.4,18.5
E00027383,6.9,73.6,19.5
E00027384,7,73.7,19.3
E00027385,7.2,76.6,16.2
E00027386,11.1,70,18.9
E00027387,10.9,77.5,11.6
E00027388,10.9,75,14.1
E00027389,7.5,78.1,14.4
E00027390,9.7,73.8,16.5
E00027391,8.8,85.7,5.5
E00027392,11,79.5,9.6
E00027393,14.8,64.8,20.5
E00027394,10.8,72.3,16.9
E00027411,11.3,68.8,19.9
E00027412,8.2,71.1,20.6
E00027414,15.1,61.6,23.3
E00027415,10.2,64.2,25.5
E00027416,6,72,22
E00027417,8.1,73.3,18.6
E00027418,11.6,76.7,11.6
E00027419,10.6,77.3,12.1
E00027420,15.1,59.1,25.8
E00027443,2,77,21
E00027444,10,75,15
E00027445,19.4,62.2,18.4
E00027479,11.9,24.8,63.3
E00027483,15.2,28.1,56.7
E00027488,13.8,20.7,65.4
E00027489,15.7,35.1,49.3
E00027490,8.8,23,68.1
E00027491,11.5,30.8,57.7
E00027493,11.2,26,62.8
E00027495,14.3,52.9,32.8
E00027496,14,33.1,52.8
E00027497,8,64.9,27
E00027498,10.2,26.9,63
E00027499,13.5,18.7,67.9
E00027500,14.3,50.9,34.8
E00027501,10.3,20.1,69.5
E00027502,16.7,36.4,47
E00027517,11,54.1,34.9
E00027518,18.6,53.5,27.9
E00027519,9.9,55.6,34.5
E00027520,12.3,69.2,18.5
E00027521,11,60.6,28.3
E00027620,18.7,38.8,42.4
E00027621,14.5,67.3,18.2
E00030046,5.4,67.4,27.1
E00030047,13.4,64.2,22.4
E00030048,8.7,52.8,38.6
E00030049,4.1,66.7,29.3
E00030050,9.7,62.1,28.2
E00030051,14.4,47.8,37.8
E00030052,21.6,58.8,19.6
E00030053,11,70.1,18.9
E00030054,7.4,65.8,26.8
E00030055,5.1,70.7,24.2
E00030056,9.4,69.8,20.9
E00030057,3.1,61.9,35.1
E00030058,8.7,54.8,36.5
E00030059,6.2,78.8,15.1
E00030060,8.5,73.6,17.8
E00030061,10.4,62.5,27.1
E00030062,9.3,65.4,25.2
E00030063,12.5,73.1,14.4
E00030064,6.5,77.8,15.7
E00030065,13.3,48.9,37.8
E00030066,9.8,58.3,31.8
E00030067,7.5,56,36.6
E00030068,7.4,59.3,33.3
E00030069,13.6,53.4,33
E00030070,11.9,43.2,44.9
E00030071,14.5,48.1,37.4
E00030072,6.7,74,19.2
E00030073,7.9,51.8,40.3
E00030074,7.1,43.9,49
E00030075,9.2,36.7,54.2
E00030076,14,43,43
E00030077,4.9,59.8,35.2
E00030078,7.1,54.9,38.1
E00030079,23.7,52.6,23.7
E00030080,10.3,53.4,36.2
E00030081,6.9,75.9,17.2
E00030082,5.6,67.7,26.6
E00030083,9.1,69.7,21.2
E00030084,16.2,39.1,44.7
E00030085,13.5,60.6,26
E00030086,12.8,62.8,24.4
E00030087,16.8,63.6,19.6
E00030088,6.9,60.3,32.8
E00030089,18.9,40.2,40.9
E00030090,10.9,41.9,47.3
E00030091,22.7,30.9,46.4
E00030092,10.7,55,34.3
E00030093,7.4,50.7,41.9
E00030095,11.3,59.8,28.9
E00030096,2,77,21
E00030097,10.5,58.1,31.4
E00030098,7.4,66.3,26.3
E00030099,15.6,60,24.4
E00030100,11.1,72.7,16.2
E00030101,5.5,65.4,29.1
E00030102,12.8,71.8,15.4
