areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00026945,35.4,33.8,23.1,6.9,0.8
E00026946,43.6,36.4,15.7,4.3,0
E00026948,21.3,32,36,10.7,0
E00026949,21.8,38.7,28.2,11.3,0
E00026950,23.1,31.5,27.8,17.6,0
E00026952,38,37.2,17.5,5.8,1.5
E00026957,11.8,26.9,30.3,29.4,1.7
E00026958,39.4,33.3,21.2,6.1,0
E00026959,27,35.5,23.7,13.2,0.7
E00026961,35,35,20,10,0
E00026963,34.7,33.5,23.5,8.2,0
E00026964,30.5,34.7,26.3,8.5,0
E00026965,34.7,29.6,27.6,8.2,0
E00026966,27.2,41.2,23.7,7.9,0
E00026967,32.5,38.3,20.8,8.4,0
E00026968,52,21.1,22.8,4.1,0
E00026969,23.3,32.1,33.3,10.1,1.3
E00026970,33.5,38.5,20.1,6.7,1.1
E00026971,34.1,35.4,15.2,14,1.2
E00026972,34.6,37.1,18.2,8.2,1.9
E00026973,18,34,21,26,1
E00026974,21.3,28.7,32,18,0
E00026975,13.8,43.6,26.6,12.8,3.2
E00026976,19.8,33.3,35.1,9,2.7
E00027253,44.2,34.4,14.1,7.4,0
E00027254,28.4,31.3,29.1,11.2,0
E00027259,28.7,26.7,30.7,13.9,0
E00027260,23.1,36.4,27.3,13.2,0
E00027261,55.6,27.8,11.1,5.6,0
E00027262,37.7,31.6,27.2,3.5,0
E00027263,34,34.9,19.8,11.3,0
E00027264,31.5,38,19.4,10.2,0.9
E00027265,36.5,33.3,20.5,8.3,1.3
E00027266,33.1,33.1,23.7,10.2,0
E00027267,24.1,40.7,26.9,7.4,0.9
E00027268,31.4,39.8,22.9,4.2,1.7
E00027269,23.7,32.2,28.8,15.3,0
E00027270,25.7,24.8,33.3,15.2,1
E00027271,19.8,48.5,22.8,8.9,0
E00027272,34.5,34.5,16.4,13.8,0.9
E00027281,55.9,30.1,12.6,1.4,0
E00027282,54.9,28,11.4,5.3,0.4
E00027283,54.8,30.2,11.9,3.2,0
E00027285,36.9,32.3,19.7,10.6,0.5
E00027286,41.9,45.2,12.1,0.8,0
E00027287,21.8,36.8,25.6,15.8,0
E00027288,56.1,33.8,9.4,0.7,0
E00027359,70,25,3.3,1.7,0
E00027360,55.9,37.3,6.8,0,0
E00027361,57.4,31.9,10.6,0,0
E00027375,41.2,25.8,24.7,6.2,2.1
E00027376,56,31.9,9.5,2.6,0
E00027379,65.8,27.4,6,0.9,0
E00027380,54.2,30.8,9.2,5.8,0
E00027381,58.9,26.8,11.6,1.3,1.3
E00027382,63.8,30.2,4.7,1.3,0
E00027383,64.5,28.9,5,1.7,0
E00027384,61.7,30.4,7,0.9,0
E00027385,55.1,35.4,7.5,2,0
E00027386,38.2,36.4,20.9,3.6,0.9
E00027387,71.9,26,2.1,0,0
E00027388,67.2,26.7,6,0,0
E00027389,61.5,27.5,10,1,0
E00027390,62.4,23.9,9.4,3.4,0.9
E00027391,60.6,27.3,9.1,3,0
E00027392,62.4,21.5,14,2.2,0
E00027393,61.3,26.9,8.4,3.4,0
E00027394,71.9,21.6,5.8,0.7,0
E00027411,48.5,32.5,16.6,2.5,0
E00027412,55.3,28.4,14.9,1.4,0
E00027414,44.3,32.2,20,3.5,0
E00027415,40.8,45.9,12.1,1.3,0
E00027416,59.6,31.6,7.4,1.5,0
E00027417,47.9,35.9,16.2,0,0
E00027418,57,31.4,9.9,1.7,0
E00027419,48.1,41.9,7.8,2.3,0
E00027420,70.5,25.6,3.9,0,0
E00027443,16.2,27.3,48.5,8.1,0
E00027444,50.5,37.4,12.1,0,0
E00027445,59.4,33.6,7,0,0
E00027479,18.5,34.6,35.4,10.8,0.8
E00027483,25.2,38.4,27.2,8.6,0.7
E00027488,30.6,36.8,25,6.9,0.7
E00027489,29.8,37.4,22.1,10.7,0
E00027490,15,24.8,41.6,14.2,4.4
E00027491,27.1,35.6,30.5,6.8,0
E00027493,21.2,32.7,26.5,19.5,0
E00027495,42.3,37.2,18.2,2.2,0
E00027496,22.1,44.3,27,6.6,0
E00027497,35.9,39.3,17.2,7.6,0
E00027498,22.5,31.9,29,14.5,2.2
E00027499,20.6,38.3,30.8,9.3,0.9
E00027500,45.2,38.1,14.2,2.6,0
E00027501,19.8,35.2,28.6,16.5,0
E00027502,33.8,38.5,18.5,6.9,2.3
E00027517,47.7,29.7,18.7,3.9,0
E00027518,54.4,32,11.7,1.9,0
E00027519,26.3,34.9,27,11.2,0.7
E00027520,45.3,36,16.3,2.3,0
E00027521,35.7,33.8,25.3,5.2,0
E00027620,41.9,36.8,14.5,6.8,0
E00027621,43.2,39.4,15.2,2.3,0
E00030046,57,31,10.6,1.4,0
E00030047,46.2,36.7,13.3,3.2,0.6
E00030048,22,30.9,34.1,13,0
E00030049,46.8,36.3,14.5,1.6,0.8
E00030050,46.3,28.1,18.2,6.6,0.8
E00030051,42.7,36.3,15.3,5.6,0
E00030052,66.7,25.9,5.2,2.2,0
E00030053,51.3,41,4.3,3.4,0
E00030054,45.1,36.1,15,3.8,0
