areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00026945,79.8,16,4.2
E00026946,76.5,16.8,6.8
E00026948,66.4,21.6,11.9
E00026949,73.5,15.4,11
E00026950,78,12.8,9.3
E00026952,85.3,11.1,3.6
E00026957,61.2,22.4,16.4
E00026958,84.3,12,3.7
E00026959,74.8,16.1,9.2
E00026961,82.6,13.8,3.6
E00026963,71.6,20.8,7.6
E00026964,78.5,14.2,7.3
E00026965,73.9,20.9,5.2
E00026966,71.8,18.5,9.7
E00026967,74.6,17.7,7.6
E00026968,78.7,14.2,7.1
E00026969,62.6,22.5,14.9
E00026970,73.6,16.4,10
E00026971,77.8,14.9,7.3
E00026972,72.1,19,8.9
E00026973,81.6,12.1,6.2
E00026974,78.3,14.2,7.5
E00026975,82.9,12.4,4.7
E00026976,81.1,12.1,6.8
E00027253,82.8,11.4,5.8
E00027254,70.5,20.3,9.2
E00027259,74.3,14,11.7
E00027260,75.6,14.9,9.4
E00027261,77.8,17.5,4.8
E00027262,68.9,19.6,11.5
E00027263,79.7,14.2,6.1
E00027264,73.8,19,7.2
E00027265,83.5,10.6,5.9
E00027266,70.6,14.5,14.9
E00027267,73.2,18.9,7.9
E00027268,78.6,14.2,7.2
E00027269,69.6,17.9,12.5
E00027270,66.8,18.7,14.5
E00027271,79,13.2,7.8
E00027272,79.7,13.3,7
E00027281,84.5,11.6,4
E00027282,83.4,11.9,4.7
E00027283,87.9,9.3,2.8
E00027285,74.8,13.6,11.6
E00027286,79.6,12.9,7.5
E00027287,72.9,15.8,11.4
E00027288,80.1,14.2,5.6
E00027359,91.5,6.8,1.7
E00027360,82.6,12.5,4.9
E00027361,87.2,11.1,1.8
E00027375,74.6,16.1,9.3
E00027376,83.5,11.2,5.2
E00027379,86.7,9.3,3.9
E00027380,83.3,12.5,4.2
E00027381,85.3,10.6,4.2
E00027382,88,11.2,0.8
E00027383,87.9,9.8,2.4
E00027384,81.3,14,4.7
E00027385,81.8,13.6,4.6
E00027386,72,17.9,10.1
E00027387,90.5,7.6,1.9
E00027388,87.4,10.2,2.4
E00027389,85.9,10.2,4
E00027390,87.2,9,3.7
E00027391,83.6,13.4,3
E00027392,84.1,11.5,4.4
E00027393,87.2,10.9,1.8
E00027394,89.2,7.7,3.1
E00027411,78.8,16,5.2
E00027412,84.9,9.3,5.8
E00027414,77.5,15.8,6.7
E00027415,78.8,17.4,3.9
E00027416,86.7,9.8,3.5
E00027417,82.5,11.7,5.8
E00027418,84.2,12.7,3.1
E00027419,85,11.8,3.2
E00027420,91.7,6.4,1.8
E00027443,45.9,35.3,18.8
E00027444,84.7,10,5.3
E00027445,86.8,11.6,1.6
E00027479,81.5,13,5.6
E00027483,79.8,12.2,8
E00027488,86.3,9.9,3.8
E00027489,83.6,9.1,7.2
E00027490,77.3,13.1,9.6
E00027491,78.6,15.7,5.7
E00027493,80.8,13.3,5.9
E00027495,79.5,14.1,6.3
E00027496,85.4,8.8,5.8
E00027497,69.4,21.3,9.4
E00027498,80.2,12.4,7.4
E00027499,85.3,10.7,4
E00027500,83.9,13.5,2.6
E00027501,79.5,14.7,5.8
E00027502,84,10.7,5.3
E00027517,80.8,13.4,5.8
E00027518,83.5,11.8,4.7
E00027519,63.2,25.3,11.5
E00027520,81.4,13.3,5.3
E00027521,75.7,15,9.3
E00027620,84.4,9.8,5.9
E00027621,79.7,16.7,3.6
E00030046,83.8,11.3,4.9
E00030047,80.4,13.8,5.8
E00030048,66.8,21,12.2
E00030049,83.5,12.5,4
E00030050,77.9,16.1,6
E00030051,81.2,13.4,5.4
E00030052,89.4,8.4,2.2
E00030053,82.4,13.6,4
E00030054,77,16.7,6.3
E00030055,79,15.2,5.9
E00030056,78,15.7,6.3
E00030057,64.3,19.1,16.6
E00030058,79.5,15.8,4.7
E00030059,76.4,17.5,6.1
E00030060,79.6,15.8,4.7
E00030061,73.7,17.7,8.5
E00030062,82.4,12.9,4.7
E00030063,84.9,10.8,4.3
E00030064,82.1,12.5,5.4
E00030065,80.8,12.2,7
E00030066,77.8,13.4,8.8
E00030067,76.7,17.5,5.8
E00030068,73.2,16.8,10
E00030069,84.3,10.6,5.1
E00030070,84.1,10.7,5.2
E00030071,80.5,13.3,6.3
E00030072,84.9,11.7,3.4
E00030073,74,13.7,12.2
E00030074,81.1,13.4,5.5
E00030075,72.8,13.8,13.4
E00030076,71.2,18.2,10.5
E00030077,65,19,16
E00030078,76,15.7,8.3
E00030079,85.9,11.3,2.8
E00030080,79.9,12,8.1
E00030081,84.1,11.4,4.5
E00030082,79,14.1,6.9
E00030083,81.9,13.4,4.7
E00030084,70.1,16.3,13.6
E00030085,81.1,12.3,6.6
E00030086,81.1,11.9,7
E00030087,81.7,10.6,7.6
E00030088,77.9,14.7,7.4
E00030089,78.7,14.9,6.4
E00030090,80.7,13.6,5.7
E00030091,78.6,15.4,6
E00030092,65,18.6,16.3
E00030093,77.8,15.3,6.9
E00030095,78.6,15.9,5.6
E00030096,86.7,10.7,2.7
E00030097,83.2,9.8,7
E00030098,78.3,13.4,8.3
E00030099,82.7,14.9,2.4
E00030100,82.8,14.8,2.4
E00030101,76.7,14.8,8.5
E00030102,85.7,11.6,2.7
E00030103,74.1,19.3,6.6
E00030104,78.4,15.4,6.2
E00030105,78.3,16.2,5.5
E00030106,76.3,18.1,5.6
E00030107,76.2,19.2,4.6
E00030108,79.3,13.5,7.1
E00030109,77.6,12.8,9.6
E00030110,80.1,12.5,7.4
E00030111,82.1,13.7,4.3
E00030113,82.4,12.4,5.2
E00030114,78.3,14.8,6.9
E00030115,84.9,10.7,4.3
E00030116,78.6,17.1,4.3
E00030117,72.9,14.1,13
E00030118,82.9,11.1,6
E00030119,72.6,16.6,10.8
E00030121,81.3,12.6,6.1
E00030123,74.6,16.1,9.3
E00030128,81.8,11,7.2
E00030129,61.9,19.6,18.6
E00030130,61.6,21.5,16.9
E00030131,77,15.4,7.7
E00030135,66.3,19.7,14
E00030141,73.3,18.2,8.5
E00030142,75.4,17,7.6
E00030143,65.7,21.5,12.8
E00030144,82.8,12.5,4.7
E00030145,81.7,13.9,4.4
E00030146,74,19.9,6.2
E00030148,79.7,13,7.3
E00030149,78.5,15.1,6.3
E00030150,63.9,21.8,14.3
E00030151,76.9,17,6.1
E00030153,81.4,13.2,5.4
E00030154,70.7,17.7,11.6
E00030155,45.2,23.8,31
E00030156,78.8,16.5,4.7
E00030157,64.3,20.8,14.9
E00030159,75.1,15.6,9.3
E00030160,80.1,15,4.9
E00030162,82.6,11.5,5.9
E00030163,80.3,12.5,7.2
E00030164,79.3,15.5,5.2
E00030165,69.1,18.6,12.3
E00030166,81.3,11.5,7.2
E00030167,83,11.7,5.3
E00030168,85.4,12.1,2.5
E00030169,83,12.8,4.3
E00030170,63.5,27,9.4
E00030172,73.1,17.4,9.5
E00030173,70.1,17.6,12.3
E00030174,78.7,12.6,8.7
E00030175,70.4,18.9,10.7
E00030176,79.3,14.3,6.5
E00030177,76.9,18.5,4.6
E00030178,82.7,11.8,5.5
E00030183,58.1,22.6,19.4
E00030184,65.1,19.8,15.1
E00030185,81.6,13.1,5.2
E00030186,77.9,14,8.1
E00030187,77.7,16.6,5.6
E00030188,79.8,16,4.2
E00030190,60.4,25.7,13.9
E00030191,78,14.3,7.7
E00030192,78.1,12.7,9.2
E00030193,78,15.6,6.4
E00030194,77.9,12.4,9.7
E00030237,76.8,15.7,7.5
E00030238,74.6,17.1,8.3
E00030239,76.7,14.3,9
E00030242,72.4,20.5,7.1
E00030244,77.1,18,4.9
E00030246,82.9,11.3,5.8
E00030249,82.4,12.2,5.4
E00030250,71.8,18,10.2
E00030251,74,14.5,11.4
E00030254,70.4,21.1,8.5
E00030255,81.1,14.2,4.7
E00030256,78.4,15,6.6
E00030258,80,14.1,5.9
E00030259,80.1,17.3,2.6
E00030261,80.8,13.8,5.4
E00030262,76.1,16,8
E00030267,74.3,18.1,7.5
E00030270,85.7,9.8,4.6
E00030274,80.7,12.4,6.9
E00030276,78.1,14.9,7.1
E00030277,75.6,18,6.4
E00030278,74.3,16,9.7
E00030279,71,19.8,9.2
E00030280,80.1,14.5,5.4
E00030281,73.6,17,9.4
E00030283,64.1,19,16.9
E00030285,85.8,9.6,4.6
E00030286,73.8,15.9,10.3
E00030287,75.4,17,7.5
E00030288,67.2,20.9,11.9
E00030289,82,13.6,4.4
E00030291,77.4,13.5,9
E00030293,72,19.3,8.6
E00030295,67.5,19.8,12.7
E00030296,75.3,14,10.7
E00030297,73.8,19,7.3
E00030298,78.2,18.1,3.8
E00030299,70.2,20.9,8.9
E00030300,79.5,14.9,5.5
E00030301,79,17.7,3.3
E00030302,75.3,16.7,8
E00030303,69.5,21.7,8.8
E00030304,80.1,13.8,6.2
E00030305,75.5,15.8,8.7
E00030306,73.3,18.9,7.8
E00030307,76.4,17.4,6.2
E00030308,82.4,13.9,3.7
E00030309,66.5,20.3,13.1
E00030310,77.5,16.3,6.2
E00030312,82.5,12.4,5.1
E00030313,73.2,19.5,7.3
E00030315,73.4,19.5,7.1
E00030316,79.3,15.1,5.6
E00030433,75.9,17,7.1
E00030434,80.9,15.1,4
E00030435,67,20,13
E00030436,75.8,15.4,8.8
E00030437,72.6,16.8,10.6
E00030438,80.8,14.3,4.9
E00030439,65,24.3,10.7
E00030440,73.9,19.5,6.5
E00030441,76.5,15,8.5
E00030442,70.4,21.1,8.5
