areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00027920,18,43.2,6.6,29.3,2.8
E00027921,11.7,44.7,5.8,35,2.9
E00027922,16.4,42.3,3.8,37.1,0.5
E00027924,13.7,39.5,6.8,33.7,6.3
E00027925,23.5,30,5.5,37.8,3.2
E00027926,13.7,38.2,6.1,41.3,0.7
E00027929,13.8,39.5,6.4,37.6,2.6
E00027930,14.8,42.4,7.4,31.5,3.9
E00027931,22.5,43.9,5.3,28.3,0
E00027932,21.4,35.7,5.9,33.6,3.4
E00027934,16.6,43.7,10.1,27.1,2.5
E00027950,16.6,49.4,6.6,24,3.3
E00027951,21.3,41.6,10.4,23.8,3
E00027952,19.9,41.1,5.4,30.3,3.3
E00027953,19,40.9,7.2,31.5,1.4
E00027954,28.3,40.5,7.2,21.1,2.9
E00027955,14.2,44.7,7.5,31.9,1.8
E00027956,25.4,45.5,5.7,22.3,1.1
E00027957,25.3,50.6,4.7,19.4,0
E00027958,20.4,36.2,11.7,27.6,4.1
E00027959,14.4,53.6,4.5,25.7,1.8
E00027960,12.5,43,8.3,33.2,3
E00054845,6.5,33.8,3.8,55.8,0
E00054846,6.9,28.2,6.9,57,1
E00054847,14.1,29.1,3.4,53,0.4
E00054848,7.8,37.7,7.8,45.5,1.3
E00054849,7.9,32.9,4.6,54.6,0
E00054850,6.7,31,1.4,59.5,1.4
E00054851,9.8,22.4,3.7,61.7,2.3
E00054852,6.2,31.5,3.9,57.9,0.6
E00054853,5.4,24.9,4.1,65.6,0
E00054854,10.5,23,4.3,57.9,4.3
E00054855,5.4,22,2.2,69.5,0.9
E00054856,13,29.6,8,49.4,0
E00054857,23.6,45.5,4.5,24.7,1.7
E00054858,10,26.8,6.4,54.1,2.7
E00054859,6,26.5,0.5,64.5,2.5
E00054860,7.5,30,4.8,57.7,0
E00054861,21.7,32.8,5.8,37,2.6
E00054865,21.3,45.5,8.5,23.2,1.4
E00054866,17,40.4,6.3,34.1,2.2
E00054867,30.6,37.8,6.1,23.3,2.2
E00054868,11.4,32.5,6.5,48.4,1.3
E00054869,10.7,39.6,8.5,39.6,1.5
E00054870,17.3,36.7,5.7,34.3,6
E00054871,11.4,41.9,6.5,40.2,0
