areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00027920,17,60.7,22.3
E00027921,16.2,60.6,23.2
E00027922,5.3,70.2,24.5
E00027924,10.8,75.7,13.5
E00027925,4.8,71.4,23.8
E00027926,7.3,68.2,24.5
E00027929,12.5,67.3,20.2
E00027930,14.6,68.8,16.7
E00027931,10,66.3,23.8
E00027932,9.3,64.4,26.3
E00027934,10.1,71,18.8
E00027950,15.5,68,16.5
E00027951,5.8,82.6,11.6
E00027952,13.5,62.2,24.3
E00027953,6.3,78.6,15.2
E00027954,11.9,54.8,33.3
E00027955,11.6,74.4,14
E00027956,12.5,60.7,26.8
E00027957,18.4,55.3,26.3
E00027958,5.9,78.2,15.8
E00027959,16,69.3,14.7
E00027960,6.3,70.8,22.9
E00054845,12,77.2,10.9
E00054846,13.5,74,12.5
E00054847,8.8,61.3,30
E00054848,16.1,80.4,3.6
E00054849,6.4,82.1,11.5
E00054850,14.7,75,10.3
E00054851,14.5,76.3,9.2
E00054852,15.1,78.1,6.8
E00054853,12.1,75.8,12.1
E00054854,13.2,70.8,16
E00054855,11.1,74.1,14.8
E00054856,13.1,73.8,13.1
E00054857,12,62.7,25.3
E00054858,8.3,76.9,14.8
E00054859,9.4,84.7,5.9
E00054860,9.4,79.5,11.1
E00054861,12,73.9,14.1
E00054865,18.2,62.5,19.3
E00054866,9,78.7,12.4
E00054867,6,81.9,12.1
E00054868,6.5,75.4,18.1
E00054869,12,74.4,13.6
E00054870,10.9,76.6,12.4
E00054871,17.9,63.1,19
E00054872,13.4,65.9,20.7
E00054873,4.3,83.9,11.8
E00054874,10.2,78.1,11.7
E00054875,15.7,73.5,10.8
E00054876,17.2,73.3,9.5
E00054877,10.9,80.8,8.3
E00054878,10.1,76.7,13.2
E00054879,4.6,63,32.4
E00054880,17.2,61.4,21.4
E00054882,13.5,76.9,9.6
E00055030,7.1,68.5,24.4
E00055031,14.3,70.4,15.3
E00055033,7.3,81.7,11
E00055034,10.5,72.8,16.7
E00055035,7.8,70.4,21.7
E00055037,15.2,59.6,25.2
E00055038,17.3,65.5,17.3
E00055039,9.4,67,23.6
E00055043,20.6,62.9,16.5
E00055044,10,81,9
E00055045,10.3,67.3,22.4
E00055046,14.8,55.6,29.6
E00055047,10,75.6,14.4
E00055048,13.2,64.8,22
E00055049,12.6,73.9,13.5
E00055050,23,70.1,6.9
E00055051,19.4,73.6,7
E00055052,10.4,75.6,14.1
E00055053,8.3,78.2,13.5
E00055054,12.3,81.9,5.8
E00055055,10.8,67.7,21.5
E00055056,12.4,64.8,22.8
E00055057,7.9,69.8,22.2
E00055058,7.1,77.4,15.5
E00055059,13.2,71.3,15.4
E00055060,7.1,70.4,22.4
E00055061,8.8,75.8,15.4
E00055062,10.3,83.3,6.4
E00055063,10.3,79.4,10.3
E00055064,12.1,78,9.8
E00055065,13.9,71.3,14.8
E00055066,14.6,63.4,22
E00055208,18.1,62.7,19.3
E00055209,12.1,74.7,13.1
E00055210,18.2,64.6,17.2
E00055213,13,64.1,22.8
E00055215,13,67,20
E00055219,9.9,51.3,38.8
E00055220,5,70.8,24.2
E00055222,8,80,12
E00055225,9.5,74.7,15.8
E00055226,4.8,76.6,18.5
E00055228,17.1,73.2,9.8
E00055229,8.4,75.8,15.8
E00055230,6.4,84,9.6
E00055231,13.2,76.9,9.9
E00055233,11,78.8,10.3
E00055234,16.7,63.7,19.6
E00055236,20,68.9,11.1
E00055238,13.9,35.4,50.6
E00055239,14.9,76.1,9
E00055240,8.7,81.1,10.2
E00055241,12,71.8,16.2
E00055242,12.3,64.6,23.1
E00055244,12.9,62.4,24.7
E00055245,13.8,61,25.2
E00055356,9.3,84.1,6.5
E00055357,12.8,53.2,34
E00055358,17.1,59.8,23.1
E00055359,12.2,66.2,21.6
E00055360,5.8,69.9,24.3
E00055361,8.5,61,30.5
E00055363,12.9,43.1,44
E00055364,13.1,66.4,20.5
E00055365,22.7,56,21.3
E00055366,14.7,68,17.3
E00055367,12.1,52.5,35.4
E00055368,12.4,69.3,18.2
E00055369,10.9,75,14.1
E00055370,19.4,70.4,10.2
E00055371,13.3,74.1,12.7
E00055372,11.4,55.2,33.3
E00055374,9.9,72.5,17.6
E00055383,14.2,49,36.8
E00055384,11.5,76,12.5
E00055386,8,61.9,30.1
E00055387,15.2,62.6,22.2
E00055388,4.8,83.8,11.4
E00055389,10.6,61.7,27.7
E00168657,18.6,60,21.4
E00168658,20.6,46,33.3
E00168659,20.6,64.7,14.7
E00178692,3.5,68.2,28.2
E00178707,9.6,69.1,21.3
