areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00055034,16.4,43.4,31.6,8.6
E00055035,8.1,53.4,29.7,8.8
E00055037,37.9,46.4,12.4,3.3
E00055038,11.6,46.2,29.1,13.1
E00055039,9.5,50.6,32.1,7.7
E00055043,10.2,50.4,32.8,6.6
E00055044,12.3,44.2,34.8,8.7
E00055045,23.8,57.5,16.3,2.5
E00055046,40,38.3,19.1,2.6
E00055047,25.6,51.1,18.8,4.5
E00055048,23.8,56.1,18.3,1.8
E00055049,46.5,41.1,9.2,3.2
E00055050,30.4,48.1,16.5,5.1
E00055051,11.2,44.1,30.9,13.8
E00055052,15.6,47.4,29.6,7.4
E00055053,8.5,41.9,41.9,7.7
E00055054,7.1,42.4,33.3,17.2
E00055055,27.8,59.5,10.1,2.5
E00055056,25.9,53.5,14.6,5.9
E00055057,27.5,53.4,15.3,3.8
E00055058,19,50,25.4,5.6
E00055059,22.7,43.3,24.7,9.3
E00055060,54.1,41.3,4.6,0
E00055061,27.2,42.4,20,10.4
E00055062,21.3,55.1,18.9,4.7
E00055063,11.4,43.9,29.3,15.4
E00055064,11.6,31.6,34.2,22.6
E00055065,9.2,38.7,35.2,16.9
E00055066,30.3,45.4,21.8,2.5
E00055208,28.7,41.4,21.8,8
E00055209,13.4,38,33.8,14.8
E00055210,8,32.8,46,13.1
E00055213,19.7,38,32.1,10.2
E00055215,10.8,35,29.3,24.8
E00055219,50.4,38.8,8.5,2.3
E00055220,29.1,47.8,19.4,3.7
E00055222,20.2,51.6,21.8,6.5
E00055225,21.9,39.1,29.7,9.4
E00055226,32.6,48.2,13.5,5.7
E00055228,13.6,41.8,35.3,9.2
E00055229,5.5,35.2,42.2,17.2
E00055230,8.3,31.5,44.4,15.7
E00055231,11.8,45.4,33.6,9.2
E00055233,9.5,45.3,37.4,7.8
E00055234,4.9,23.2,42.3,29.6
E00055236,3.4,24.6,53.2,18.7
E00055238,17.4,47.8,29,5.8
E00055239,10.9,46.2,37.8,5
E00055240,5,31.9,41.3,21.9
E00055241,12.6,34.8,38.5,14.1
E00055242,7,41,40,12
E00055244,13.3,50,32.5,4.2
E00055245,6.5,23.9,42.8,26.8
E00055356,16.2,38.5,29.1,16.2
E00055357,42.6,33,19.1,5.2
E00055358,44.2,44.2,10,1.6
E00055359,34.2,38.7,27,0
E00055360,24.4,45.7,23.6,6.3
E00055361,30.3,51.5,15.2,3
E00055363,42.5,41.8,12.7,3
E00055364,27.7,45.1,21.4,5.8
E00055365,44.8,45.7,7.8,1.7
E00055366,22.2,56.4,16.2,5.1
E00055367,34.1,46.3,17.1,2.4
E00055368,51.1,39.6,5.8,3.6
E00055369,9.8,55.6,29.3,5.3
E00055370,14.2,44.9,33.9,7.1
E00055371,28.8,54.8,14.7,1.7
E00055372,29.9,44.8,23.1,2.2
E00055374,25.6,48.7,22.2,3.4
E00055383,43.6,41.4,14.3,0.8
E00055384,24.4,51.3,16.8,7.6
E00055386,40.4,45.6,12.5,1.5
E00055387,32.1,45,20.7,2.1
E00055388,25.4,43.8,23.8,6.9
E00055389,32.4,52.9,12.5,2.2
E00168657,5.5,32.1,46.8,15.6
E00168658,5.3,28.1,54.4,12.3
E00168659,12.3,51.9,30.9,4.9
E00178692,23.4,49.4,24.7,2.6
E00178707,17.7,46.1,29.8,6.4
