areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00027920,42.6,57.4
E00027921,51,49
E00027922,41.7,58.3
E00027924,51.9,48.1
E00027925,49.5,50.5
E00027926,40.7,59.3
E00027929,35.3,64.7
E00027930,24.6,75.4
E00027931,34.2,65.8
E00027932,31.7,68.3
E00027934,34.3,65.7
E00027950,34.7,65.3
E00027951,61.1,38.9
E00027952,42.1,57.9
E00027953,44.4,55.6
E00027954,33,67
E00027955,47.1,52.9
E00027956,38.3,61.7
E00027957,23.5,76.5
E00027958,55.9,44.1
E00027959,43.2,56.8
E00027960,39.4,60.6
E00054845,59.1,40.9
E00054846,56.8,43.2
E00054847,41.3,58.7
E00054848,38.5,61.5
E00054849,35.1,64.9
E00054850,28.2,71.8
E00054851,29.7,70.3
E00054852,33.1,66.9
E00054853,44.1,55.9
E00054854,40.1,59.9
E00054855,45.7,54.3
E00054856,45.1,54.9
E00054857,28.2,71.8
E00054858,30.6,69.4
E00054859,35.8,64.2
E00054860,54.6,45.4
E00054861,45.2,54.8
E00054865,34.4,65.6
E00054866,46.6,53.4
E00054867,30.5,69.5
E00054868,65.9,34.1
E00054869,59.6,40.4
E00054870,38.7,61.3
E00054871,38,62
E00054872,42.7,57.3
E00054873,38.3,61.7
E00054874,49.7,50.3
E00054875,32.9,67.1
E00054876,48.7,51.3
E00054877,58,42
E00054878,42.5,57.5
E00054879,37.1,62.9
E00054880,38.8,61.2
E00054882,35.8,64.2
E00055030,36.3,63.7
E00055031,43.1,56.9
E00055033,57.3,42.7
E00055034,47.4,52.6
E00055035,50.7,49.3
E00055037,26.9,73.1
E00055038,48.5,51.5
E00055039,42.2,57.8
E00055043,47.4,52.6
E00055044,49.2,50.8
E00055045,43.7,56.3
E00055046,31.5,68.5
E00055047,42.1,57.9
E00055048,37.8,62.2
E00055049,21.4,78.6
E00055050,41,59
E00055051,57.4,42.6
E00055052,53.4,46.6
E00055053,68.5,31.5
E00055054,51.3,48.7
E00055055,21,79
E00055056,32.3,67.7
E00055057,41.3,58.7
E00055058,40.4,59.6
E00055059,45.3,54.7
E00055060,21.5,78.5
E00055061,39,61
E00055062,34,66
E00055063,52.4,47.6
E00055064,63.1,36.9
E00055065,58.3,41.7
E00055066,38.7,61.3
E00055208,46.4,53.6
E00055209,48.9,51.1
E00055210,52.9,47.1
E00055213,36.7,63.3
E00055215,55.3,44.7
E00055219,19.5,80.5
E00055220,36.3,63.7
E00055222,35.8,64.2
E00055225,44.9,55.1
E00055226,42.5,57.5
E00055228,47.7,52.3
E00055229,62.8,37.2
E00055230,56.4,43.6
E00055231,45.1,54.9
E00055233,48.2,51.8
E00055234,64.8,35.2
E00055236,62.6,37.4
E00055238,32,68
E00055239,41.5,58.5
E00055240,63.1,36.9
E00055241,61.9,38.1
E00055242,49.3,50.7
E00055244,49.8,50.2
E00055245,60.7,39.3
E00055356,58.2,41.8
E00055357,34.9,65.1
E00055358,21.1,78.9
E00055359,30.2,69.8
E00055360,46.7,53.3
E00055361,43.1,56.9
E00055363,40.8,59.2
E00055364,38.4,61.6
E00055365,21.1,78.9
E00055366,31.2,68.8
E00055367,29.2,70.8
E00055368,27.6,72.4
E00055369,48.3,51.7
E00055370,39.5,60.5
E00055371,28.2,71.8
E00055372,29.9,70.1
E00055374,46.3,53.7
E00055383,24.7,75.3
E00055384,44.8,55.2
E00055386,34,66
E00055387,35.9,64.1
E00055388,38.9,61.1
E00055389,33.9,66.1
E00168657,59.9,40.1
E00168658,58,42
E00168659,31.3,68.7
E00178692,39.5,60.5
E00178707,47.4,52.6
