areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00027920,40,37.1,7.6,15.3
E00027921,40.7,47.1,3.6,8.6
E00027922,42.7,31.6,2.6,23.1
E00027924,47.4,39.5,2.6,10.5
E00027925,34.7,24.8,32.2,8.3
E00027926,35.2,47.6,0.7,16.6
E00027929,32.6,27.1,3.3,37
E00027930,22.3,31.4,4.1,42.1
E00027931,33.9,34.7,7.6,23.7
E00027932,21.7,26.8,22.9,28.7
E00027934,32.2,32.2,5.1,30.5
E00027950,38.1,39.5,3.4,19
E00027951,49,40.2,1,9.8
E00027952,42.9,36.5,2.4,18.3
E00027953,29.7,41.9,18.1,10.3
E00027954,18.4,36.9,31.9,12.8
E00027955,39.5,42.1,7,11.4
E00027956,32.8,35.9,18.8,12.5
E00027957,19.3,28.4,38.5,13.8
E00027958,65.1,22,1.8,11
E00027959,35,49.2,1.7,14.2
E00027960,38.8,37.4,0,23.8
E00054845,47.2,40,0,12.8
E00054846,47.1,40.7,0.7,11.4
E00054847,47,37.4,2.6,13
E00054848,52.9,28.2,2.4,16.5
E00054849,27.1,25,26,21.9
E00054850,32.4,21.1,1.4,45.1
E00054851,35.2,25.5,14.5,24.8
E00054852,40.3,25.2,0.8,33.6
E00054853,43.8,32.8,1.6,21.9
E00054854,41.7,26.1,26.1,6.1
E00054855,42.9,38.1,4,15.1
E00054856,54.8,27.4,8.3,9.5
E00054857,25,26,42.7,6.3
E00054858,44.6,23.6,7.6,24.2
E00054859,43.8,34.7,4.1,17.4
E00054860,58.3,29.6,5.2,7
E00054861,30.3,21.8,39.5,8.4
E00054865,23.5,30.3,21.8,24.4
E00054866,45.3,32.5,2.6,19.7
E00054867,18.9,14.2,59.1,7.9
E00054868,57,40.4,0,2.6
E00054869,47.8,39.8,1.9,10.6
E00054870,45.7,40.2,2.4,11.8
E00054871,35.1,41.2,4.6,19.1
E00054872,38,34.5,9.9,17.6
E00054873,14.8,22.2,56.5,6.5
E00054874,35.4,24,7.4,33.1
E00054875,38.1,29.4,2.4,30.2
E00054876,46.1,38.2,2,13.8
E00054877,49.7,41.3,2.2,6.7
E00054878,36.5,26.4,22,15.1
E00054879,30.9,27.6,28.5,13
