areacd,heating_type_3a-001,heating_type_3a-002
E00027920,4.7,95.3
E00027921,0,100
E00027922,2.4,97.6
E00027924,2.6,97.4
E00027925,0,100
E00027926,1.3,98.7
E00027929,0,100
E00027930,0.8,99.2
E00027931,1.7,98.3
E00027932,0.6,99.4
E00027934,0,100
E00027950,0.7,99.3
E00027951,1,99
E00027952,0,100
E00027953,0,100
E00027954,0,100
E00027955,1.7,98.3
E00027956,0.8,99.2
E00027957,0.9,99.1
E00027958,0,100
E00027959,0.8,99.2
E00027960,0.7,99.3
E00054845,0,100
E00054846,3,97
E00054847,5.2,94.8
E00054848,9.4,90.6
E00054849,3.1,96.9
E00054850,5.6,94.4
E00054851,2.1,97.9
E00054852,0.9,99.1
E00054853,0,100
E00054854,1.7,98.3
E00054855,1.6,98.4
E00054856,1.1,98.9
E00054857,1.1,98.9
E00054858,4.5,95.5
E00054859,1.6,98.4
E00054860,0.8,99.2
E00054861,0.8,99.2
E00054865,3.4,96.6
E00054866,2.6,97.4
E00054867,0.8,99.2
E00054868,1.3,98.7
E00054869,3.1,96.9
E00054870,3.1,96.9
E00054871,1.5,98.5
E00054872,1.4,98.6
E00054873,1.9,98.1
E00054874,1.7,98.3
E00054875,0,100
E00054876,2,98
E00054877,3.3,96.7
E00054878,1.3,98.7
E00054879,5.7,94.3
E00054880,1.6,98.4
E00054882,0,100
E00055030,0,100
E00055031,1.4,98.6
E00055033,1,99
E00055034,0.7,99.3
E00055035,1.4,98.6
E00055037,1.3,98.7
E00055038,2,98
E00055039,4.1,95.9
E00055043,1.5,98.5
E00055044,1.4,98.6
E00055045,0.6,99.4
E00055046,0.9,99.1
E00055047,3,97
E00055048,1.8,98.2
E00055049,1.6,98.4
E00055050,3.8,96.2
E00055051,1.3,98.7
E00055052,0.7,99.3
E00055053,2.6,97.4
E00055054,2.5,97.5
E00055055,5,95
E00055056,2.2,97.8
E00055057,3.1,96.9
E00055058,5.6,94.4
E00055059,0.7,99.3
E00055060,0,100
E00055061,0,100
E00055062,4.8,95.2
E00055063,1.6,98.4
E00055064,3.2,96.8
E00055065,4.9,95.1
E00055066,0.8,99.2
E00055208,1.2,98.8
E00055209,3.5,96.5
E00055210,1.5,98.5
E00055213,1.5,98.5
E00055215,1.9,98.1
E00055219,0.8,99.2
E00055220,2.2,97.8
E00055222,5.6,94.4
E00055225,0.8,99.2
E00055226,4.3,95.7
E00055228,2.2,97.8
E00055229,0.8,99.2
E00055230,1.9,98.1
E00055231,2.6,97.4
E00055233,0.4,99.6
E00055234,0.7,99.3
E00055236,0,100
E00055238,1.4,98.6
E00055239,3.4,96.6
E00055240,2.5,97.5
E00055241,0.8,99.2
E00055242,0,100
E00055244,3.3,96.7
E00055245,0.7,99.3
E00055356,0.9,99.1
E00055357,3.5,96.5
E00055358,3.2,96.8
E00055359,1.8,98.2
E00055360,0.8,99.2
E00055361,1.5,98.5
E00055363,5.2,94.8
E00055364,0.6,99.4
E00055365,4.2,95.8
E00055366,6.8,93.2
E00055367,3.3,96.7
E00055368,2.2,97.8
E00055369,1.5,98.5
E00055370,0.8,99.2
E00055371,1.1,98.9
E00055372,1.5,98.5
E00055374,4.3,95.7
E00055383,0,100
E00055384,2.5,97.5
E00055386,2.2,97.8
E00055387,4.2,95.8
E00055388,2.3,97.7
E00055389,3.7,96.3
E00168657,2.7,97.3
E00168658,1.8,98.2
E00168659,0,100
E00178692,8.2,91.8
E00178707,1.4,98.6
