areacd,in_full_time_education-001,in_full_time_education-002
E00027920,18,82
E00027921,26.9,73.1
E00027922,16,84
E00027924,13,87
E00027925,12.7,87.3
E00027926,12.1,87.9
E00027929,16.1,83.9
E00027930,15.5,84.5
E00027931,13.9,86.1
E00027932,16.8,83.2
E00027934,16.7,83.3
E00027950,17.1,82.9
E00027951,12.3,87.7
E00027952,16.1,83.9
E00027953,11.1,88.9
E00027954,28.5,71.5
E00027955,17.7,82.3
E00027956,22.2,77.8
E00027957,26.6,73.4
E00027958,7.2,92.8
E00027959,19.3,80.7
E00027960,19,81
E00054845,16.8,83.2
E00054846,18.1,81.9
E00054847,24.6,75.4
E00054848,9,91
E00054849,13.2,86.8
E00054850,15.5,84.5
E00054851,17,83
E00054852,14.4,85.6
E00054853,16.7,83.3
E00054854,16.4,83.6
E00054855,19.2,80.8
E00054856,13.1,86.9
E00054857,24.8,75.2
E00054858,12.7,87.3
E00054859,14.2,85.8
E00054860,12,88
E00054861,17.7,82.3
E00054865,22.9,77.1
E00054866,16.4,83.6
E00054867,13.2,86.8
E00054868,18.4,81.6
E00054869,19.1,80.9
E00054870,14.5,85.5
E00054871,19.9,80.1
E00054872,11.3,88.7
E00054873,13,87
E00054874,14.1,85.9
E00054875,17.3,82.7
E00054876,17.4,82.6
E00054877,15.4,84.6
E00054878,17.4,82.6
E00054879,18.1,81.9
E00054880,17.5,82.5
E00054882,17.9,82.1
E00055030,25.3,74.7
E00055031,23.9,76.1
E00055033,12.3,87.7
E00055034,16.6,83.4
E00055035,17.1,82.9
E00055037,22.6,77.4
E00055038,21.9,78.1
E00055039,17.3,82.7
E00055043,11,89
E00055044,9.2,90.8
E00055045,17.9,82.1
E00055046,27.4,72.6
E00055047,17.1,82.9
E00055048,20,80
E00055049,11.7,88.3
E00055050,13,87
E00055051,16.2,83.8
E00055052,10.2,89.8
E00055053,15.7,84.3
E00055054,13.8,86.2
E00055055,16.2,83.8
E00055056,22.2,77.8
E00055057,18.9,81.1
E00055058,17.5,82.5
E00055059,16.1,83.9
E00055060,3.7,96.3
E00055061,14.7,85.3
E00055062,16.5,83.5
E00055063,14.4,85.6
E00055064,14.5,85.5
E00055065,19,81
E00055066,21.1,78.9
E00055208,22.5,77.5
E00055209,12.2,87.8
E00055210,16.4,83.6
E00055213,16.4,83.6
E00055215,24,76
E00055219,31.4,68.6
E00055220,18.1,81.9
E00055222,11.8,88.2
E00055225,16.2,83.8
E00055226,15,85
E00055228,17.9,82.1
E00055229,21.9,78.1
E00055230,22.5,77.5
E00055231,15.9,84.1
E00055233,18.2,81.8
E00055234,17.6,82.4
E00055236,23,77
E00055238,38.5,61.5
E00055239,14.2,85.8
E00055240,15.5,84.5
E00055241,18.7,81.3
E00055242,22.3,77.7
E00055244,18,82
E00055245,19.5,80.5
E00055356,15.3,84.7
E00055357,15.5,84.5
E00055358,18,82
E00055359,14.3,85.7
E00055360,18.9,81.1
E00055361,22.4,77.6
E00055363,27,73
E00055364,18.2,81.8
E00055365,19,81
E00055366,20.2,79.8
E00055367,21.8,78.2
E00055368,20.8,79.2
E00055369,19.4,80.6
E00055370,18.5,81.5
E00055371,7.8,92.2
E00055372,28.1,71.9
E00055374,16.2,83.8
E00055383,28.9,71.1
E00055384,12,88
E00055386,15,85
E00055387,21.7,78.3
E00055388,10.5,89.5
E00055389,23.3,76.7
E00168657,25,75
E00168658,34.7,65.3
E00168659,19.1,80.9
E00178692,21,79
E00178707,26.2,73.8
