areacd,disability_3a-001,disability_3a-002
E00027920,15.8,84.2
E00027921,11.8,88.3
E00027922,25.4,74.6
E00027924,17.1,82.9
E00027925,22.6,77.4
E00027926,19.6,80.4
E00027929,18.3,81.7
E00027930,17.3,82.7
E00027931,20.1,79.9
E00027932,28.7,71.3
E00027934,15.2,84.8
E00027950,20.7,79.3
E00027951,16.1,83.9
E00027952,21.9,78.1
E00027953,25.4,74.6
E00027954,19.8,80.2
E00027955,16.3,83.7
E00027956,22,78
E00027957,18.5,81.5
E00027958,22.8,77.2
E00027959,17,83
E00027960,19,81
E00054845,18.4,81.6
E00054846,13,87
E00054847,18.5,81.5
E00054848,18.3,81.7
E00054849,30.6,69.4
E00054850,19.9,80.1
E00054851,22.5,77.5
E00054852,22.8,77.2
E00054853,21.2,78.8
E00054854,22.2,77.8
E00054855,12,88
E00054856,21.1,78.9
E00054857,23.1,76.9
E00054858,26.7,73.3
E00054859,22.1,77.9
E00054860,17.4,82.6
E00054861,25.7,74.3
E00054865,20.5,79.5
E00054866,14,86
E00054867,34.7,65.3
E00054868,16.4,83.6
E00054869,16.2,83.8
E00054870,29.9,70.1
E00054871,14.5,85.5
E00054872,17.4,82.6
E00054873,31.3,68.7
E00054874,16.7,83.3
E00054875,17.8,82.2
E00054876,18.4,81.6
E00054877,15.8,84.2
E00054878,24.1,75.9
E00054879,30.6,69.4
E00054880,19.6,80.4
E00054882,17.1,82.9
E00055030,22.9,77.1
E00055031,17.3,82.7
E00055033,12,88
E00055034,18.4,81.6
E00055035,12.1,87.9
E00055037,25.4,74.6
E00055038,12.2,87.8
E00055039,16.6,83.4
E00055043,13.6,86.4
E00055044,16.7,83.3
E00055045,20.1,79.9
E00055046,24.2,75.8
E00055047,17.1,82.9
E00055048,13.8,86.2
E00055049,20.4,79.6
E00055050,15.6,84.4
E00055051,16.2,83.8
E00055052,21.1,78.9
E00055053,18.5,81.5
E00055054,14.5,85.5
E00055055,20.9,79.1
E00055056,22.1,77.9
E00055057,24.9,75.1
E00055058,16.7,83.3
E00055059,21.7,78.3
E00055060,37.6,62.4
E00055061,27.1,72.9
E00055062,19.8,80.2
E00055063,21.5,78.5
E00055064,13.4,86.6
E00055065,10.5,89.5
E00055066,27.3,72.7
E00055208,28.6,71.4
E00055209,11.9,88.1
E00055210,14.4,85.6
E00055213,15.9,84.1
E00055215,13.3,86.7
E00055219,30.9,69.1
E00055220,21.3,78.7
E00055222,20.1,79.9
E00055225,20.4,79.6
E00055226,27.3,72.7
E00055228,13.6,86.4
E00055229,12.4,87.6
E00055230,14.4,85.6
E00055231,14.7,85.3
E00055233,15,85
E00055234,11.1,88.9
E00055236,7.4,92.6
E00055238,11.8,88.2
E00055239,15.8,84.2
E00055240,11.2,88.8
E00055241,16.8,83.2
E00055242,10.6,89.4
E00055244,15.1,84.9
E00055245,14.9,85.1
E00055356,13,87
E00055357,14.5,85.5
E00055358,23.9,76.1
E00055359,25.8,74.2
E00055360,17.6,82.4
E00055361,20.1,79.9
E00055363,19.6,80.4
E00055364,22.2,77.8
E00055365,22,78
E00055366,16.9,83.1
E00055367,16.6,83.4
E00055368,34.3,65.7
E00055369,14.7,85.3
E00055370,13.5,86.5
E00055371,29,71
E00055372,20.5,79.5
E00055374,23.4,76.6
E00055383,26,74
E00055384,19.4,80.6
E00055386,32,68
E00055387,21.3,78.7
E00055388,20.2,79.8
E00055389,17.9,82.1
E00168657,8.5,91.5
E00168658,7.6,92.4
E00168659,12.3,87.7
E00178692,32.4,67.6
E00178707,25.1,74.9
