areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00027920,96.2,2.7,0.8,0,0.3
E00027921,95.8,3.8,0,0.5,0
E00027922,95.6,2,1.2,0.8,0.4
E00027924,95.1,2.9,1.2,0.4,0.4
E00027925,96,3.2,0,0.8,0
E00027926,96.4,2.1,0.6,0.6,0.3
E00027929,93.9,1.9,1.9,0.3,1.9
E00027930,92.8,4,0.4,0.8,2
E00027931,97.3,0.5,0.9,0.9,0.5
E00027932,96.5,2.4,0.3,0.7,0
E00027934,97.1,2.1,0.4,0.4,0
E00027950,96.6,2.7,0,0,0.6
E00027951,98.3,0.8,0.4,0.4,0
E00027952,95.8,3.1,0,0,1
E00027953,97.1,2.9,0,0,0
E00027954,94.2,4,1.8,0,0
E00027955,97.8,1.9,0,0,0.4
E00027956,99.1,0.6,0.3,0,0
E00027957,97.1,2.5,0,0.4,0
E00027958,96.3,2.8,0,0,0.9
E00027959,97.8,1.8,0.4,0,0
E00027960,95.3,3.1,0.9,0,0.6
E00054845,96.2,3.5,0,0,0.3
E00054846,96.9,2.5,0.6,0,0
E00054847,95.2,4.5,0.3,0,0
E00054848,94.3,4.6,1.1,0,0
E00054849,86.5,9.4,0,0.6,3.5
E00054850,84.4,10.9,0.8,2,2
E00054851,91.5,3.6,1.6,2,1.2
E00054852,90.5,6,3,0.5,0
E00054853,90.8,5.8,1.5,0.8,1.2
E00054854,92.6,6.9,0.3,0.3,0
E00054855,92.4,4.3,0.4,1.4,1.4
E00054856,93.3,5.6,1.1,0,0
E00054857,94.3,3.5,1.3,0.9,0
E00054858,92.4,5.6,1.2,0.8,0
E00054859,92.3,6.4,0.9,0.4,0
E00054860,96.5,3.5,0,0,0
E00054861,96.2,3.4,0.4,0,0
E00054865,95.9,1.5,0,1.5,1.1
E00054866,97.7,2.3,0,0,0
E00054867,92.7,7.3,0,0,0
E00054868,96.2,3.8,0,0,0
E00054869,98.8,1,0.2,0,0
E00054870,97.8,1.6,0.3,0,0.3
E00054871,95.4,4.6,0,0,0
E00054872,96.8,2.1,1.1,0,0
E00054873,97.4,2.6,0,0,0
E00054874,94.3,4.3,0.3,0.9,0.3
E00054875,98.1,1.9,0,0,0
E00054876,94.7,4.2,1.1,0,0
E00054877,96.4,3.1,0.2,0,0.2
E00054878,93.4,6,0.6,0,0
E00054879,96.7,2.9,0.4,0,0
E00054880,94.7,3.1,1.9,0.2,0
E00054882,93.1,6.9,0,0,0
E00055030,91.4,4,0.9,2.3,1.4
E00055031,96.4,3,0.5,0,0
E00055033,97.6,1.9,0,0,0.5
E00055034,96.3,3.1,0.3,0.3,0
E00055035,96.4,3,0.6,0,0
E00055037,93.2,5.2,0.3,0.3,0.9
E00055038,97.6,0.4,1.1,0.7,0.2
E00055039,98.1,1.6,0,0.3,0
E00055043,97,2.6,0,0.4,0
E00055044,96.1,2.4,0,1.6,0
E00055045,94.3,3.2,1.1,1.4,0
E00055046,98.6,0.3,0.3,0.3,0.3
E00055047,94.2,3.9,1.6,0,0.4
E00055048,90.7,6.2,1.1,2,0
E00055049,90.3,6.3,1.3,1.9,0.3
E00055050,90.8,5.4,1.7,1.4,0.7
E00055051,97.4,2.4,0,0.3,0
E00055052,98.5,1.1,0,0,0.4
E00055053,94.6,5.4,0,0,0
E00055054,95.4,3.9,0.7,0,0
E00055055,91.2,6.3,2.1,0.4,0
E00055056,97.5,2.2,0.2,0,0
E00055057,96.5,3.1,0.4,0,0
E00055058,93.1,4.7,0.7,1.5,0
E00055059,99.1,0.9,0,0,0
E00055060,96.4,3.6,0,0,0
E00055061,97.7,2.3,0,0,0
E00055062,96.6,3,0,0.4,0
E00055063,93,4.8,0,1.5,0.7
E00055064,96.7,2.7,0,0.3,0.3
E00055065,97.1,2.6,0,0,0.3
E00055066,94.7,5.3,0,0,0
E00055208,96,3.6,0.4,0,0
E00055209,98.4,1.6,0,0,0
E00055210,94.8,4.3,0.3,0.7,0
E00055213,95.3,3.1,0.3,0.6,0.6
E00055215,97.4,2.4,0,0.2,0
E00055219,95.7,4.3,0,0,0
E00055220,94.5,4.4,0,0,1
E00055222,95.2,4.3,0,0.4,0
E00055225,98.5,1.1,0.4,0,0
E00055226,97.4,2.2,0,0,0.4
E00055228,97.4,2.3,0,0,0.3
E00055229,97.3,2.4,0.3,0,0
E00055230,97,2.2,0.7,0,0
E00055231,97.7,0.6,0.6,0.3,0.6
E00055233,96,2,1.8,0,0.2
E00055234,97.7,1.4,0.6,0.3,0
E00055236,97.9,1.6,0,0.2,0.4
E00055238,87.7,5.2,0,1.9,5.2
E00055239,95.9,3.6,0.5,0,0
E00055240,98.7,1.3,0,0,0
E00055241,97.6,2.4,0,0,0
E00055242,97.9,1.7,0,0,0.4
E00055244,96.7,3.3,0,0,0
E00055245,96.6,3.4,0,0,0
E00055356,95.9,3.7,0.4,0,0
E00055357,87.1,9.8,0,0.8,2.4
E00055358,91.6,5.2,1.7,1.4,0
E00055359,95.5,3.2,0.5,0,0.9
E00055360,89.7,8.3,1.7,0.3,0
E00055361,88.1,9.3,1,1.3,0.3
