areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00050306,82,13.9,4.1
E00050307,77.8,15.1,7.1
E00050308,83.1,12.8,4.2
E00050309,79.6,14.6,5.8
E00050310,83.7,11.4,4.9
E00050320,86.3,10.7,3
E00050321,82.1,14.2,3.7
E00050322,75.8,15.9,8.3
E00050323,69.1,22.9,8.1
E00050324,80.9,14,5.2
E00050325,80.4,16.1,3.5
E00050326,82.5,13,4.5
E00050327,68.8,18.8,12.4
E00050328,74.6,12.4,13
E00050329,86.6,11,2.4
E00050330,88.1,8.2,3.7
E00050331,79,12.9,8.1
E00050332,80.9,15.3,3.8
E00050333,80.3,13.5,6.2
E00050334,79,17.1,3.8
E00050335,79.5,14.7,5.9
E00050336,79.9,14.2,5.9
E00050337,77.6,16.4,5.9
E00050338,78.7,15.9,5.4
E00050339,74.7,18.8,6.5
E00050341,81.1,15.5,3.4
E00050342,79.7,15.2,5.1
E00050343,76.5,17.6,5.9
E00050386,74.8,17.6,7.6
E00050387,72,20.4,7.6
E00050388,74,18,8
E00050389,73.6,17.2,9.1
E00050390,77.4,16.9,5.7
E00050391,79.6,14.1,6.4
E00050392,77.4,15.1,7.4
E00050393,74,16.2,9.9
E00050394,75.7,17.6,6.6
E00050395,87.6,10.1,2.3
E00050396,78.2,14.6,7.1
E00050397,82.7,12.5,4.7
E00050398,77.3,15,7.6
E00050399,80.5,16.9,2.6
E00050400,72.8,17.3,9.9
E00050401,71.1,17.1,11.8
E00050402,83.1,11.8,5.1
E00050403,76.4,14.2,9.4
E00050404,69.1,18.6,12.3
E00050405,75.1,18.1,6.8
E00050406,78.9,15.9,5.2
E00050407,80,12.6,7.4
E00050408,75.9,16.4,7.7
E00050409,73.2,17.7,9.1
E00050410,80.1,12.9,7.1
E00050411,74.7,17.8,7.5
E00050412,72.7,19.3,8
E00050413,80.9,11.2,7.9
E00050414,77.3,14.2,8.4
E00050415,64.7,20.8,14.5
E00050416,73.1,17.1,9.8
E00050417,74.6,17,8.4
E00050418,80.5,12.4,7.1
E00050419,73.1,16.4,10.5
E00050420,76,13.1,10.9
E00050423,84.2,10.5,5.3
E00050424,79.9,13.3,6.8
E00050427,86.9,8.9,4.2
E00050428,82,13,5
E00050429,85.4,10.3,4.2
E00050431,81.8,14.4,3.7
E00050432,76.7,16.1,7.2
E00050433,82.2,11.2,6.7
E00050434,77.9,11.7,10.4
E00050436,83.8,14.4,1.8
E00050438,79.4,14.2,6.4
E00050440,81,16,3
E00050442,81.7,14.2,4.1
E00050443,77.7,14.8,7.5
E00050444,79.8,12.6,7.7
E00050445,76.9,16.3,6.8
E00050446,82.4,14,3.6
E00050447,81.5,13,5.6
E00050448,83.1,12.1,4.8
E00050449,85,9.8,5.2
E00050450,84.8,11.1,4.1
E00050451,83.1,14.1,2.8
E00050452,76.5,17.5,6.1
E00050453,80.5,13.2,6.3
E00050454,80.2,13.3,6.5
E00050455,79.3,13.4,7.3
E00050456,83.2,11.7,5.1
E00050457,82.2,15.2,2.5
E00050458,86.2,7.7,6.1
E00050459,86.5,10,3.6
E00050460,83.3,11.9,4.8
E00050461,76.8,15.2,8
E00050543,69.2,19,11.8
E00050544,70.6,17.8,11.5
E00050545,73.4,17.5,9.1
E00050559,78.3,15,6.6
E00050560,80,13.3,6.7
E00050561,80,15.5,4.5
E00050562,77.6,17.1,5.3
E00050563,78.3,16.3,5.4
E00050564,74.7,15.9,9.3
E00050565,72.1,22.1,5.9
E00050566,78.1,13.1,8.7
E00050567,78.7,14.8,6.6
E00050568,78.3,13,8.7
E00050569,81.8,11.5,6.6
E00050570,77.2,14.6,8.1
E00050571,76.8,14,9.2
E00050572,58.6,25.3,16.2
E00050573,74.3,14.8,10.9
E00050574,76.5,14.2,9.3
E00050575,77.8,14.5,7.7
E00050577,79.7,13.5,6.8
E00050620,80.2,14.6,5.2
E00050621,82.3,13.1,4.7
E00050629,87.8,7.8,4.4
E00050630,82.5,13.4,4.1
E00050631,84.3,10.5,5.2
E00050632,76,17.6,6.4
E00050634,74,16,9.9
E00050635,79.1,16,4.9
E00050636,83.5,13.1,3.4
E00050637,88,10.9,1.1
E00050638,83.9,11,5.1
E00050639,76.4,17.3,6.3
E00050640,87.5,8.4,4.2
E00050641,73.9,20.1,6.1
E00050642,78.9,15.2,6
E00050643,79.5,15.3,5.2
E00050644,81.6,12.2,6.1
E00050645,83.1,13,3.9
E00050646,85.6,11.5,2.9
E00050647,84.9,10.6,4.5
E00050649,76.4,19.4,4.2
E00050650,84.7,11.5,3.7
E00050651,77.3,18.2,4.5
E00050652,81.5,14,4.6
E00050653,86,11.5,2.5
E00050654,79.9,12.7,7.4
