areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00050306,49.1,13.7,37.2
E00050307,56.1,1.5,42.3
E00050308,49.8,2.4,47.8
E00050309,54.2,1.9,43.9
E00050310,58.9,3.6,37.5
E00050320,57.4,4.6,38
E00050321,56.4,4,39.6
E00050322,54.1,2.1,43.8
E00050323,48,11.6,40.4
E00050324,53,5.1,41.9
E00050325,53.7,1.2,45.1
E00050326,60.1,2.2,37.6
E00050327,43.5,10.5,46
E00050328,43.4,9.4,47.2
E00050329,59.3,4.1,36.6
E00050330,64.2,2.7,33.1
E00050331,49.2,4.9,45.9
E00050332,51.6,7.3,41.1
E00050333,50,1.3,48.7
E00050334,57.4,4.3,38.3
E00050335,56.5,3.1,40.5
E00050336,54,3.1,42.9
E00050337,51.7,1.7,46.6
E00050338,45.5,4.7,49.8
E00050339,51.9,4.6,43.5
E00050341,58,8,34
E00050342,58.4,5.2,36.4
E00050343,50.2,4.2,45.6
E00050386,50.7,6.3,43
E00050387,47.7,3.3,49
E00050388,50.9,0.4,48.7
E00050389,52.5,2.1,45.4
E00050390,66.8,1.9,31.3
E00050391,51.5,4.1,44.4
E00050392,48.1,6.2,45.6
E00050393,51.7,7.7,40.5
E00050394,54.6,4.6,40.7
E00050395,64.4,2.8,32.7
E00050396,50.9,4.9,44.2
E00050397,59.7,1.3,39.1
E00050398,55.3,2.8,41.8
E00050399,62.1,3.8,34.1
E00050400,56.1,5.9,38
E00050401,47.1,3.6,49.3
E00050402,64.6,3.6,31.8
E00050403,48.5,7.6,43.9
E00050404,49.8,4.9,45.2
E00050405,59.7,3.7,36.6
E00050406,52.9,4,43
E00050407,47.8,5.9,46.3
E00050408,45.7,2.8,51.4
E00050409,45.4,4,50.6
E00050410,51,10.8,38.2
E00050411,50,10.9,39.1
E00050412,50,4.5,45.5
E00050413,47.5,5,47.5
E00050414,50.8,4.2,44.9
E00050415,41.1,4.8,54.1
E00050416,44.4,12.2,43.4
E00050417,46.6,9.6,43.8
E00050418,53.4,6.1,40.5
E00050419,49.1,3.1,47.8
E00050420,43.7,8,48.4
E00050423,68.9,2.6,28.5
E00050424,54.3,2.4,43.3
E00050427,61.8,0,38.2
