areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00050306,19,15,47.6,18.4
E00050307,50,31.9,6.4,11.7
E00050308,54.5,34.5,1.8,9.1
E00050309,50.9,32.1,7.5,9.4
E00050310,51.2,32.5,2.4,13.8
E00050320,53.6,25.5,2.7,18.2
E00050321,37.3,26.3,31.4,5.1
E00050322,53.9,38.3,2.3,5.5
E00050323,10.2,3.9,77.2,8.7
E00050324,57.3,32.8,0.8,9.2
E00050325,56.7,24.2,3.3,15.8
E00050326,51.9,39.5,1.6,7
E00050327,1.1,3.4,83.4,12
E00050328,11.5,2.6,38.5,47.4
E00050329,58,34.5,0.8,6.7
E00050330,47.8,44.9,4.4,2.9
E00050331,10.6,4.2,21.1,64.1
E00050332,31.8,18.5,19,30.8
E00050333,46.9,25.7,3.5,23.9
E00050334,37.1,23.3,28.4,11.2
E00050335,48.1,27.4,5.2,19.3
E00050336,44.3,24.6,15.6,15.6
E00050337,37.3,23.9,23.9,14.9
E00050338,42.3,22.3,22.3,13.1
E00050339,37.7,33.1,20.8,8.5
E00050341,17.2,20.5,47.5,14.8
E00050342,32.8,35,19.7,12.4
E00050343,38,31.8,22.5,7.8
E00050386,17,18.9,57.5,6.6
E00050387,29.3,23.6,30.9,16.3
E00050388,55.8,25.2,12.2,6.8
E00050389,39.4,33.3,20.5,6.8
E00050390,40.6,43.6,3,12.8
E00050391,50.4,29.9,8.5,11.1
E00050392,15.3,22.5,49.5,12.6
E00050393,17.5,21.7,52.5,8.3
E00050394,21.8,22.7,37.8,17.6
E00050395,53,32.8,2.2,11.9
E00050396,35,24.2,29.2,11.7
E00050397,48.3,45,1.7,5
E00050398,35,32.1,22.9,10
E00050399,48.1,41.9,0.8,9.3
E00050400,29.1,23.6,33.9,13.4
E00050401,24.4,19.7,48.8,7.1
E00050402,15.6,36.9,25.4,22.1
E00050403,20.2,29.5,45.7,4.7
E00050404,22.1,19.5,49,9.4
E00050405,26.9,25.4,33.8,13.8
E00050406,24.1,28.4,38.8,8.6
E00050407,13.7,14.7,58.8,12.7
E00050408,26.1,27,41.7,5.2
E00050409,24.8,12.4,49.6,13.2
E00050410,15.3,21.2,54,9.5
E00050411,22.9,12.4,52.4,12.4
E00050412,35.6,28.7,24.8,10.9
E00050413,13.8,18.1,55.2,12.9
E00050414,33.9,29.7,28.8,7.6
E00050415,17.4,17.4,56.2,9.1
E00050416,18.8,19.6,53.6,8
E00050417,12.9,17.3,59.7,10.1
E00050418,16.9,25.4,52.3,5.4
E00050419,28.3,23.2,41.4,7.1
E00050420,15.5,12.9,62.1,9.5
E00050423,17.3,24.5,12.2,45.9
E00050424,37.9,34.5,2.8,24.8
E00050427,59.6,37.4,0,3
E00050428,45.6,40.8,2,11.6
E00050429,62.7,28.9,3.6,4.8
E00050431,50,34.7,1.4,13.9
E00050432,21.3,24.4,42.5,11.8
E00050433,20,49.3,22.9,7.9
E00050434,23.4,18.1,26.6,31.9
E00050436,56.6,33.7,2.4,7.2
