areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00050306,81.6,11.4,3.8,1.6,1.6
E00050307,81.7,12.9,2.2,0.9,2.2
E00050308,79.9,16.2,2.2,0.6,1
E00050309,85.6,10.4,1.4,1.2,1.4
E00050310,84.1,7.5,4.9,2.3,1.3
E00050320,85,9.5,1.8,1.1,2.6
E00050321,81.4,14.9,3.3,0.4,0
E00050322,88.5,10.3,0.6,0,0.6
E00050323,88.5,6.4,2.6,0.9,1.7
E00050324,85.1,11,1.8,1.8,0.3
E00050325,77.1,16.8,2.3,3.2,0.6
E00050326,94.2,5.5,0.3,0,0
E00050327,68.1,18.1,6.7,4.4,2.7
E00050328,64.9,13.6,6.5,11.4,3.5
E00050329,77.9,17.9,1.6,1.1,1.6
E00050330,82.4,17.3,0.2,0,0
E00050331,64.6,13.9,8.2,10.9,2.4
E00050332,71.9,13.6,5.6,5.8,3
E00050333,80.9,13.6,2.6,0.4,2.6
E00050334,86,11.2,1,1,0.7
E00050335,77.7,14.7,5.6,1.2,0.9
E00050336,88.3,7.6,3.4,0,0.7
E00050337,81.4,9.5,4.6,2.2,2.4
E00050338,90.2,6.2,0,3.3,0.4
E00050339,88.5,9.1,0.6,1.2,0.6
E00050341,80.1,12,5.3,1.9,0.8
E00050342,85,10.9,1.8,0.5,1.8
E00050343,78.1,11.4,5,2.5,3.1
E00050386,89,7.7,2.3,0,1
E00050387,90.9,4.6,4.6,0,0
E00050388,91.4,6.5,1.2,0.6,0.3
E00050389,92.9,3.7,2.7,0.7,0
E00050390,94.6,3.5,0,1.9,0
E00050391,93.9,5.4,0.3,0,0.3
E00050392,86.4,9.2,2.4,2.1,0
E00050393,94.5,4.9,0,0,0.5
E00050394,90.4,6.3,2.6,0.7,0
E00050395,86.5,8.6,1.7,1.7,1.4
E00050396,92.1,5.4,0.4,1.4,0.7
E00050397,96.6,2.7,0.7,0,0
E00050398,91.5,4.5,1.1,2.3,0.6
E00050399,94.9,2.9,2.2,0,0
E00050400,91.5,4.1,1.7,2.7,0
E00050401,91.1,4.3,3.9,0,0.7
E00050402,83.7,9.1,3.8,2,1.5
E00050403,90.3,5.7,2.3,0.6,1.1
E00050404,91.9,7.4,0,0.7,0
E00050405,89.5,5.4,0.3,3.4,1.4
E00050406,86.9,5.2,2.9,4.2,0.7
E00050407,91.9,3.3,1.6,2.3,1
E00050408,84.8,12.7,2.2,0.3,0
E00050409,89.7,4.7,2.6,1.2,1.8
E00050410,90.2,8.1,0.3,0.8,0.8
E00050411,78.7,15.1,4.6,1.7,0
E00050412,88.7,7.5,3.8,0,0
E00050413,86,9,1.2,2.6,1.2
E00050414,87.1,7.8,2.9,1.6,0.6
E00050415,93.3,4.5,1.5,0.4,0.4
E00050416,84.3,5.6,4.6,3.8,1.8
E00050417,92.4,4.2,1.5,1.5,0.5
E00050418,90.6,7.1,0.5,1.8,0
E00050419,93.2,3.2,1.4,1.8,0.4
E00050420,88.2,4.8,5.1,1.9,0
E00050423,80.4,14.8,0.5,2.6,1.6
E00050424,80.3,12.3,2.6,3.4,1.4
E00050427,79,17.2,2.5,0.6,0.6
E00050428,92.3,7.2,0.3,0,0.3
E00050429,80.4,18.7,0.9,0,0
E00050431,89.3,6.1,2.3,1.7,0.6
E00050432,85.9,6.3,3.3,3.3,1.2
E00050433,79.3,15.9,1.7,2.6,0.5
E00050434,82.8,11,0.6,2.5,3.1
E00050436,86.5,11.7,1.3,0,0.4
E00050438,81.4,11.6,5.1,0,1.9
E00050440,74.1,19.9,1.6,2.3,2.1
E00050442,90.6,5.1,1.3,1,2
E00050443,89.1,9,0.3,1.1,0.6
E00050444,86.2,10.1,1.5,1.2,0.9
E00050445,84.3,12.1,2.4,0.3,0.9
E00050446,89.7,9.7,0.3,0.3,0
E00050447,82.7,11.7,1.9,3.7,0
E00050448,80,14.9,3.1,1.7,0.3
E00050449,81.6,12.6,2.5,1.1,2.2
E00050450,64.7,31.9,1.4,1.1,0.9
E00050451,81.2,14.1,4.7,0,0
E00050452,88.3,6.1,4.2,0.3,1.1
E00050453,88.2,7.7,3,1,0
E00050454,83.1,14.2,0.9,1.1,0.6
E00050455,87.9,8.9,1.2,1.6,0.4
E00050456,88.4,7.1,1.4,2,1.1
E00050457,89.8,8.3,0,1.3,0.6
E00050458,70.3,23.1,2.7,1.1,2.7
E00050459,73.2,25.2,0,1.2,0.5
E00050460,89.1,8,1.3,0.6,1
E00050461,77.7,14.3,4.5,3.6,0
E00050543,77.6,14,6.2,1.2,0.9
E00050544,78.4,10.4,6,1.6,3.6
E00050545,87.1,9.2,2.2,1.1,0.3
E00050559,82.1,10.7,1.4,0,5.7
E00050560,69.6,10.7,7.2,7.2,5.3
E00050561,93.6,2.4,0.6,0.9,2.4
E00050562,92.8,4.7,1.7,0,0.8
E00050563,82.5,9.6,2.3,4.8,0.8
E00050564,87.5,8.3,2.2,1.9,0
E00050565,84.8,8.9,2.1,0.7,3.5
E00050566,72.2,7.9,3.2,1.8,14.9
E00050567,79.5,11.7,1.9,4.4,2.5
E00050568,85.3,10.7,2.6,1.4,0
E00050569,83.6,9.4,5.6,1.4,0
E00050570,81.4,8.1,7.3,1.9,1.4
E00050571,85,9.6,3.8,1,0.7
E00050572,82.6,7.5,3.5,5,1.5
E00050573,76.1,13.2,2.9,2.9,4.8
E00050574,85.4,11.7,1.7,0.9,0.3
E00050575,70.1,13.7,7.1,2.7,6.3
E00050577,73.5,15.4,7,2,2
E00050620,77.5,20,0.5,0.8,1.1
E00050621,78.1,15.5,1.7,3.9,0.7
E00050629,68.4,11.1,1.6,12.4,6.5
E00050630,87.1,9.4,0.3,1.9,1.3
E00050631,82.5,13.4,0.7,2.2,1.1
E00050632,84.2,10,3.2,1.1,1.4
E00050634,78.6,12.2,3.4,3.1,2.7
E00050635,82.5,14.3,3.2,0,0
E00050636,87.9,10.2,0.8,0.4,0.8
E00050637,89.8,6.9,1.1,0.7,1.5
E00050638,79.4,14.3,1.8,3.9,0.6
E00050639,81.2,9.6,1.5,7.4,0.4
E00050640,83.1,7.2,3,6,0.6
E00050641,79.2,17.4,2.7,0.8,0
E00050642,87.6,8.9,1.3,1.3,0.8
E00050643,84.7,10.4,2.3,2.6,0
E00050644,85,13,0.9,0.6,0.6
E00050645,77.9,12.7,3.9,4.5,1
E00050646,78.9,16.7,1.7,0.5,2.2
E00050647,77.5,11.4,2.4,4.2,4.5
E00050649,85.2,13.4,1.1,0,0.4
E00050650,67.8,27.2,2.2,1.5,1.2
E00050651,80.7,15.1,0.9,0.3,3
E00050652,74.3,19.3,4.6,1.6,0.3
E00050653,67.3,24.3,3.1,3.1,2.2
E00050654,80.9,15,2.5,1.4,0.3
E00050655,75.9,16.7,1.9,3.5,1.9
E00050656,73.7,19.2,3.2,2.1,1.8
E00050995,86.4,10.5,1.2,1.5,0.5
E00050996,89.6,7.4,1.9,0.3,0.8
