geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00082187,97.2,2.8,0
E00082369,95.7,3.7,0.7
E00082375,98.4,1.6,0
E00082377,99.1,0,0.9
E00083858,97.6,1.8,0.6
E00083860,98,1.3,0.8
E00083864,94.2,5.8,0
E00083869,97.8,2.2,0
E00083871,95.1,4.7,0.2
E00083872,88.6,10.3,1.1
E00084002,93.5,4.9,1.6
E00084008,97.7,2.3,0
E00084189,98.7,1.3,0
E00084195,99,0.3,0.6
E00084196,97.1,2.9,0
E00084197,93.7,6,0.4
E00084199,96.8,3.2,0
E00084232,99.1,0.9,0
E00084233,95.5,3.3,1.2
E00084234,97,3,0
E00084235,95.7,4,0.3
E00084236,100,0,0
E00084237,97.3,2.7,0
E00084238,98.4,1.3,0.3
E00114351,98.1,1.9,0
E00114352,97.2,2.8,0
E00114353,97.5,2.1,0.4
E00114358,96.5,3.5,0
E00114361,97,3,0
E00114362,92.1,6.7,1.1
E00114363,97.4,2,0.6
E00114364,98.8,1.2,0
E00114365,96.6,2.4,0.9
E00114370,93.2,4.3,2.5
E00114371,97.6,2.4,0
E00114373,94.2,4.3,1.4
E00114375,93.8,5.6,0.6
E00114376,93.6,6.2,0.3
E00114388,97.7,1.6,0.8
E00114390,97.1,1.4,1.4
E00114391,96.7,3,0.4
E00116150,87.4,11.4,1.2
E00116153,99.7,0.3,0
E00116156,97.4,2.3,0.2
E00116157,100,0,0
E00116158,97.9,2.1,0
E00116246,99.1,0.6,0.3
E00116247,99.3,0.7,0
E00116248,96.1,3.9,0
E00116249,97.4,2.2,0.4
E00116250,96.6,3,0.4
E00116251,99.6,0.4,0
E00116253,96.4,3.6,0
E00116254,97.7,2.3,0
E00116255,100,0,0
E00116256,98.4,1.6,0
E00116257,99.2,0.8,0
E00116258,99.4,0.6,0
E00116259,99.3,0.7,0
E00116260,97.7,2,0.4
E00116261,98.8,1.2,0
E00116262,99.6,0.4,0
E00116285,99.6,0.4,0
E00116286,92.8,7.2,0
E00167036,95.9,3.6,0.5
E00167037,94.7,4.9,0.4
E00167038,99.4,0.6,0
E00167043,90.8,7,2.2
E00167048,86.8,12.1,1.1
E00167049,98.2,1.8,0
E00167893,94.4,5.1,0.5
E00167894,94.7,5.3,0
E00167895,96.6,3.4,0
E00167896,92.5,6.9,0.6
E00167897,96.4,2.9,0.7
E00167899,96.1,3.9,0
E00167902,97.7,2.3,0
E00172654,95.5,3.8,0.8
E00184842,97.7,2.3,0
E00184846,94.4,5,0.6
E00184858,98.1,1.9,0
E00184864,98,1,1
E00184892,98.3,1.5,0.2
E00184946,96.6,3.4,0
E00184970,98.2,1.8,0
E00184986,100,0,0
E00184994,93.9,5.8,0.3
E00188347,93.1,5.9,1
E00188355,97.2,2.8,0
E00188369,89,10.7,0.3
E00188374,88.7,11.3,0
E00188397,84.9,14.1,1
E00188404,96,3.6,0.3
E00188424,92.8,6.2,1
E00188449,89.5,9.3,1.2
E00188461,91.7,8.3,0
E00188465,90.5,9.2,0.3
E00188481,94.1,5.4,0.6
E00188482,92.8,6.6,0.6
E00188493,94.3,5.7,0
E00188503,93.5,6.1,0.3
E00188516,94.2,4.9,0.9
E00188525,92.8,6.2,1
