areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00092757,6.7,89.2,4.2
E00092758,7.3,83.7,8.9
E00092759,7.1,81,11.9
E00092760,6,83.1,10.9
E00092761,3,89.4,7.6
E00092763,8.2,83.6,8.2
E00092764,10.7,67.8,21.5
E00092765,12.9,74.2,12.9
E00092766,7.6,83.2,9.2
E00092767,10.3,66.4,23.3
E00092768,20.5,63.2,16.2
E00092769,8.2,84.5,7.3
E00092770,7.1,84.1,8.8
E00092771,9.1,80.4,10.5
E00092772,10.5,74.3,15.2
E00092773,9.4,76.5,14.1
E00092774,9.1,72.7,18.2
E00092775,5.8,73.1,21.2
E00092776,5.1,80.6,14.3
E00092777,11.7,73,15.3
E00092778,7.9,78.9,13.2
E00092779,7,70,23
E00092780,6.8,65,28.2
E00092781,11.6,71.7,16.7
E00092782,8.4,50.4,41.2
E00092783,16,70.2,13.8
E00092784,10.3,78.2,11.5
E00092785,13.1,73.8,13.1
E00092786,6.2,87,6.8
E00092787,12.6,77.3,10.1
E00092788,17.3,72.7,10
E00092790,10.7,71.8,17.5
E00092791,17.7,56.3,25.9
E00092792,8.5,73.6,17.9
E00092793,9,84,7
E00092794,13.8,63.8,22.4
E00092795,6.2,70.1,23.7
E00092796,16.5,62.6,20.9
E00092797,16.7,63.8,19.6
E00092937,5.8,85.4,8.7
E00092938,8.6,79.3,12.1
E00092943,6.6,78.9,14.5
E00092986,12.9,81.2,5.9
E00092992,10.1,69.7,20.2
E00092993,12.8,72.3,14.9
E00092998,11.3,73.6,15.1
E00093002,6.3,80.2,13.5
E00093003,11,72.8,16.2
E00093071,17.1,60,22.9
E00093072,17.3,53.5,29.1
E00093073,14.7,69.8,15.5
E00093074,13,60,27
E00093075,11.1,71.6,17.3
E00093076,6.5,81.3,12.1
E00093077,30.4,47.8,21.7
E00093078,9.8,52.7,37.5
E00093080,6.8,55.7,37.5
E00093081,10.4,57.1,32.5
E00093082,19.1,53.9,27
E00093083,16.3,44.2,39.5
E00093084,23.9,47.8,28.3
E00093085,22.3,60.6,17
E00093086,23.5,47.1,29.4
E00093087,12.9,56.5,30.6
E00093088,21,56.8,22.2
E00093089,15.8,68.3,15.8
E00093144,10.9,71.8,17.3
E00093145,14.4,65.3,20.3
E00093146,6.8,63.6,29.5
E00093147,4,77.6,18.4
E00093148,2.8,86.7,10.5
E00093149,18.1,61,21
E00093150,13.8,72.4,13.8
E00093151,13.9,67.8,18.3
E00093152,14.9,67.3,17.8
E00093153,11.1,64.3,24.6
E00093154,22.1,58.4,19.5
E00093155,10.9,42.6,46.5
E00093156,17.2,55.9,26.9
E00093157,10.5,53.3,36.2
E00093158,9.2,58.6,32.2
E00093160,27.6,43.9,28.5
E00093161,11.6,62.1,26.3
E00093162,27.4,50.7,21.9
E00093163,18,49.4,32.6
E00093164,8.7,55.7,35.7
E00093165,18.5,49.2,32.3
E00093166,13.1,51.1,35.8
E00093167,12.8,59.6,27.5
E00093168,10.9,64.9,24.3
E00093169,15.7,59,25.3
E00093170,13.3,33.7,53
E00093171,19.4,56.3,24.3
E00093172,31.1,58.3,10.7
E00093173,10.5,66.7,22.8
E00093174,11.6,71.6,16.8
E00093175,10.1,71,18.8
E00093176,20.3,58.6,21.1
E00093177,6.8,84.9,8.2
E00093178,6.9,72.3,20.8
E00093179,6.8,81.8,11.4
E00093181,8.1,75.7,16.2
E00093182,20.4,50,29.6
E00093183,16.3,57.5,26.3
E00093184,13.4,52.4,34.1
E00093185,13.8,48,38.2
E00093186,22.7,41.3,36
E00093187,9.8,58,32.1
E00093189,22.5,43.1,34.3
E00093190,9.2,62.5,28.3
E00093191,15.6,46.9,37.5
E00093192,13.4,53.6,33
E00093193,12.8,59,28.2
E00093194,20.2,55.1,24.7
E00093195,9.5,58.3,32.1
E00093196,18,59.6,22.5
E00093197,7.5,81.7,10.8
E00093198,7.9,76.2,15.9
E00093199,10,75,15
E00093200,12.5,77.1,10.4
