areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00092757,93.5,0,6.5,0
E00092758,96.3,0,3.7,0
E00092759,96.1,0,3.9,0
E00092760,87,0,12.6,0.4
E00092761,93,0.3,6.7,0
E00092763,96.5,0,2.7,0.8
E00092764,95.4,0,4.6,0
E00092765,88.9,0.3,10.8,0
E00092766,89,0,10.6,0.4
E00092767,76.2,0.4,23.1,0.4
E00092768,76.2,0.7,22.8,0.2
E00092769,93.3,0.5,6.3,0
E00092770,94.6,0,5.4,0
E00092771,89.8,0,9.1,1.1
E00092772,95.2,0,4.8,0
E00092773,96.3,0,3.7,0
E00092774,93.4,0.4,6.3,0
E00092775,95.9,0,3.7,0.4
E00092776,90.6,0.4,8.7,0.4
E00092777,92.1,0,7.5,0.3
E00092778,94.1,0,5.9,0
E00092779,93.8,0.3,4.4,1.6
E00092780,91.4,0,8.6,0
E00092781,88.6,0,11.4,0
E00092782,87.5,0.3,10.9,1.3
E00092783,91.5,0.5,7.9,0
E00092784,90.9,0,8,1
E00092785,93.1,0,6.9,0
E00092786,91.9,0,7.8,0.3
E00092787,91.6,0,8.4,0
E00092788,90.2,0.3,9.5,0
E00092790,92.7,0.3,7,0
E00092791,93.9,0.4,5.3,0.4
E00092792,94.1,0,5.9,0
E00092793,88.2,0.3,11.5,0
E00092794,90.3,0,8.5,1.3
E00092795,93.7,0,6.3,0
E00092796,91,0,9,0
E00092797,76.6,0,23.2,0.2
E00092937,88.3,0.4,11.3,0
E00092938,94.1,0,5.9,0
E00092943,89.5,1.2,9.3,0
E00092986,93.5,0.6,5.3,0.6
E00092992,95.7,0,4.3,0
E00092993,92.8,0,7.2,0
E00092998,95.3,0,4.7,0
E00093002,94,0,6,0
E00093003,94.2,0.3,5.5,0
E00093071,89.3,0.4,10.2,0
E00093072,88.5,0,10.6,0.9
E00093073,94.3,0,4.5,1.2
E00093074,87.7,0.2,11.4,0.6
E00093075,95.2,0,4.5,0.3
E00093076,95.3,0,4.7,0
E00093077,88.4,0.4,8.6,2.6
E00093078,88.6,0,11.4,0
E00093080,90.2,0.2,8.6,1
E00093081,84.8,0,15.2,0
E00093082,93.2,0,6.8,0
E00093083,89.7,0,9.8,0.4
E00093084,81.4,0,15.4,3.2
E00093085,82.4,0,15.6,2
E00093086,80.5,0,15.6,4
E00093087,89,0.2,8.7,2
E00093088,98.4,0,1.6,0
E00093089,91.9,0.3,7.8,0
E00093144,93.4,0,5.6,0.9
E00093145,90.7,0,8.4,0.9
E00093146,94.9,0,3.5,1.6
E00093147,92.7,0,7.3,0
E00093148,95,0,3.2,1.8
E00093149,89.4,0,9.9,0.7
E00093150,90.9,0,6.3,2.8
E00093151,94.2,0,4.4,1.4
E00093152,89.9,0.3,9.8,0
E00093153,96.2,0.6,3.2,0
E00093154,93.8,0,6.2,0
E00093155,93.9,0,4.8,1.3
E00093156,93.4,0,5.1,1.6
E00093157,95,0,4.7,0.3
E00093158,87.8,0.7,10.4,1.1
E00093160,87.3,0.3,10.3,2.1
E00093161,93.2,0,6.8,0
E00093162,88.5,0.4,10.2,0.8
E00093163,88,0,10.6,1.4
E00093164,87,0,11.8,1.2
E00093165,89.1,0,6.7,4.2
E00093166,86.3,0.4,12.2,1.1
E00093167,86.4,0,10.4,3.2
E00093168,92.1,0.5,6.2,1.2
E00093169,89.9,0,9.3,0.9
