areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00092757,90.7,0.7,8.6
E00092758,88.5,1.1,10.4
E00092759,84.6,0.4,15.1
E00092760,85.2,1.9,13
E00092761,90.1,2,7.9
E00092763,90.8,0.8,8.5
E00092764,87.8,3,9.1
E00092765,85,0.3,14.7
E00092766,85.8,1.1,13.1
E00092767,78.8,0.7,20.5
E00092768,87.5,2.2,10.3
E00092769,79,3.7,17.3
E00092770,87.5,0.4,12.2
E00092771,85.7,2.8,11.5
E00092772,80.3,1.8,17.9
E00092773,82.2,1.8,16
E00092774,82.9,1.5,15.6
E00092775,78.3,4.7,17
E00092776,86,1.8,12.2
E00092777,79.3,2,18.7
E00092778,83.8,2.3,14
E00092779,71.9,0.9,27.2
E00092780,64.9,4.1,31
E00092781,67.7,3.4,28.9
E00092782,55.4,5.1,39.6
E00092783,68.6,2.1,29.3
E00092784,80.8,4.1,15.1
E00092785,83.8,1.9,14.3
E00092786,90.3,2.3,7.4
E00092787,92.9,0,7.1
E00092788,88.3,1.2,10.5
E00092790,92.4,0.9,6.6
E00092791,77.6,2.7,19.7
E00092792,87,0.4,12.6
E00092793,90.6,0.3,9.1
E00092794,80.9,4.1,14.9
E00092795,74.3,1.7,24
E00092796,75.5,1,23.4
E00092797,88.2,1.4,10.4
E00092937,89.4,0.4,10.2
E00092938,87.3,0.7,12
E00092943,87.4,1.2,11.3
E00092986,88.6,2.5,9
E00092992,82.7,0.3,17
E00092993,81.2,1.2,17.6
E00092998,87.1,1.4,11.5
E00093002,85.9,0.9,13.1
E00093003,84.9,0.9,14.2
E00093071,60.4,19.2,20.4
E00093072,61.2,25.2,13.7
E00093073,84.9,5.9,9.2
E00093074,75.2,14,10.8
E00093075,75.9,7.8,16.3
E00093076,75.3,7.4,17.4
E00093077,42.5,45.5,12.1
E00093078,39.6,26.7,33.6
E00093080,53.3,17.5,29.2
E00093081,55.4,22.4,22.1
E00093082,56.4,9.8,33.8
E00093083,55.8,15.9,28.3
E00093084,34.6,50.8,14.6
E00093085,47.4,34.8,17.8
E00093086,31.3,55.1,13.6
E00093087,52.9,33.7,13.3
E00093088,90.6,0.6,8.8
E00093089,90.2,2,7.8
E00093144,70,9.4,20.6
E00093145,63.7,6.4,29.8
E00093146,47.3,24.6,28.1
E00093147,70.3,8.6,21.1
E00093148,73.3,2.7,24
E00093149,70.8,13.8,15.4
E00093150,67.3,15.6,17.1
E00093151,74.7,5.8,19.5
E00093152,68.5,7.3,24.2
E00093153,59.8,8.1,32.1
E00093154,67.5,12.4,20.1
E00093155,41.4,19.8,38.8
E00093156,55.6,14.6,29.9
E00093157,56.3,14,29.7
E00093158,51.1,22.6,26.3
E00093160,51.3,14.6,34
E00093161,66.1,13.4,20.5
E00093162,65.9,11.8,22.4
E00093163,55.8,11.2,33
E00093164,57.4,11.6,31
E00093165,47.6,28.1,24.3
E00093166,47.9,21.7,30.4
E00093167,38.2,31.7,30.1
E00093168,46.1,16.2,37.6
E00093169,58.2,20.3,21.6
E00093170,36.5,30.8,32.7
E00093171,62.2,19.3,18.5
E00093172,50,27.9,22.1
E00093173,79.7,2.3,18
E00093174,79.9,1.3,18.8
E00093175,89.5,1.5,9
E00093176,88,2.4,9.6
E00093177,93,0.9,6.1
E00093178,80.7,3.4,16
E00093179,90.5,0.8,8.7
E00093181,85,1.7,13.2
E00093182,53,21.9,25.2
E00093183,43.6,34,22.3
E00093184,44.8,24.8,30.4
E00093185,40.9,35,24.1
E00093186,40.2,34.2,25.6
E00093187,45,25.2,29.8
E00093189,41.8,35.8,22.4
E00093190,49.4,27.4,23.2
E00093191,47.1,21.1,31.8
E00093192,47.5,14,38.5
E00093193,54.5,14.7,30.8
E00093194,41.9,32.4,25.7
E00093195,52.7,18.8,28.5
E00093196,85,1.9,13.1
E00093197,83.4,1.8,14.8
E00093198,86.5,1.9,11.5
E00093199,91.5,1.8,6.8
E00093200,78.8,7,14.2
E00093201,84.2,1,14.8
E00093202,84.2,1.1,14.7
E00093203,93.2,0,6.8
E00093204,65.1,3.3,31.6
E00093205,85.2,0.3,14.4
E00093206,83.9,2.3,13.8
E00093207,88.1,1.5,10.4
E00093208,87.7,1.6,10.6
E00093209,89.9,1.6,8.5
E00093210,80.5,1.8,17.7
E00093211,85.5,1.4,13.1
E00093212,91.5,1.5,7
E00093213,86.3,1.6,12.2
E00093214,92.3,1.4,6.3
E00093215,87.8,1.1,11
E00093216,85.8,3.9,10.2
E00093217,76.1,4.5,19.3
E00093219,76.3,4.1,19.6
E00093220,76.5,7.1,16.4
E00093221,76.6,6.5,16.9
E00093222,72.3,4,23.7
E00093223,89.3,3.1,7.6
E00093224,86.1,2.8,11.1
E00093226,76.2,6,17.8
E00093229,85,3,12
E00093230,84.9,0.4,14.7
E00093233,85.9,3.2,10.9
E00093235,83.3,3.6,13.1
E00093236,54.6,17.4,28
E00093237,49.4,14,36.6
E00093238,64.2,10.7,25.1
E00093239,55.6,12.3,32.1
E00093240,60.1,13.7,26.3
E00093241,67,9.5,23.5
E00093242,72.5,4.9,22.5
E00093243,81.1,1.4,17.5
E00093244,56.1,10.7,33.2
E00093245,58.5,12.4,29.1
E00093246,41.6,10.7,47.7
E00093247,67.7,4.4,27.9
E00093248,84.2,1.6,14.2
E00093251,75.1,7.2,17.7
E00093252,79.4,3.5,17.1
E00093253,63.9,4,32.1
E00093291,80.5,8,11.6
E00093292,36.7,46.9,16.4
E00093293,43.2,43.4,13.4
E00093294,46.3,22.6,31.1
E00093295,42.1,40,17.9
E00093296,36.5,46.6,16.9
E00093297,32.7,48.5,18.8
E00093298,81,4.7,14.2
E00093299,45.5,39.8,14.7
E00093300,74.7,5.9,19.4
E00093301,81.8,1.3,17
E00093302,31.6,54.9,13.5
E00093303,55.6,30,14.3
E00093304,26.4,53.3,20.4
E00093305,43.2,36.1,20.6
E00093306,32.4,52.4,15.2
E00093307,72.3,13.1,14.6
E00093308,37.6,52.4,9.9
E00093309,68.2,15.5,16.3
E00093323,81.2,0.8,18
E00093324,86.5,0.5,13
E00093325,83.1,2.1,14.7
E00093326,91.5,1.5,7
E00093328,75.3,6.3,18.4
E00093329,76.7,4,19.4
E00093330,80.6,1.2,18.2
E00093331,88.8,1.9,9.3
E00093332,87.9,0.7,11.3
E00093333,85.8,1.1,13.1
E00093334,84.7,2.1,13.1
E00093335,82.2,1.2,16.6
E00093336,78.7,1,20.3
E00093337,47.5,22.7,29.8
E00093339,52.8,26.2,21
E00093341,29.9,53.6,16.5
E00093342,51.2,23.4,25.4
E00093344,70.6,13.9,15.5
E00093345,76.2,7,16.8
E00093346,64,16.7,19.3
E00093350,85,2.7,12.2
E00093351,82.2,5.6,12.2
E00093352,88.2,3.2,8.6
E00093353,79,4.3,16.7
E00093354,84.6,4.3,11.1
E00093355,67.7,5,27.4
E00093356,76.4,0.5,23
E00093357,72.6,6.5,21
E00093358,78.7,4.8,16.5
E00093359,74.8,3.3,22
E00093360,64.5,12.5,23
E00093361,63,11.5,25.5
E00093362,70,11.3,18.7
E00093363,75.2,4.3,20.6
E00093364,76,4.8,19.2
E00093365,79.5,3.9,16.7
E00093367,73.3,6.6,20.1
E00093368,78.5,4.7,16.8
E00093380,93.2,1.5,5.2
E00093381,93,1,5.9
E00093382,92.5,2.6,4.9
E00093383,86.3,2.2,11.5
E00093384,88,1.9,10.1
E00093385,91.1,2.1,6.8
E00093386,90.6,2.9,6.4
E00093387,92.1,1,6.8
E00093388,91.3,0.8,7.9
E00093403,87.1,3.2,9.7
E00093416,84.4,7.1,8.4
E00093426,86.2,5,8.8
E00093430,88.3,1.4,10.3
E00093431,90.3,0.7,9
E00093432,85.9,3.3,10.8
E00093438,90.6,0,9.4
E00093439,91.6,1.4,7
E00093440,86,0.7,13.3
E00093441,86.2,1.7,12.1
E00093442,89.7,0,10.3
E00093443,80.9,0,19.1
E00150480,83,0.7,16.3
E00150481,79.1,0,20.9
E00150483,69.6,4.5,25.9
E00150485,74.1,0.7,25.3
E00150486,80.3,0,19.7
E00150487,87.2,1.8,11
E00150488,63,0.7,36.3
E00150489,53.8,0.4,45.8
E00150492,84.1,2.9,13
E00150493,79.6,3.5,16.9
E00150494,73.4,1.4,25.2
E00150495,84.8,2.3,12.9
E00150496,73.3,0.9,25.8
E00150497,86.5,0,13.5
E00150498,85.9,0.4,13.7
E00150499,69.5,2.2,28.3
E00150598,77.8,3.4,18.8
E00150599,78.3,0.6,21.1
E00150600,79.3,2.3,18.4
E00150601,82.5,0.7,16.8
E00150602,82,0.7,17.3
E00150603,77.6,1.9,20.5
E00150604,78.7,1,20.2
E00150605,75.2,1,23.8
E00150606,77.5,1.3,21.3
E00150607,79.7,1.8,18.5
E00150608,92.7,1.3,5.9
E00150609,88,1.8,10.2
E00150610,86.9,1.5,11.6
E00150793,58.5,6.3,35.2
E00150795,56.8,4.9,38.3
E00174343,39.2,30.8,30
E00174361,72.8,8.1,19.2
E00174380,52.8,13.2,34
E00174383,40,53.7,6.3
E00174391,47,31.5,21.4
E00174402,82.2,8.4,9.5
E00174410,86.1,8.3,5.6
E00174411,93.9,4.2,1.9
E00174419,92.4,3.9,3.7
E00174420,93.1,3.1,3.8
E00174424,96.6,0.3,3
E00174425,92.2,4.6,3.2
E00184551,53.5,41.9,4.6
E00184555,81.1,3.3,15.6
E00184568,87.6,4.1,8.3
E00184569,31.5,21.7,46.7
E00184577,78.9,14.1,7
E00184583,78.2,4.7,17.1
E00184584,85,6.7,8.2
E00184586,85,1.5,13.5
E00184599,81.8,4.4,13.8
E00184607,89.7,1.8,8.5
E00184611,80,0,20
E00184612,90.4,0.8,8.8
E00184614,35.3,49.1,15.6
E00184622,76.2,8.9,14.9
E00184623,51.5,39,9.5
E00184630,33,49.7,17.3
E00184632,88.7,4.5,6.8
E00184633,48.9,28.4,22.8
E00184634,77.5,12.8,9.7
